tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,avoid_x,avoid_y,avoid_yaw,avoid_k
3035,1789393240468924535,46139521464815,-3.849850296e-15,1,0,1,0.7323280573,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3036,1789393240478967834,46139531508108,-3.849850296e-15,1,0,1,0.7323280573,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3037,1789393240488925776,46139541466043,-2.640420576e-07,1,0,1,0.7323280573,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3038,1789393240498950693,46139551490939,-5.280841151e-07,1,0,1,0.7323280573,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3039,1789393240508951826,46139561492066,4.594720303e-05,1,0,1,0.7323280573,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3040,1789393240518983777,46139571524040,7.570293383e-05,1,0,1,0.7323280573,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3041,1789393240528960312,46139581500520,0.0001054586683,1,0,1,0.7323280573,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3042,1789393240538980804,46139591521070,0.0001352144027,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3043,1789393240548937760,46139601477995,0.0001584540587,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3044,1789393240558944628,46139611484888,0.0003283716505,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3045,1789393240568973467,46139621513723,0.000634792319,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3046,1789393240578950983,46139631491250,0.002657211386,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3047,1789393240588934209,46139641474438,0.003673961619,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3048,1789393240598932129,46139651472375,0.004159165081,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3049,1789393240608927131,46139661467378,0.005041304044,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3050,1789393240618931279,46139671471521,0.006430828944,1,0,1,0.730665803,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3051,1789393240629034432,46139681574702,0.007632836234,1,0,1,0.730665803,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3052,1789393240638907113,46139691447380,0.008906390518,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3053,1789393240648938802,46139701479071,0.01082344633,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3054,1789393240658958065,46139711498330,0.01274141576,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3055,1789393240668956309,46139721496578,0.01493845135,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3056,1789393240678945926,46139731486194,0.01733710244,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3057,1789393240688954165,46139741494434,0.01965228282,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3058,1789393240698996058,46139751536299,0.0226638373,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3059,1789393240708930548,46139761470791,0.02583840862,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3060,1789393240718973275,46139771513544,0.02863669768,1,0,1,0.7381683588,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3061,1789393240728960368,46139781500544,0.03244296461,1,0,1,0.7381683588,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3062,1789393240738941414,46139791481664,0.03661823645,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3063,1789393240748941769,46139801482026,0.04052397609,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3064,1789393240758977470,46139811517725,0.04533201456,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3065,1789393240768986960,46139821527236,0.05038299412,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3066,1789393240779031824,46139831572076,0.05578314885,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3067,1789393240788940743,46139841480987,0.06150627136,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3068,1789393240798933540,46139851473779,0.06721288711,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3069,1789393240808928775,46139861469015,0.07333241403,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3070,1789393240818961746,46139871502006,0.07967162132,1,0,1,0.7373364568,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3071,1789393240828915792,46139881456063,0.08645186573,1,0,1,0.7373364568,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3072,1789393240838908684,46139891448954,0.0937557146,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3073,1789393240848941489,46139901481765,0.1015317813,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3074,1789393240858971442,46139911511715,0.1097478196,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3075,1789393240868940549,46139921480828,0.1178053468,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3076,1789393240878928878,46139931469149,0.1242771521,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3077,1789393240888934099,46139941474374,0.132127136,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3078,1789393240898933135,46139951473376,0.1411397457,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3079,1789393240908923372,46139961463551,0.150351882,1,0,1,0.7387245893,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3080,1789393240918965834,46139971506092,0.1596028358,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3081,1789393240928972111,46139981512376,0.1689727306,1,0,1,0.7387245893,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3082,1789393240938973883,46139991514151,0.1786183715,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3083,1789393240948927833,46140001468094,0.1882025599,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3084,1789393240958935125,46140011475227,0.1982284337,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3085,1789393240968991359,46140021531618,0.2082024366,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3086,1789393240978957214,46140031497463,0.2178540677,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3087,1789393240988940017,46140041480284,0.2281096131,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3088,1789393240998913019,46140051453288,0.2387024909,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3089,1789393241008910807,46140061451076,0.2492992729,1,0,1,0.7420660853,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3090,1789393241018908740,46140071448945,0.2600232065,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3091,1789393241028932427,46140081472686,0.2705138624,1,0,1,0.7420660853,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3092,1789393241038930663,46140091470934,0.2812835574,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3093,1789393241048984306,46140101524571,0.2921715379,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3094,1789393241058927279,46140111467537,0.3022747338,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3095,1789393241068937983,46140121478235,0.3131364882,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3096,1789393241078997855,46140131538119,0.3239496648,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3097,1789393241088996272,46140141536513,0.3342582881,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3098,1789393241098981732,46140151521888,0.3452634215,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3099,1789393241108926662,46140161466922,0.3562031388,1,0,1,0.7319218516,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3100,1789393241118971535,46140171511790,0.3669168353,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3101,1789393241128960714,46140181500963,0.3779049218,1,0,1,0.7319218516,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3102,1789393241138963058,46140191503319,0.3888398111,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3103,1789393241148931605,46140201471872,0.3994398117,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3104,1789393241159022568,46140211562834,0.409812808,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3105,1789393241168975646,46140221515628,0.4203340113,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3106,1789393241178957318,46140231497578,0.4309419394,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3107,1789393241189322919,46140241863181,0.4417240322,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3108,1789393241198925564,46140251465816,0.4523850977,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3109,1789393241208934340,46140261474562,0.462303251,1,0,1,0.7329171896,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3110,1789393241218927775,46140271468034,0.471966058,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3111,1789393241228964088,46140281504358,0.4820634127,1,0,1,0.7329171896,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3112,1789393241238912901,46140291453173,0.4922094345,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3113,1789393241248937647,46140301477923,0.5023504496,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3114,1789393241258939759,46140311480035,0.5120001435,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3115,1789393241268945750,46140321486009,0.5216873288,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3116,1789393241278965037,46140331505307,0.5318115354,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3117,1789393241288925824,46140341466099,0.5420227051,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3118,1789393241298906472,46140351446720,0.5516692996,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3119,1789393241308946022,46140361486203,0.5612509251,1,0,1,0.7222018838,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3120,1789393241318922942,46140371463211,0.5711466074,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3121,1789393241328929995,46140381470241,0.5802450776,1,0,1,0.7222018838,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3122,1789393241338933888,46140391474141,0.5898479223,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3123,1789393241348930707,46140401470961,0.5994366407,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3124,1789393241358937562,46140411477813,0.6092584133,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3125,1789393241368933284,46140421473541,0.6174142957,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3126,1789393241378936870,46140431477128,0.626893878,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3127,1789393241388921972,46140441462237,0.6363456249,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3128,1789393241398911011,46140451451276,0.6461108923,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3129,1789393241408907770,46140461448036,0.654381752,1,0,1,0.7302475572,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3130,1789393241418975315,46140471515585,0.6643545628,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3131,1789393241428912405,46140481452607,0.6732693315,1,0,1,0.7302475572,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3132,1789393241438938216,46140491478495,0.6825177073,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3133,1789393241448944308,46140501484584,0.6906596422,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3134,1789393241458904298,46140511444575,0.7001827359,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3135,1789393241468932137,46140521472416,0.7093805671,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3136,1789393241478941737,46140531481933,0.7187372446,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3137,1789393241488926492,46140541466751,0.7273529172,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3138,1789393241499089656,46140551629923,0.7360384464,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3139,1789393241508988899,46140561529165,0.7455726862,1,0,1,0.7426463366,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3140,1789393241518922814,46140571463086,0.7542928457,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3141,1789393241528935940,46140581476219,0.7639046311,1,0,1,0.7426463366,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3142,1789393241538961927,46140591502201,0.7723634243,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3143,1789393241548929013,46140601469290,0.7817718983,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3144,1789393241558924553,46140611464830,0.7905706763,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3145,1789393241568952515,46140621492793,0.7996424437,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3146,1789393241578998963,46140631539237,0.8093246818,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3147,1789393241588918089,46140641458356,0.8174749017,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3148,1789393241598914734,46140651454894,0.8269480467,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3149,1789393241608993466,46140661533600,0.8361238241,1,0,1,0.7213869691,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3150,1789393241618909915,46140671450183,0.8451414108,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3151,1789393241628909410,46140681449668,0.8548591733,1,0,1,0.7213869691,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3152,1789393241638935259,46140691475503,0.8628922701,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3153,1789393241648931841,46140701472101,0.8725479841,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3154,1789393241658966476,46140711506754,0.8822119236,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3155,1789393241668942887,46140721483144,0.8920519352,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3156,1789393241678980892,46140731521150,0.9012995958,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3157,1789393241688926095,46140741466360,0.9110328555,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3158,1789393241698927180,46140751467428,0.9194070697,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3159,1789393241708922275,46140761462526,0.9296953678,1,0,1,0.7288613915,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3160,1789393241718930502,46140771470656,0.9389386773,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3161,1789393241728951020,46140781491286,0.9480641484,1,0,1,0.7288613915,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3162,1789393241738960065,46140791500336,0.9569593072,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3163,1789393241748960345,46140801500602,0.967826426,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3164,1789393241758980114,46140811520384,0.976575315,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3165,1789393241768965874,46140821506145,0.9852015376,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3166,1789393241778975083,46140831515334,0.994828403,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3167,1789393241788933918,46140841474156,1.004803777,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3168,1789393241798915203,46140851455465,1.013831735,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3169,1789393241808910913,46140861451182,1.023201585,1,0,1,0.725140512,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3170,1789393241819023145,46140871563412,1.033599019,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3171,1789393241828913364,46140881453633,1.0429281,1,0,1,0.725140512,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3172,1789393241838918288,46140891458549,1.052477956,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3173,1789393241848938261,46140901478427,1.060669899,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3174,1789393241858938182,46140911478451,1.070849299,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3175,1789393241868939541,46140921479809,1.08030057,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3176,1789393241878959114,46140931499382,1.089030743,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3177,1789393241888972782,46140941512999,1.099325299,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3178,1789393241898937097,46140951477369,1.107668996,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3179,1789393241908924631,46140961464902,1.116701484,1,0,1,0.7267385125,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3180,1789393241918934492,46140971474765,1.126004577,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3181,1789393241928935688,46140981475965,1.135087967,1,0,1,0.7267385125,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3182,1789393241938974338,46140991514613,1.144723177,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3183,1789393241948959031,46141001499284,1.153345823,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3184,1789393241958898253,46141011438525,1.162320852,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3185,1789393241968902519,46141021442795,1.171355963,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3186,1789393241978920690,46141031460960,1.179557562,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3187,1789393241988915011,46141041455275,1.188268661,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3188,1789393241998892311,46141051432577,1.198010802,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3189,1789393242008976379,46141061516525,1.206693053,1,0,1,0.7003438473,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3190,1789393242018913578,46141071453842,1.214638233,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3191,1789393242028912272,46141081452543,1.223779798,1,0,1,0.7003438473,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3192,1789393242038940922,46141091481194,1.232372284,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3193,1789393242048921403,46141101461676,1.240716815,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3194,1789393242058930048,46141111470319,1.249600291,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3195,1789393242068938268,46141121478531,1.259188056,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3196,1789393242078998059,46141131538316,1.267756224,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3197,1789393242088958547,46141141498821,1.276373506,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3198,1789393242098907014,46141151447282,1.285905242,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3199,1789393242108945796,46141161486066,1.293499589,1,0,1,0.6959226727,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3200,1789393242118908650,46141171448920,1.302125216,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3201,1789393242128905178,46141181445453,1.310191631,1,0,1,0.6959226727,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3202,1789393242138927166,46141191467452,1.319928765,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3203,1789393242148910582,46141201450858,1.32897687,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3204,1789393242158968511,46141211508787,1.337721109,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3205,1789393242168953349,46141221493627,1.346791267,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3206,1789393242178925029,46141231465295,1.355901122,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3207,1789393242188946231,46141241486402,1.36443758,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3208,1789393242198913801,46141251454071,1.374025941,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3209,1789393242208911643,46141261451903,1.382668495,1,0,1,0.7040017247,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3210,1789393242218929095,46141271469365,1.392127156,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3211,1789393242228909138,46141281449409,1.401364088,1,0,1,0.7040017247,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3212,1789393242238911834,46141291452087,1.410996675,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3213,1789393242248938904,46141301479178,1.419865608,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3214,1789393242258962139,46141311502416,1.429267406,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3215,1789393242268927808,46141321468084,1.438449025,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3216,1789393242278981224,46141331521497,1.44860661,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3217,1789393242288919335,46141341459609,1.458104134,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3218,1789393242298964792,46141351505060,1.466830015,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
3219,1789393242308933860,46141361474131,1.475828528,1,0,1,0.7106701732,1,1,1,0,0,0,-1,0.5,0,0,8.138150215,0,0,0,0
3220,1789393242318925895,46141371466168,1.485270858,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,8.138150215,0,0,0,0
3221,1789393242328940619,46141381480879,1.49424541,1,0,1,0.7106701732,1,1,0,0,0,0,-1,0.5,0,0,8.138150215,0,0,0,0
3222,1789393242338985547,46141391525818,1.503857493,1,0,1,0.7126896381,1,1,0,0,0,0,-1,0.5,0,0,8.138150215,0,0,0,0
3223,1789393242348928625,46141401468900,1.512990475,1,0,1,0.7126896381,1,1,0,0,0,0,-1,0.5,0,0,8.138150215,0,0,0,0
3224,1789393242358954299,46141411494577,1.521514535,1,0,1,0.7126896381,1,1,0,0,0,0,-1,0.5,0,0,8.138150215,0,0,0,0
