tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required
1324,1789387397767806064,40296820346343,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1325,1789387397777824677,40296830364936,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1326,1789387397787831413,40296840371681,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1327,1789387397797817258,40296850357500,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1328,1789387397807832620,40296860372870,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1329,1789387397817808874,40296870349130,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1330,1789387397827803614,40296880343886,-1.589778139e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1331,1789387397837783577,40296890323850,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1332,1789387397847810453,40296900350718,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1333,1789387397857810557,40296910350834,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1334,1789387397867806122,40296920346395,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1335,1789387397877816423,40296930356663,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1336,1789387397887804614,40296940344872,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1337,1789387397897854595,40296950394861,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1338,1789387397907792141,40296960332298,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1339,1789387397917809138,40296970349403,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1340,1789387397927926489,40296980466748,-1.589778139e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1341,1789387397937803587,40296990343847,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1342,1789387397947807413,40297000347667,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1343,1789387397957809391,40297010349652,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1344,1789387397967869562,40297020409827,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1345,1789387397977816076,40297030356337,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1346,1789387397987896063,40297040436335,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1347,1789387397997861935,40297050402214,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1348,1789387398007811116,40297060351385,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1349,1789387398017929129,40297070469400,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1350,1789387398027814336,40297080354603,-1.589778139e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1351,1789387398037796954,40297090337227,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1352,1789387398047788938,40297100329211,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1353,1789387398057795262,40297110335537,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1354,1789387398067828419,40297120368698,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1355,1789387398077807405,40297130347681,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1356,1789387398087817369,40297140357572,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1357,1789387398097828937,40297150369217,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1358,1789387398107777000,40297160317274,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1359,1789387398117788069,40297170328339,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1360,1789387398127806091,40297180346369,-1.589778139e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1361,1789387398137853566,40297190393835,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1362,1789387398147824193,40297200364474,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1363,1789387398157807979,40297210348260,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1364,1789387398167796233,40297220336514,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1365,1789387398177798983,40297230339257,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1366,1789387398187817814,40297240358092,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1367,1789387398197841297,40297250381574,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1368,1789387398207852220,40297260392495,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1369,1789387398217793399,40297270333675,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1370,1789387398227798044,40297280338319,-1.589778139e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1371,1789387398237791922,40297290332195,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1372,1789387398247788961,40297300329232,-1.589778139e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1373,1789387398257793953,40297310334227,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1374,1789387398267812006,40297320352281,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1375,1789387398277789534,40297330329810,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1376,1789387398287820332,40297340360609,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1377,1789387398297799278,40297350339552,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1378,1789387398307804744,40297360344952,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1379,1789387398317797702,40297370337978,-1.589778139e-15,1,1,0,0.7482340932,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1380,1789387398327811034,40297380351293,-1.589778139e-15,1,1,0,0.7471833229,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1381,1789387398337826549,40297390366805,-1.589778139e-15,1,1,0,0.7471833229,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1382,1789387398347807148,40297400347409,-1.589778139e-15,1,1,0,0.7471833229,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1383,1789387398357809286,40297410349547,-1.589778139e-15,1,1,0,0.7471833229,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1384,1789387398367807666,40297420347944,-1.589778139e-15,1,1,0,0.7471833229,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1385,1789387398377819626,40297430359885,-1.589778139e-15,1,1,0,0.7471833229,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1386,1789387398387812457,40297440352718,-1.589778139e-15,1,1,0,0.7468818426,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1387,1789387398397829961,40297450370220,-1.589778139e-15,1,1,0,0.7468818426,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1388,1789387398407825094,40297460365179,-1.589778139e-15,1,1,0,0.7468818426,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1389,1789387398417811862,40297470352115,-1.589778139e-15,1,1,0,0.7468818426,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1390,1789387398427822628,40297480362887,-1.589778139e-15,1,1,0,0.7468818426,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1391,1789387398437811906,40297490352182,-1.589778139e-15,1,1,0,0.7468818426,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1392,1789387398447812740,40297500352997,-1.589778139e-15,1,1,0,0.7468818426,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1393,1789387398457798618,40297510338894,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1394,1789387398467801523,40297520341787,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1395,1789387398477803586,40297530343860,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1396,1789387398487786305,40297540326576,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1397,1789387398497871687,40297550411967,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1398,1789387398507810161,40297560350333,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1399,1789387398517802644,40297570342912,-1.589778139e-15,1,1,0,0.543323338,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1400,1789387398527845340,40297580385511,-1.589778139e-15,1,1,0,0.543323338,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1401,1789387398537804999,40297590345240,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1402,1789387398547808472,40297600348734,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1403,1789387398557828126,40297610368388,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1404,1789387398567865518,40297620405783,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1405,1789387398577816418,40297630356661,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1406,1789387398587818110,40297640358378,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1407,1789387398597826072,40297650366331,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1408,1789387398607806777,40297660347035,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1409,1789387398617852764,40297670393037,-1.589778139e-15,1,1,0,0.7463491559,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1410,1789387398627803606,40297680343882,-1.589778139e-15,1,1,0,0.7463491559,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1411,1789387398637791601,40297690331878,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1412,1789387398647796403,40297700336678,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1413,1789387398657795268,40297710335543,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1414,1789387398667796355,40297720336626,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1415,1789387398677893429,40297730433696,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1416,1789387398687845393,40297740385663,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1417,1789387398697787542,40297750327819,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1418,1789387398707802733,40297760342988,-1.589778139e-15,1,1,0,0.74751544,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1419,1789387398717824762,40297770364945,-1.589778139e-15,1,1,0,0.74751544,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1420,1789387398727833372,40297780373651,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1421,1789387398737863546,40297790403824,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1422,1789387398747863505,40297800403773,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1423,1789387398757839614,40297810379892,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1424,1789387398767807030,40297820347294,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1425,1789387398777840585,40297830380678,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1426,1789387398787810947,40297840351217,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1427,1789387398797809435,40297850349696,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1428,1789387398807817609,40297860357869,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1429,1789387398817807668,40297870347919,-1.589778139e-15,1,1,0,0.7482987046,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1430,1789387398827814165,40297880354435,-1.589778139e-15,1,1,0,0.7482987046,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1431,1789387398837816093,40297890356346,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1432,1789387398847812021,40297900352278,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1433,1789387398857800581,40297910340849,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1434,1789387398867794094,40297920334365,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1435,1789387398877823149,40297930363413,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1436,1789387398887803128,40297940343405,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1437,1789387398897812024,40297950352278,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1438,1789387398907803300,40297960343576,-1.589778139e-15,1,1,0,0.7475803494,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1439,1789387398917786212,40297970326489,-1.589778139e-15,1,1,0,0.7475803494,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1440,1789387398927800035,40297980340309,-1.589778139e-15,1,1,0,0.7482514977,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1441,1789387398937789552,40297990329829,-1.589778139e-15,1,1,0,0.7482514977,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1442,1789387398947803274,40298000343551,-1.589778139e-15,1,1,0,0.7482514977,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1443,1789387398957780356,40298010320636,-1.589778139e-15,1,1,0,0.7482514977,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1444,1789387398967805451,40298020345723,-1.589778139e-15,1,1,0,0.7482514977,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
1445,1789387398977793613,40298030333881,-1.589778139e-15,1,1,0,0.7482514977,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,1,1,0,0,0,0,0,0,0,0,0,1.937126003,2.712497333,0,0,0,0,0
