tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required,stopline,stop_distance,gps_position_valid
17105,1789394232278686993,47131331227268,-6.407448382e-06,1,0,1,0,1,1,0,0,1,1789394232134927000,0.1437596828,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231163,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17106,1789394232288696251,47131341236501,-6.116200893e-06,1,0,1,0,1,1,0,0,1,1789394232134927000,0.1537687331,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231163,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17107,1789394232298686261,47131351226531,-5.824953405e-06,1,0,1,0,1,1,0,0,1,1789394232134927000,0.1637588888,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231163,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17108,1789394232308700873,47131361241147,-5.533705462e-06,1,0,1,0,1,1,0,0,1,1789394232134927000,0.1737732887,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231163,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17109,1789394232318684086,47131371224362,-5.242457974e-06,1,0,1,0,1,1,0,0,1,1789394232134927000,0.1837567836,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231163,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17110,1789394232328686936,47131381227203,-4.951210485e-06,1,0,1,0,1,1,0,0,1,1789394232134927000,0.1937595457,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231163,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17111,1789394232338692957,47131391233225,-4.659962542e-06,1,0,1,0,1,1,1,0,1,1789394232234810000,0.1038822606,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17112,1789394232348770476,47131401310637,-4.368715054e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1139591485,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17113,1789394232358686005,47131411226272,-4.077467111e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1238754466,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17114,1789394232368695641,47131421235915,-3.786219622e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1338850409,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17115,1789394232378687594,47131431227848,-3.494971907e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1438771039,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17116,1789394232388714242,47131441254492,-3.203724191e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1539035141,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17117,1789394232398735312,47131451275576,-2.912476702e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1639246047,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17118,1789394232408716766,47131461256998,-2.621228987e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1739060581,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17119,1789394232418708020,47131471248278,-2.329981271e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1838972718,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17120,1789394232428714451,47131481254722,-2.038733555e-06,1,0,1,0,1,1,0,0,1,1789394232234810000,0.1939037591,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133231878,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17121,1789394232438692891,47131491233060,-1.747485953e-06,1,0,1,0,1,1,1,0,1,1789394232334523000,0.1041692495,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17122,1789394232448695699,47131501235970,-1.456238351e-06,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1141721532,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17123,1789394232458694370,47131511234643,-1.164990636e-06,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1241708696,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17124,1789394232468696403,47131521236672,-8.737429766e-07,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1341728866,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17125,1789394232478699963,47131531240224,-5.824953178e-07,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1441763788,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17126,1789394232488725292,47131541265558,-2.912476589e-07,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1542013735,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17127,1789394232498702002,47131551242267,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1641784608,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17128,1789394232508687566,47131561227832,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1741641462,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17129,1789394232518695022,47131571235198,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232334523000,0.184171319,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17130,1789394232528686190,47131581226454,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232334523000,0.1941626519,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17131,1789394232538708097,47131591248364,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394232434089000,0.1046185941,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17132,1789394232548692666,47131601232933,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1146033257,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17133,1789394232558684115,47131611224391,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1245947927,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17134,1789394232568683587,47131621223857,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1345941424,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17135,1789394232578686212,47131631226479,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1445966363,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17136,1789394232588703596,47131641243861,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1546141505,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17137,1789394232598687009,47131651227282,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1645976901,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17138,1789394232608703983,47131661244249,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1746145338,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17139,1789394232618698111,47131671238381,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1846086085,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17140,1789394232628706979,47131681247245,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232434089000,0.1946173012,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17141,1789394232638710615,47131691250883,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394232533517000,0.1051932052,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17142,1789394232648691170,47131701231442,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1151737422,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17143,1789394232658693678,47131711233953,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.125176236,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17144,1789394232668698173,47131721238340,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1351806223,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17145,1789394232678709751,47131731250024,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1451922357,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17146,1789394232688777786,47131741318042,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1552601308,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17147,1789394232698733322,47131751273565,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1652157307,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17148,1789394232708710895,47131761251151,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1751933694,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17149,1789394232718706710,47131771246961,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1851891279,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17150,1789394232728706586,47131781246810,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232533517000,0.1951890886,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17151,1789394232738706221,47131791246485,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394232632914000,0.1057912707,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17152,1789394232748761365,47131801301591,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1158461347,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17153,1789394232758707025,47131811247283,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1257922202,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17154,1789394232768706899,47131821247159,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1357920468,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17155,1789394232778748183,47131831288448,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.145833075,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17156,1789394232788715500,47131841255745,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1558006555,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17157,1789394232798708383,47131851248625,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.165793404,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17158,1789394232808718650,47131861258903,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1758037806,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17159,1789394232818712650,47131871252892,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1857977808,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17160,1789394232828737993,47131881278253,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232632914000,0.1958228946,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17161,1789394232838701127,47131891241400,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394232732385000,0.1063153669,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17162,1789394232848697429,47131901237682,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1163117662,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17163,1789394232858694763,47131911235029,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1263091117,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17164,1789394232868691902,47131921232161,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1363063455,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17165,1789394232878691187,47131931231457,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1463056058,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17166,1789394232888705055,47131941245322,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.15631935,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17167,1789394232898686211,47131951226483,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1663006842,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17168,1789394232908686359,47131961226635,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1763007641,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17169,1789394232918720793,47131971261063,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1863351911,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17170,1789394232928693980,47131981234251,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232732385000,0.1963083595,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17171,1789394232938691412,47131991231681,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394232831790000,0.106900923,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17172,1789394232948684779,47132001225055,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1168945208,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17173,1789394232958689755,47132011230027,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1268994212,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17174,1789394232968691719,47132021231991,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1369012594,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17175,1789394232978688066,47132031228340,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1468977332,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17176,1789394232988721541,47132041261800,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1569309682,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17177,1789394232998744760,47132051285002,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.166953668,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17178,1789394233008723000,47132061263258,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1769322455,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17179,1789394233018751495,47132071291754,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1869609952,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17180,1789394233028751724,47132081291976,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232831790000,0.1969605833,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17181,1789394233038709691,47132091249944,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394232931499000,0.1072096527,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17182,1789394233048710611,47132101250869,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1172105893,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17183,1789394233058707083,47132111247354,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1272070706,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17184,1789394233068711562,47132121251740,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1372113824,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17185,1789394233078738836,47132131279095,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1472385824,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17186,1789394233088714348,47132141254603,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.157214433,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17187,1789394233098727513,47132151267760,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1672274172,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17188,1789394233108718398,47132161258657,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1772183925,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17189,1789394233118711242,47132171251480,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1872109771,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17190,1789394233128700643,47132181240905,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394232931499000,0.1972007006,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17191,1789394233138709196,47132191249371,8.483183198e-16,1,0,1,0,1,1,1,0,1,1789394233031229000,0.1074793562,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17192,1789394233148741950,47132201282215,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.1175116152,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17193,1789394233158734024,47132211274278,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.1275039613,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17194,1789394233168708785,47132221249053,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.1374792606,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17195,1789394233178746707,47132231286972,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.1475166678,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17196,1789394233188713098,47132241253308,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.1574832946,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17197,1789394233198712602,47132251252864,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.167482838,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
17198,1789394233208719160,47132261259406,8.483183198e-16,1,0,1,0,1,1,0,0,1,1789394233031229000,0.1774892658,0.5,0,1,1000000000,0,0,1,0,0,0,0,0,2.133232117,1.338134527,0.6636812091,0.2418146878,-11.09412693,-10.90564933,1,0,0,0,0,0,-1,1
