tick,time,v_ref,top,navigation,avoidance,safety,mission,source,x,y,position_valid
4982,1789654148.844188213,-0.500000000,1,1,0,0,1,3,-5.752615968,-6.193102667,1
4983,1789654148.854178190,-0.500000000,1,1,0,0,1,3,-5.752615968,-6.193102667,1
4984,1789654148.864199638,-0.500000000,1,1,0,0,1,3,-5.752615968,-6.193102667,1
4985,1789654148.874112844,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4986,1789654148.884109735,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4987,1789654148.894114494,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4988,1789654148.904136658,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4989,1789654148.914193630,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4990,1789654148.924163580,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4991,1789654148.934159517,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4992,1789654148.944171429,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4993,1789654148.954115629,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4994,1789654148.964109421,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4995,1789654148.974134922,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4996,1789654148.984167576,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4997,1789654148.994140148,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4998,1789654149.004129887,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
4999,1789654149.014414310,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
5000,1789654149.024126053,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
5001,1789654149.034118414,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
5002,1789654149.044232368,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
5003,1789654149.054164886,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
5004,1789654149.064129114,-0.500000000,1,1,0,0,1,3,-5.708342372,-6.193102667,1
5005,1789654149.074127197,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5006,1789654149.084167004,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5007,1789654149.094124556,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5008,1789654149.104121685,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5009,1789654149.114182472,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5010,1789654149.124159336,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5011,1789654149.134154320,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5012,1789654149.144247293,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5013,1789654149.154170036,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5014,1789654149.164125681,-0.500000000,1,1,0,0,1,3,-5.649310909,-6.193102667,1
5015,1789654149.174126148,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5016,1789654149.184123993,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5017,1789654149.194124222,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5018,1789654149.204132080,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5019,1789654149.214171410,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5020,1789654149.224128723,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5021,1789654149.234128952,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5022,1789654149.244295835,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5023,1789654149.254132748,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5024,1789654149.264172792,-0.500000000,1,1,0,0,1,3,-5.590279447,-6.193102667,1
5025,1789654149.274119139,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5026,1789654149.284177780,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5027,1789654149.294131994,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5028,1789654149.304128885,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5029,1789654149.314132214,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5030,1789654149.324131250,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5031,1789654149.334132671,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5032,1789654149.344143152,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5033,1789654149.354132175,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5034,1789654149.364154816,-0.500000000,1,1,0,0,1,3,-5.531247985,-6.193102667,1
5035,1789654149.374141932,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5036,1789654149.384184122,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5037,1789654149.394182205,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5038,1789654149.404146910,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5039,1789654149.414142370,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5040,1789654149.424125433,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5041,1789654149.434145212,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5042,1789654149.444169521,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5043,1789654149.454167366,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5044,1789654149.464167356,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5045,1789654149.474130630,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5046,1789654149.484143019,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5047,1789654149.494131565,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5048,1789654149.504153013,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5049,1789654149.514141798,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5050,1789654149.524135113,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5051,1789654149.534129620,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5052,1789654149.544138432,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5053,1789654149.554216385,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5054,1789654149.564161062,-0.500000000,1,1,0,0,1,3,-5.457458658,-6.193102667,1
5055,1789654149.574115038,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5056,1789654149.584153414,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5057,1789654149.594176531,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5058,1789654149.604167938,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5059,1789654149.614149809,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5060,1789654149.624167204,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5061,1789654149.634195566,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5062,1789654149.644165039,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5063,1789654149.654159069,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5064,1789654149.664204359,-0.500000000,1,1,0,0,1,3,-5.413185061,-6.174549333,1
5065,1789654149.674144983,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5066,1789654149.684157133,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5067,1789654149.694141388,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5068,1789654149.704136133,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5069,1789654149.714133263,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5070,1789654149.724138737,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5071,1789654149.734118462,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5072,1789654149.744171858,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5073,1789654149.754171610,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5074,1789654149.764124870,-0.500000000,1,1,0,0,1,3,-5.354153600,-6.193102667,1
5075,1789654149.774110317,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5076,1789654149.784162998,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5077,1789654149.794134855,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5078,1789654149.804143429,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5079,1789654149.814144611,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5080,1789654149.824217558,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5081,1789654149.834178448,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5082,1789654149.844147682,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5083,1789654149.854124546,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5084,1789654149.864124298,-0.500000000,1,1,0,0,1,3,-5.295122138,-6.174549333,1
5085,1789654149.874131918,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5086,1789654149.884213924,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5087,1789654149.894193649,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5088,1789654149.904137611,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5089,1789654149.914126396,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5090,1789654149.924147129,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5091,1789654149.934303284,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5092,1789654149.944132566,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5093,1789654149.954119682,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5094,1789654149.964123487,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5095,1789654149.974126339,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5096,1789654149.984165430,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5097,1789654149.994158745,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5098,1789654150.004125595,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5099,1789654150.014142990,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5100,1789654150.024170160,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5101,1789654150.034140825,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5102,1789654150.044140339,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5103,1789654150.054124832,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5104,1789654150.064210415,-0.500000000,1,1,0,0,1,3,-5.236090676,-6.174549333,1
5105,1789654150.074139118,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5106,1789654150.084162235,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5107,1789654150.094189405,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5108,1789654150.104134560,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5109,1789654150.114154100,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5110,1789654150.124125242,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5111,1789654150.134145021,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5112,1789654150.144145012,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5113,1789654150.154121161,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5114,1789654150.164195538,-0.500000000,1,1,0,0,1,3,-5.177059213,-6.174549333,1
5115,1789654150.174176216,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5116,1789654150.184083700,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5117,1789654150.194131136,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5118,1789654150.204137802,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5119,1789654150.214129925,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5120,1789654150.224141121,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5121,1789654150.234142303,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5122,1789654150.244131088,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5123,1789654150.254109144,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5124,1789654150.264148712,-0.500000000,1,1,0,0,1,3,-5.132785617,-6.155996000,1
5125,1789654150.274110556,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5126,1789654150.284155130,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5127,1789654150.294132233,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5128,1789654150.304123640,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5129,1789654150.314057589,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5130,1789654150.324158669,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5131,1789654150.334114075,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5132,1789654150.344137669,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5133,1789654150.354110479,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5134,1789654150.364137888,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5135,1789654150.374129772,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5136,1789654150.384181499,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5137,1789654150.394175291,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5138,1789654150.404198647,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5139,1789654150.414202213,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5140,1789654150.424223423,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5141,1789654150.434153795,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5142,1789654150.444149256,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5143,1789654150.454133749,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5144,1789654150.464194536,-0.500000000,1,1,0,0,1,3,-5.058996289,-6.137442667,1
5145,1789654150.474167109,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5146,1789654150.484156370,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5147,1789654150.494135141,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5148,1789654150.504147768,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5149,1789654150.514101267,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5150,1789654150.524113894,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5151,1789654150.534120083,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5152,1789654150.544125080,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5153,1789654150.554127216,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5154,1789654150.564148664,-0.500000000,1,1,0,0,1,3,-4.999964828,-6.137442667,1
5155,1789654150.574110985,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5156,1789654150.584128618,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5157,1789654150.594121218,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5158,1789654150.604102135,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5159,1789654150.614137888,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5160,1789654150.624120235,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5161,1789654150.634139299,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5162,1789654150.644125700,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5163,1789654150.654182911,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5164,1789654150.664121866,-0.500000000,1,1,0,0,1,3,-4.940933366,-6.100336000,1
5165,1789654150.674127340,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5166,1789654150.684169054,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5167,1789654150.694157600,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5168,1789654150.704129696,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5169,1789654150.714151382,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5170,1789654150.724154949,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5171,1789654150.734205246,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5172,1789654150.744129181,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5173,1789654150.754118204,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5174,1789654150.764206409,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5175,1789654150.774129868,-0.500000000,1,1,0,0,1,3,-4.867144038,-6.100336000,1
5176,1789654150.784173012,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5177,1789654150.794158220,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5178,1789654150.804190159,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5179,1789654150.814140320,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5180,1789654150.824206829,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5181,1789654150.834160328,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5182,1789654150.844198704,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5183,1789654150.854120731,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5184,1789654150.864124775,-0.500000000,1,1,0,0,1,3,-4.822870442,-6.063229334,1
5185,1789654150.874125719,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5186,1789654150.884144783,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5187,1789654150.894121885,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5188,1789654150.904196501,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5189,1789654150.914145231,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5190,1789654150.924216270,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5191,1789654150.934191704,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5192,1789654150.944124937,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5193,1789654150.954141378,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5194,1789654150.964166164,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5195,1789654150.974127293,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5196,1789654150.984166622,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5197,1789654150.994168282,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5198,1789654151.004193783,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5199,1789654151.014139414,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5200,1789654151.024206877,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5201,1789654151.034198523,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5202,1789654151.044127226,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5203,1789654151.054137707,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5204,1789654151.064203978,-0.500000000,1,1,0,0,1,3,-4.749081115,-6.044676000,1
5205,1789654151.074131012,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5206,1789654151.084130287,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5207,1789654151.094152212,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5208,1789654151.104202271,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5209,1789654151.114167690,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5210,1789654151.124149323,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5211,1789654151.134133816,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5212,1789654151.144154787,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5213,1789654151.154164076,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5214,1789654151.164160013,-0.500000000,1,1,0,0,1,3,-4.690049653,-6.044676000,1
5215,1789654151.174125671,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5216,1789654151.184112549,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5217,1789654151.194149971,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5218,1789654151.204158545,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5219,1789654151.214126587,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5220,1789654151.224123955,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5221,1789654151.234103918,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5222,1789654151.244144917,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5223,1789654151.254135847,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5224,1789654151.264180422,-0.500000000,1,1,0,0,1,3,-4.631018190,-6.026122667,1
5225,1789654151.274112701,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5226,1789654151.284155846,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5227,1789654151.294122219,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5228,1789654151.304160118,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5229,1789654151.314161777,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5230,1789654151.324151754,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5231,1789654151.334129572,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5232,1789654151.344127178,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5233,1789654151.354127407,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5234,1789654151.364114523,-0.500000000,1,1,0,0,1,3,-4.571986728,-6.026122667,1
5235,1789654151.374107599,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5236,1789654151.384157658,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5237,1789654151.394126177,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5238,1789654151.404135704,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5239,1789654151.414102793,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5240,1789654151.424142838,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5241,1789654151.434146643,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5242,1789654151.444160223,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5243,1789654151.454162598,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5244,1789654151.464174747,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5245,1789654151.474143028,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5246,1789654151.484175205,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5247,1789654151.494127512,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5248,1789654151.504114866,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5249,1789654151.514183283,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5250,1789654151.524162054,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5251,1789654151.534150124,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5252,1789654151.544141293,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5253,1789654151.554140091,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5254,1789654151.564157724,-0.500000000,1,1,0,0,1,3,-4.512955266,-6.026122667,1
5255,1789654151.574127197,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5256,1789654151.584122181,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5257,1789654151.594125271,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5258,1789654151.604197979,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5259,1789654151.614149570,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5260,1789654151.624158621,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5261,1789654151.634140253,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5262,1789654151.644163370,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5263,1789654151.654138565,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5264,1789654151.664137840,-0.500000000,1,1,0,0,1,3,-4.453923805,-6.026122667,1
5265,1789654151.674113989,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5266,1789654151.684160709,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5267,1789654151.694157124,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5268,1789654151.704155684,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5269,1789654151.714160442,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5270,1789654151.724138737,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5271,1789654151.734122515,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5272,1789654151.744151592,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5273,1789654151.754172325,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5274,1789654151.764163017,-0.500000000,1,1,0,0,1,3,-4.394892343,-6.007569334,1
5275,1789654151.774201393,-0.500000000,1,1,0,0,1,3,-4.321103015,-6.026122667,1
5276,1789654151.784157276,-0.500000000,1,1,0,0,1,3,-4.321103015,-6.026122667,1
5277,1789654151.794156075,-0.500000000,1,1,0,0,1,3,-4.321103015,-6.026122667,1
5278,1789654151.804196119,-0.500000000,1,1,0,0,1,3,-4.321103015,-6.026122667,1
