tick,time,v_ref,top,navigation,avoidance,safety,mission,source,x,y,position_valid
2385,1789650198.540949345,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2386,1789650198.550999641,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2387,1789650198.560947657,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2388,1789650198.570961237,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2389,1789650198.580946922,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2390,1789650198.590954065,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2391,1789650198.600953341,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2392,1789650198.610947371,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2393,1789650198.620973110,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2394,1789650198.630933285,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2395,1789650198.640889645,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2396,1789650198.650928736,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2397,1789650198.660932064,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2398,1789650198.670928955,1.000000000,1,1,1,0,0,2,-11.286815527,-9.959429333,1
2399,1789650198.680930614,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2400,1789650198.691001177,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2401,1789650198.700930357,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2402,1789650198.710926294,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2403,1789650198.720933199,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2404,1789650198.730938435,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2405,1789650198.740937233,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2406,1789650198.750957012,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2407,1789650198.760927677,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2408,1789650198.770927668,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2409,1789650198.780935526,1.000000000,1,1,1,0,0,2,-11.404878450,-10.033642666,1
2410,1789650198.790954351,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2411,1789650198.800956488,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2412,1789650198.810953379,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2413,1789650198.820950270,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2414,1789650198.830945730,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2415,1789650198.840941429,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2416,1789650198.850981474,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2417,1789650198.860943079,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2418,1789650198.870950222,1.000000000,1,1,1,0,0,2,-11.493425643,-10.126409334,1
2419,1789650198.880951881,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2420,1789650198.890968084,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2421,1789650198.900959015,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2422,1789650198.910949707,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2423,1789650198.920942783,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2424,1789650198.930960178,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2425,1789650198.940949678,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2426,1789650198.950981379,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2427,1789650198.960947990,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2428,1789650198.970950603,1.000000000,1,1,1,0,0,2,-11.581972836,-10.219176000,1
2429,1789650198.980943203,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2430,1789650198.990945339,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2431,1789650199.000941753,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2432,1789650199.010946274,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2433,1789650199.020947218,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2434,1789650199.030958652,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2435,1789650199.040941715,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2436,1789650199.050991297,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2437,1789650199.060974360,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2438,1789650199.070947409,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2439,1789650199.081014872,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2440,1789650199.090961456,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2441,1789650199.100954294,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2442,1789650199.110965490,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2443,1789650199.120948315,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2444,1789650199.130948305,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2445,1789650199.140941858,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2446,1789650199.150948524,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2447,1789650199.160947084,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2448,1789650199.170946360,1.000000000,1,1,1,0,0,2,-11.670520030,-10.311942666,1
2449,1789650199.180941105,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2450,1789650199.190946102,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2451,1789650199.200954199,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2452,1789650199.210960150,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2453,1789650199.220948935,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2454,1789650199.230959177,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2455,1789650199.240956306,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2456,1789650199.250949383,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2457,1789650199.260937929,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2458,1789650199.270948410,1.000000000,1,1,1,0,0,2,-11.759067222,-10.404709334,1
2459,1789650199.280948162,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2460,1789650199.290945053,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2461,1789650199.300944090,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2462,1789650199.310940981,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2463,1789650199.320944071,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2464,1789650199.330963373,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2465,1789650199.340945005,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2466,1789650199.350942373,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2467,1789650199.360943079,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2468,1789650199.370952606,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2469,1789650199.380990982,1.000000000,1,1,1,0,0,2,-11.832856549,-10.497476000,1
2470,1789650199.390954971,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2471,1789650199.400958776,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2472,1789650199.410962582,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2473,1789650199.420945883,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2474,1789650199.430954695,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2475,1789650199.440964460,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2476,1789650199.450950384,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2477,1789650199.460948706,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2478,1789650199.470954180,1.000000000,1,1,1,0,0,2,-11.891888011,-10.608796000,1
2479,1789650199.480937958,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2480,1789650199.490946770,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2481,1789650199.500969410,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2482,1789650199.510949135,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2483,1789650199.520942688,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2484,1789650199.530895948,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2485,1789650199.540940762,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2486,1789650199.550961733,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2487,1789650199.560931444,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2488,1789650199.570937395,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2489,1789650199.580932856,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2490,1789650199.591022015,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2491,1789650199.600932360,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2492,1789650199.610926628,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2493,1789650199.620988131,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2494,1789650199.630934477,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2495,1789650199.640949488,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2496,1789650199.650943756,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2497,1789650199.660930395,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2498,1789650199.670928955,1.000000000,1,1,1,0,0,2,-11.950919473,-10.701562667,1
2499,1789650199.680933714,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2500,1789650199.690942526,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2501,1789650199.700927973,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2502,1789650199.710927725,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2503,1789650199.721136808,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2504,1789650199.730934858,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2505,1789650199.740933657,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2506,1789650199.750928879,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2507,1789650199.760937214,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2508,1789650199.770928860,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2509,1789650199.780931473,1.000000000,1,1,1,0,0,2,-12.009950935,-10.812882667,1
2510,1789650199.790952921,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2511,1789650199.800922632,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2512,1789650199.810935974,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2513,1789650199.820927382,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2514,1789650199.830930948,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2515,1789650199.840933561,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2516,1789650199.850931883,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2517,1789650199.860932827,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2518,1789650199.870928526,1.000000000,1,1,1,0,0,2,-12.068982397,-10.942756000,1
2519,1789650199.880929708,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2520,1789650199.890943050,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2521,1789650199.900921583,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2522,1789650199.910924435,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2523,1789650199.920931578,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2524,1789650199.930925369,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2525,1789650199.940927505,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2526,1789650199.950924873,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2527,1789650199.960925102,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2528,1789650199.970935106,1.000000000,1,1,1,0,0,2,-12.113255993,-11.054076000,1
2529,1789650199.980965137,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2530,1789650199.990940809,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2531,1789650200.000925303,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2532,1789650200.010951996,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2533,1789650200.020947456,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2534,1789650200.030958414,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2535,1789650200.040983915,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2536,1789650200.050941706,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2537,1789650200.060947895,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2538,1789650200.070945978,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2539,1789650200.080943584,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2540,1789650200.090951681,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2541,1789650200.101018906,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2542,1789650200.110976458,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2543,1789650200.120952606,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2544,1789650200.130961895,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2545,1789650200.140938759,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2546,1789650200.150974751,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2547,1789650200.161002159,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2548,1789650200.170965672,1.000000000,1,1,1,0,0,2,-12.172287456,-11.165396000,1
2549,1789650200.180955887,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2550,1789650200.190942049,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2551,1789650200.200944185,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2552,1789650200.210944176,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2553,1789650200.220957041,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2554,1789650200.230942726,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2555,1789650200.240929127,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2556,1789650200.250940323,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2557,1789650200.260941267,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2558,1789650200.270934820,1.000000000,1,1,1,0,0,2,-12.201803187,-11.295269333,1
2559,1789650200.280933619,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2560,1789650200.290935755,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2561,1789650200.300924778,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2562,1789650200.310933352,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2563,1789650200.320934772,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2564,1789650200.330933332,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2565,1789650200.340932131,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2566,1789650200.350926161,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2567,1789650200.360927343,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2568,1789650200.370929003,1.000000000,1,1,1,0,0,2,-12.246076783,-11.406589333,1
2569,1789650200.380931616,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2570,1789650200.390933514,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2571,1789650200.400923729,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2572,1789650200.410925388,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2573,1789650200.420934439,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2574,1789650200.430932522,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2575,1789650200.440927505,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2576,1789650200.450938940,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2577,1789650200.460933447,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2578,1789650200.470928669,1.000000000,1,1,1,0,0,2,-12.275592514,-11.517909333,1
2579,1789650200.480923891,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2580,1789650200.490943432,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2581,1789650200.500934839,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2582,1789650200.510922909,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2583,1789650200.520938396,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2584,1789650200.530931234,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2585,1789650200.540947914,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2586,1789650200.550925970,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2587,1789650200.560935497,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2588,1789650200.570940733,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2589,1789650200.580924273,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2590,1789650200.590941191,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2591,1789650200.600929499,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2592,1789650200.610928535,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2593,1789650200.620934486,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2594,1789650200.630928278,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2595,1789650200.640910864,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2596,1789650200.650948524,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2597,1789650200.660944939,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2598,1789650200.670956135,1.000000000,1,1,1,0,0,2,-12.305108245,-11.647782667,1
2599,1789650200.680952549,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2600,1789650200.690973520,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2601,1789650200.700951576,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2602,1789650200.710988760,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2603,1789650200.720951319,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2604,1789650200.730960608,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2605,1789650200.740945339,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2606,1789650200.750960588,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2607,1789650200.760957003,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2608,1789650200.770981789,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2609,1789650200.780991554,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2610,1789650200.790949821,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2611,1789650200.800949574,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2612,1789650200.810954094,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2613,1789650200.820947170,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2614,1789650200.830955982,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2615,1789650200.840966225,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2616,1789650200.850946188,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2617,1789650200.860944033,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2618,1789650200.870957375,1.000000000,1,1,1,0,0,2,-12.349381842,-11.759102667,1
2619,1789650200.880949974,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2620,1789650200.890984535,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2621,1789650200.900942087,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2622,1789650200.910939693,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2623,1789650200.920935154,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2624,1789650200.930930376,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2625,1789650200.941008329,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2626,1789650200.950956106,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2627,1789650200.960930109,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2628,1789650200.970948458,1.000000000,1,1,1,0,0,2,-12.437929034,-12.000296000,1
2629,1789650200.980969429,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2630,1789650200.990954161,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2631,1789650201.000951529,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2632,1789650201.010947466,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2633,1789650201.020946026,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2634,1789650201.030947924,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2635,1789650201.040952682,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2636,1789650201.050940990,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2637,1789650201.060987711,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2638,1789650201.070952654,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2639,1789650201.080946684,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2640,1789650201.090983391,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2641,1789650201.100947618,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2642,1789650201.110944748,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2643,1789650201.120943785,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2644,1789650201.130943775,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2645,1789650201.140948534,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2646,1789650201.150949001,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2647,1789650201.160975695,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2648,1789650201.170957804,1.000000000,1,1,1,0,0,2,-12.482202631,-12.093062667,1
2649,1789650201.180962563,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2650,1789650201.190947771,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2651,1789650201.200915575,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2652,1789650201.210950375,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2653,1789650201.220948696,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2654,1789650201.231019258,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2655,1789650201.240952015,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2656,1789650201.250950098,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2657,1789650201.260946751,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2658,1789650201.270951271,1.000000000,1,1,1,0,0,2,-12.526476227,-12.222936000,1
2659,1789650201.280981064,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2660,1789650201.290949106,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2661,1789650201.300947905,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2662,1789650201.310945272,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2663,1789650201.320948362,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2664,1789650201.330947161,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2665,1789650201.340943336,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2666,1789650201.350943327,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2667,1789650201.360961676,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2668,1789650201.370957375,1.000000000,1,1,1,0,0,2,-12.570749823,-12.315702667,1
2669,1789650201.380932570,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2670,1789650201.390968800,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2671,1789650201.400954962,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2672,1789650201.410950184,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2673,1789650201.420938253,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2674,1789650201.431015730,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2675,1789650201.440941811,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2676,1789650201.450970173,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2677,1789650201.460961342,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2678,1789650201.470949888,1.000000000,1,1,1,0,0,2,-12.629781285,-12.445576000,1
2679,1789650201.480968237,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2680,1789650201.490943670,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2681,1789650201.500941992,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2682,1789650201.510939121,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2683,1789650201.520944118,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2684,1789650201.530960321,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2685,1789650201.540944576,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2686,1789650201.550945282,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
2687,1789650201.560942411,1.000000000,1,1,1,0,0,2,-12.703570614,-12.556896000,1
