tick,event_time_ns,stopline_detected,stop_distance,red,green,vehicle_speed,vehicle_speed_valid
10954,1789335700836139045,0,-1,1,0,3.732227065e-15,1
10955,1789335700846125670,0,-1,1,0,3.732227065e-15,1
10956,1789335700856131488,0,-1,1,0,3.732227065e-15,1
10957,1789335700866190125,0,-1,1,0,3.732227065e-15,1
10958,1789335700876174231,0,-1,1,0,3.732227065e-15,1
10959,1789335700886126375,0,-1,1,0,3.732227065e-15,1
10960,1789335700896130963,0,-1,1,0,3.732227065e-15,1
10961,1789335700906131771,0,-1,1,0,3.732227065e-15,1
10962,1789335700916126336,0,-1,1,0,3.732227065e-15,1
10963,1789335700926141565,0,-1,1,0,3.732227065e-15,1
10964,1789335700936182809,0,-1,1,0,3.732227065e-15,1
10965,1789335700946159264,0,-1,1,0,3.732227065e-15,1
10966,1789335700956126740,0,-1,1,0,3.732227065e-15,1
10967,1789335700966166854,0,-1,1,0,3.732227065e-15,1
10968,1789335700976188195,0,-1,1,0,3.732227065e-15,1
10969,1789335700986138337,0,-1,1,0,3.732227065e-15,1
10970,1789335700996156649,0,-1,1,0,3.732227065e-15,1
10971,1789335701006135559,0,-1,1,0,3.732227065e-15,1
10972,1789335701016193222,0,-1,1,0,3.732227065e-15,1
10973,1789335701026129378,0,-1,1,0,3.732227065e-15,1
10974,1789335701036163636,0,-1,1,0,3.732227065e-15,1
10975,1789335701046165785,0,-1,1,0,3.732227065e-15,1
10976,1789335701056162045,0,-1,1,0,3.732227065e-15,1
10977,1789335701066203456,0,-1,1,0,3.732227065e-15,1
10978,1789335701076139282,0,-1,1,0,3.732227065e-15,1
10979,1789335701086134314,0,-1,1,0,3.732227065e-15,1
10980,1789335701096134171,0,-1,1,0,3.732227065e-15,1
10981,1789335701106136429,0,-1,1,0,3.732227065e-15,1
10982,1789335701117110294,0,-1,1,0,3.732227065e-15,1
10983,1789335701126154910,0,-1,1,0,3.732227065e-15,1
10984,1789335701136206972,0,-1,1,0,3.732227065e-15,1
10985,1789335701146253645,0,-1,1,0,3.732227065e-15,1
10986,1789335701156147960,0,-1,1,0,3.732227065e-15,1
10987,1789335701166138447,0,-1,1,0,3.732227065e-15,1
10988,1789335701176198548,0,-1,1,0,3.732227065e-15,1
10989,1789335701186132532,0,-1,1,0,3.732227065e-15,1
10990,1789335701196258393,0,-1,1,0,3.732227065e-15,1
10991,1789335701206168589,0,-1,1,0,3.732227065e-15,1
10992,1789335701216124822,0,-1,1,0,3.732227065e-15,1
10993,1789335701226133636,0,-1,1,0,3.732227065e-15,1
10994,1789335701236177766,0,-1,1,0,3.732227065e-15,1
10995,1789335701246153370,0,-1,1,0,3.732227065e-15,1
10996,1789335701256184901,0,-1,1,0,3.732227065e-15,1
10997,1789335701266190048,0,-1,1,0,3.732227065e-15,1
10998,1789335701276174122,0,-1,1,0,3.732227065e-15,1
10999,1789335701286384170,0,-1,1,0,3.732227065e-15,1
11000,1789335701296154887,0,-1,1,0,3.732227065e-15,1
11001,1789335701306137380,0,-1,1,0,3.732227065e-15,1
11002,1789335701316131790,0,-1,1,0,3.732227065e-15,1
11003,1789335701326145221,0,-1,1,0,3.732227065e-15,1
11004,1789335701336156348,0,-1,1,0,3.732227065e-15,1
11005,1789335701346143731,0,-1,1,0,3.732227065e-15,1
11006,1789335701356134583,0,-1,1,0,3.732227065e-15,1
11007,1789335701366170857,0,-1,1,0,3.732227065e-15,1
11008,1789335701376170884,0,-1,1,0,3.732227065e-15,1
11009,1789335701386130569,0,-1,1,0,3.732227065e-15,1
11010,1789335701396143820,0,-1,1,0,3.732227065e-15,1
11011,1789335701406132550,0,-1,1,0,3.732227065e-15,1
11012,1789335701416125270,0,-1,1,0,3.732227065e-15,1
11013,1789335701426135943,0,-1,1,0,3.732227065e-15,1
11014,1789335701436186360,0,-1,1,0,3.732227065e-15,1
11015,1789335701446190577,0,-1,1,0,3.732227065e-15,1
11016,1789335701456223000,0,-1,1,0,3.732227065e-15,1
11017,1789335701466219182,0,-1,1,0,3.732227065e-15,1
11018,1789335701476205569,0,-1,1,0,3.732227065e-15,1
11019,1789335701486209696,0,-1,1,0,3.732227065e-15,1
11020,1789335701496142640,0,-1,1,0,3.732227065e-15,1
11021,1789335701506135616,0,-1,1,0,3.732227065e-15,1
11022,1789335701516149835,0,-1,1,0,3.732227065e-15,1
11023,1789335701526159378,0,-1,1,0,3.732227065e-15,1
11024,1789335701536222918,0,-1,1,0,3.732227065e-15,1
11025,1789335701546252391,0,-1,1,0,3.732227065e-15,1
11026,1789335701556144666,0,-1,1,0,3.732227065e-15,1
11027,1789335701566210264,0,-1,1,0,3.732227065e-15,1
11028,1789335701576159556,0,-1,1,0,3.732227065e-15,1
11029,1789335701586135212,0,-1,1,0,3.732227065e-15,1
11030,1789335701596160803,0,-1,1,0,3.732227065e-15,1
11031,1789335701606152550,0,-1,1,0,3.732227065e-15,1
11032,1789335701616136141,0,-1,1,0,3.732227065e-15,1
11033,1789335701626134338,0,-1,1,0,3.732227065e-15,1
11034,1789335701636150604,0,-1,1,0,3.732227065e-15,1
11035,1789335701646162735,0,-1,1,0,3.732227065e-15,1
11036,1789335701656162618,0,-1,1,0,3.732227065e-15,1
11037,1789335701666187379,0,-1,1,0,3.732227065e-15,1
11038,1789335701676144869,0,-1,1,0,3.732227065e-15,1
11039,1789335701686186356,0,-1,1,0,3.732227065e-15,1
11040,1789335701696140367,0,-1,1,0,3.732227065e-15,1
11041,1789335701706136331,0,-1,1,0,3.732227065e-15,1
11042,1789335701716209635,0,-1,1,0,3.732227065e-15,1
11043,1789335701726138497,0,-1,1,0,3.732227065e-15,1
11044,1789335701736158936,0,-1,1,0,3.732227065e-15,1
11045,1789335701746163974,0,-1,1,0,3.732227065e-15,1
11046,1789335701756155448,0,-1,1,0,3.732227065e-15,1
11047,1789335701766151082,0,-1,1,0,3.732227065e-15,1
11048,1789335701776143268,0,-1,1,0,3.732227065e-15,1
11049,1789335701786185604,0,-1,1,0,3.732227065e-15,1
11050,1789335701796126891,0,-1,1,0,3.732227065e-15,1
11051,1789335701806383655,0,-1,1,0,3.732227065e-15,1
11052,1789335701816127281,0,-1,1,0,3.732227065e-15,1
11053,1789335701826127118,0,-1,1,0,3.732227065e-15,1
11054,1789335701836172382,0,-1,0,1,3.732227065e-15,1
11055,1789335701846152376,0,-1,0,1,3.732227065e-15,1
11056,1789335701856138273,0,-1,0,1,3.732227065e-15,1
11057,1789335701866184673,0,-1,0,1,3.732227065e-15,1
11058,1789335701876130018,0,-1,0,1,3.732227065e-15,1
11059,1789335701886150830,0,-1,0,1,3.732227065e-15,1
11060,1789335701896133969,0,-1,0,1,3.732227065e-15,1
11061,1789335701906137331,0,-1,0,1,3.732227065e-15,1
11062,1789335701916269381,0,-1,0,1,3.732227065e-15,1
11063,1789335701926139277,0,-1,0,1,3.732227065e-15,1
11064,1789335701936194568,0,-1,0,1,3.732227065e-15,1
11065,1789335701946220337,0,-1,0,1,3.732227065e-15,1
11066,1789335701956145014,0,-1,0,1,3.732227065e-15,1
11067,1789335701966139000,0,-1,0,1,3.732227065e-15,1
11068,1789335701976143644,0,-1,0,1,3.732227065e-15,1
11069,1789335701986135022,0,-1,0,1,3.732227065e-15,1
11070,1789335701996168775,0,-1,0,1,3.732227065e-15,1
11071,1789335702006136022,0,-1,0,1,3.732227065e-15,1
11072,1789335702016143891,0,-1,0,1,3.732227065e-15,1
11073,1789335702026162979,0,-1,0,1,3.732227065e-15,1
11074,1789335702036197062,0,-1,0,1,3.732227065e-15,1
11075,1789335702046194343,0,-1,0,1,3.732227065e-15,1
11076,1789335702056154373,0,-1,0,1,3.732227065e-15,1
11077,1789335702066197900,0,-1,0,1,3.732227065e-15,1
11078,1789335702076152370,0,-1,0,1,3.732227065e-15,1
11079,1789335702086139934,0,-1,0,1,3.732227065e-15,1
11080,1789335702096150527,0,-1,0,1,3.732227065e-15,1
11081,1789335702106135133,0,-1,0,1,3.732227065e-15,1
11082,1789335702116127761,0,-1,0,1,3.732227065e-15,1
11083,1789335702126138564,0,-1,0,1,3.732227065e-15,1
11084,1789335702136156406,0,-1,0,1,3.732227065e-15,1
11085,1789335702146211534,0,-1,0,1,3.732227065e-15,1
11086,1789335702156151451,0,-1,0,1,3.732227065e-15,1
11087,1789335702166193390,0,-1,0,1,3.732227065e-15,1
11088,1789335702176172233,0,-1,0,1,3.732227065e-15,1
11089,1789335702186150565,0,-1,0,1,3.732227065e-15,1
11090,1789335702196138000,0,-1,0,1,3.732227065e-15,1
11091,1789335702206188552,0,-1,0,1,3.732227065e-15,1
11092,1789335702216136021,0,-1,0,1,3.732227065e-15,1
11093,1789335702226191248,0,-1,0,1,3.732227065e-15,1
11094,1789335702236217316,0,-1,0,1,3.732227065e-15,1
11095,1789335702246213898,0,-1,0,1,3.732227065e-15,1
11096,1789335702256163144,0,-1,0,1,3.732227065e-15,1
11097,1789335702266159033,0,-1,0,1,3.732227065e-15,1
11098,1789335702276162856,0,-1,0,1,3.732227065e-15,1
11099,1789335702286160141,0,-1,0,1,3.732227065e-15,1
11100,1789335702296149665,0,-1,0,1,3.732227065e-15,1
11101,1789335702306173904,0,-1,0,1,3.732227065e-15,1
11102,1789335702316123963,0,-1,0,1,3.732227065e-15,1
11103,1789335702326131948,0,-1,0,1,3.732227065e-15,1
11104,1789335702336125989,0,-1,0,1,3.732227065e-15,1
11105,1789335702346151347,0,-1,0,1,3.732227065e-15,1
11106,1789335702356174795,0,-1,0,1,3.732227065e-15,1
11107,1789335702366184423,0,-1,0,1,3.732227065e-15,1
11108,1789335702376195986,0,-1,0,1,3.732227065e-15,1
11109,1789335702386153691,0,-1,0,1,3.732227065e-15,1
11110,1789335702396164533,0,-1,0,1,3.732227065e-15,1
11111,1789335702406150277,0,-1,0,1,3.732227065e-15,1
11112,1789335702416136001,0,-1,0,1,3.732227065e-15,1
11113,1789335702426141816,0,-1,0,1,3.732227065e-15,1
11114,1789335702436218838,0,-1,0,1,3.732227065e-15,1
11115,1789335702446244711,0,-1,0,1,3.732227065e-15,1
11116,1789335702456148058,0,-1,0,1,3.732227065e-15,1
11117,1789335702466192555,0,-1,0,1,3.732227065e-15,1
11118,1789335702476148108,0,-1,0,1,3.732227065e-15,1
11119,1789335702486168309,0,-1,0,1,3.732227065e-15,1
11120,1789335702496215878,0,-1,0,1,3.732227065e-15,1
11121,1789335702506223903,0,-1,0,1,3.732227065e-15,1
11122,1789335702516129178,0,-1,0,1,3.732227065e-15,1
11123,1789335702526150195,0,-1,0,1,3.732227065e-15,1
11124,1789335702536216407,0,-1,0,1,3.732227065e-15,1
11125,1789335702546179999,0,-1,0,1,3.732227065e-15,1
11126,1789335702556152055,0,-1,0,1,3.732227065e-15,1
11127,1789335702566194366,0,-1,0,1,3.732227065e-15,1
11128,1789335702576184399,0,-1,0,1,3.732227065e-15,1
11129,1789335702586148096,0,-1,0,1,3.732227065e-15,1
11130,1789335702596164170,0,-1,0,1,3.732227065e-15,1
11131,1789335702606221559,0,-1,0,1,3.732227065e-15,1
11132,1789335702616186321,0,-1,0,1,3.732227065e-15,1
11133,1789335702626198238,0,-1,0,1,3.732227065e-15,1
11134,1789335702636188633,0,-1,0,1,3.732227065e-15,1
11135,1789335702646197692,0,-1,0,1,3.732227065e-15,1
11136,1789335702656148484,0,-1,0,1,3.732227065e-15,1
11137,1789335702666231017,0,-1,0,1,3.732227065e-15,1
11138,1789335702676172891,0,-1,0,1,3.732227065e-15,1
11139,1789335702686302320,0,-1,0,1,3.732227065e-15,1
11140,1789335702696162637,0,-1,0,1,3.732227065e-15,1
11141,1789335702706175557,0,-1,0,1,3.732227065e-15,1
11142,1789335702716127312,0,-1,0,1,3.732227065e-15,1
11143,1789335702726148006,0,-1,0,1,3.732227065e-15,1
11144,1789335702736154577,0,-1,0,1,3.732227065e-15,1
11145,1789335702746197921,0,-1,0,1,3.732227065e-15,1
11146,1789335702756134482,0,-1,0,1,3.732227065e-15,1
11147,1789335702766160797,0,-1,0,1,3.732227065e-15,1
11148,1789335702776151086,0,-1,0,1,3.732227065e-15,1
11149,1789335702786162711,0,-1,0,1,3.732227065e-15,1
11150,1789335702796226274,0,-1,0,1,3.732227065e-15,1
11151,1789335702806208333,0,-1,0,1,3.732227065e-15,1
11152,1789335702816184388,0,-1,0,1,3.732227065e-15,1
11153,1789335702826174423,0,-1,0,1,3.732227065e-15,1
11154,1789335702836187855,0,-1,0,1,3.732227065e-15,1
11155,1789335702846191023,0,-1,0,1,3.732227065e-15,1
11156,1789335702856163704,0,-1,0,1,3.732227065e-15,1
11157,1789335702866146511,0,-1,0,1,3.732227065e-15,1
11158,1789335702876185349,0,-1,0,1,3.732227065e-15,1
11159,1789335702886171349,0,-1,0,1,3.732227065e-15,1
11160,1789335702896135273,0,-1,0,1,3.732227065e-15,1
11161,1789335702906133893,0,-1,0,1,3.732227065e-15,1
11162,1789335702916180722,0,-1,0,1,3.732227065e-15,1
11163,1789335702926320949,0,-1,0,1,3.732227065e-15,1
11164,1789335702936175718,0,-1,0,1,3.732227065e-15,1
11165,1789335702946177728,0,-1,0,1,3.732227065e-15,1
11166,1789335702956152042,0,-1,0,1,3.732227065e-15,1
11167,1789335702966148262,0,-1,0,1,3.732227065e-15,1
11168,1789335702976164429,0,-1,0,1,3.732227065e-15,1
11169,1789335702986159596,0,-1,0,1,3.732227065e-15,1
11170,1789335702996222439,0,-1,0,1,3.732227065e-15,1
11171,1789335703006147480,0,-1,0,1,3.732227065e-15,1
11172,1789335703016188911,0,-1,0,1,3.732227065e-15,1
11173,1789335703026220171,0,-1,0,1,3.732227065e-15,1
11174,1789335703036198765,0,-1,0,1,3.732227065e-15,1
11175,1789335703046219716,0,-1,0,1,3.732227065e-15,1
11176,1789335703056150473,0,-1,0,1,3.732227065e-15,1
11177,1789335703066177498,0,-1,0,1,3.732227065e-15,1
11178,1789335703076168110,0,-1,0,1,3.732227065e-15,1
11179,1789335703086217023,0,-1,0,1,3.732227065e-15,1
11180,1789335703096192798,0,-1,0,1,3.732227065e-15,1
11181,1789335703106214415,0,-1,0,1,3.732227065e-15,1
11182,1789335703116129764,0,-1,0,1,3.732227065e-15,1
11183,1789335703126181798,0,-1,0,1,3.732227065e-15,1
11184,1789335703136129391,0,-1,0,1,3.732227065e-15,1
11185,1789335703146158821,0,-1,0,1,3.732227065e-15,1
11186,1789335703156162604,0,-1,0,1,3.732227065e-15,1
11187,1789335703166187780,0,-1,0,1,3.732227065e-15,1
11188,1789335703176184400,0,-1,0,1,3.732227065e-15,1
11189,1789335703186130305,0,-1,0,1,3.732227065e-15,1
11190,1789335703196128330,0,-1,0,1,3.732227065e-15,1
11191,1789335703206176221,0,-1,0,1,3.732227065e-15,1
11192,1789335703216164216,0,-1,0,1,3.732227065e-15,1
11193,1789335703226135277,0,-1,0,1,3.732227065e-15,1
11194,1789335703236169215,0,-1,0,1,3.732227065e-15,1
11195,1789335703246184947,0,-1,0,1,3.732227065e-15,1
11196,1789335703256190999,0,-1,0,1,3.732227065e-15,1
11197,1789335703266170704,0,-1,0,1,3.732227065e-15,1
11198,1789335703276138394,0,-1,0,1,3.732227065e-15,1
11199,1789335703286138701,0,-1,0,1,3.732227065e-15,1
11200,1789335703296142627,0,-1,0,1,3.732227065e-15,1
11201,1789335703306132822,0,-1,0,1,3.732227065e-15,1
11202,1789335703316124635,0,-1,0,1,3.732227065e-15,1
11203,1789335703326142389,0,-1,0,1,3.732227065e-15,1
11204,1789335703336194185,0,-1,0,1,3.732227065e-15,1
11205,1789335703346177417,0,-1,0,1,3.732227065e-15,1
11206,1789335703356134681,0,-1,0,1,3.732227065e-15,1
11207,1789335703366164414,0,-1,0,1,3.732227065e-15,1
11208,1789335703376151725,0,-1,0,1,3.732227065e-15,1
11209,1789335703386161377,0,-1,0,1,3.732227065e-15,1
11210,1789335703396143040,0,-1,0,1,3.732227065e-15,1
11211,1789335703406170763,0,-1,0,1,3.732227065e-15,1
11212,1789335703416154201,0,-1,0,1,3.732227065e-15,1
11213,1789335703426202230,0,-1,0,1,3.732227065e-15,1
11214,1789335703436180316,0,-1,0,1,3.732227065e-15,1
11215,1789335703446225743,0,-1,0,1,3.732227065e-15,1
11216,1789335703456147875,0,-1,0,1,3.732227065e-15,1
11217,1789335703466222823,0,-1,0,1,3.732227065e-15,1
11218,1789335703476146405,0,-1,0,1,3.732227065e-15,1
11219,1789335703486136372,0,-1,0,1,3.732227065e-15,1
11220,1789335703496151890,0,-1,0,1,3.732227065e-15,1
11221,1789335703506177493,0,-1,0,1,3.732227065e-15,1
11222,1789335703516127135,0,-1,0,1,3.732227065e-15,1
11223,1789335703526137287,0,-1,0,1,3.732227065e-15,1
11224,1789335703536159222,0,-1,0,1,3.732227065e-15,1
11225,1789335703546142471,0,-1,0,1,3.732227065e-15,1
11226,1789335703556163576,0,-1,0,1,3.732227065e-15,1
11227,1789335703566217576,0,-1,0,1,3.732227065e-15,1
11228,1789335703576174555,0,-1,0,1,3.732227065e-15,1
11229,1789335703586156691,0,-1,0,1,3.732227065e-15,1
11230,1789335703596172202,0,-1,0,1,3.732227065e-15,1
11231,1789335703606163477,0,-1,0,1,3.732227065e-15,1
11232,1789335703616182245,0,-1,0,1,3.732227065e-15,1
11233,1789335703626158901,0,-1,0,1,3.732227065e-15,1
11234,1789335703636185776,0,-1,0,1,3.732227065e-15,1
11235,1789335703646209185,0,-1,0,1,3.732227065e-15,1
11236,1789335703656157354,0,-1,0,1,3.732227065e-15,1
11237,1789335703666174228,0,-1,0,1,3.732227065e-15,1
11238,1789335703676170059,0,-1,0,1,3.732227065e-15,1
11239,1789335703686181412,0,-1,0,1,3.732227065e-15,1
11240,1789335703696174263,0,-1,0,1,3.732227065e-15,1
11241,1789335703706157251,0,-1,0,1,3.732227065e-15,1
11242,1789335703716157435,0,-1,0,1,3.732227065e-15,1
11243,1789335703726136781,0,-1,0,1,3.732227065e-15,1
11244,1789335703736181263,0,-1,0,1,3.732227065e-15,1
11245,1789335703746172664,0,-1,0,1,3.732227065e-15,1
11246,1789335703756125233,0,-1,0,1,3.732227065e-15,1
11247,1789335703766121890,0,-1,0,1,3.732227065e-15,1
11248,1789335703776209932,0,-1,0,1,3.732227065e-15,1
11249,1789335703786128024,0,-1,0,1,3.732227065e-15,1
11250,1789335703796123612,0,-1,0,1,3.732227065e-15,1
11251,1789335703806159602,0,-1,0,1,3.732227065e-15,1
11252,1789335703816159436,0,-1,0,1,3.732227065e-15,1
11253,1789335703826195122,0,-1,0,1,3.732227065e-15,1
11254,1789335703836183007,0,-1,0,1,3.732227065e-15,1
11255,1789335703846224207,0,-1,0,1,3.732227065e-15,1
11256,1789335703856177797,0,-1,0,1,3.732227065e-15,1
11257,1789335703866227495,0,-1,0,1,3.732227065e-15,1
11258,1789335703876194427,0,-1,0,1,3.732227065e-15,1
11259,1789335703886161330,0,-1,0,1,3.732227065e-15,1
11260,1789335703896138367,0,-1,0,1,3.732227065e-15,1
11261,1789335703906134329,0,-1,0,1,3.732227065e-15,1
11262,1789335703916128858,0,-1,0,1,3.732227065e-15,1
11263,1789335703926155448,0,-1,0,1,3.732227065e-15,1
11264,1789335703936151737,0,-1,0,1,3.732227065e-15,1
11265,1789335703946167134,0,-1,0,1,3.732227065e-15,1
11266,1789335703956169994,0,-1,0,1,3.732227065e-15,1
11267,1789335703966190687,0,-1,0,1,3.732227065e-15,1
11268,1789335703976175621,0,-1,0,1,3.732227065e-15,1
11269,1789335703986159832,0,-1,0,1,3.732227065e-15,1
11270,1789335703996164229,0,-1,0,1,3.732227065e-15,1
11271,1789335704006146614,0,-1,0,1,3.732227065e-15,1
11272,1789335704016217294,0,-1,0,1,3.732227065e-15,1
11273,1789335704026148825,0,-1,0,1,3.732227065e-15,1
11274,1789335704036212075,0,-1,0,1,3.732227065e-15,1
11275,1789335704046204263,0,-1,0,1,3.732227065e-15,1
11276,1789335704056149037,0,-1,0,1,3.732227065e-15,1
11277,1789335704066178647,0,-1,0,1,3.732227065e-15,1
11278,1789335704076159789,0,-1,0,1,3.732227065e-15,1
11279,1789335704086161735,0,-1,0,1,3.732227065e-15,1
11280,1789335704096181569,0,-1,0,1,3.732227065e-15,1
11281,1789335704106130467,0,-1,0,1,3.732227065e-15,1
11282,1789335704116126427,0,-1,0,1,3.732227065e-15,1
11283,1789335704126127902,0,-1,0,1,3.732227065e-15,1
11284,1789335704136132711,0,-1,0,1,3.732227065e-15,1
11285,1789335704146177396,0,-1,0,1,3.732227065e-15,1
11286,1789335704156262438,0,-1,0,1,3.732227065e-15,1
11287,1789335704166162179,0,-1,0,1,3.732227065e-15,1
11288,1789335704176221478,0,-1,0,1,3.732227065e-15,1
11289,1789335704186125774,0,-1,0,1,3.732227065e-15,1
11290,1789335704196173637,0,-1,0,1,3.732227065e-15,1
11291,1789335704206162046,0,-1,0,1,3.732227065e-15,1
11292,1789335704216163419,0,-1,0,1,3.732227065e-15,1
11293,1789335704226176788,0,-1,0,1,3.732227065e-15,1
11294,1789335704236129212,0,-1,0,1,3.732227065e-15,1
11295,1789335704246175113,0,-1,0,1,3.732227065e-15,1
11296,1789335704256175737,0,-1,0,1,3.732227065e-15,1
11297,1789335704266191087,0,-1,0,1,3.732227065e-15,1
11298,1789335704276139166,0,-1,0,1,3.732227065e-15,1
11299,1789335704286130910,0,-1,0,1,3.732227065e-15,1
11300,1789335704296129565,0,-1,0,1,3.732227065e-15,1
11301,1789335704306136145,0,-1,0,1,3.732227065e-15,1
11302,1789335704316133729,0,-1,0,1,3.732227065e-15,1
11303,1789335704326135162,0,-1,0,1,3.732227065e-15,1
11304,1789335704336133941,0,-1,0,1,3.732227065e-15,1
11305,1789335704346124738,0,-1,0,1,3.732227065e-15,1
11306,1789335704356133050,0,-1,0,1,3.732227065e-15,1
11307,1789335704366185232,0,-1,0,1,3.732227065e-15,1
11308,1789335704376192270,0,-1,0,1,3.732227065e-15,1
11309,1789335704386237700,0,-1,0,1,3.732227065e-15,1
11310,1789335704396214592,0,-1,0,1,3.732227065e-15,1
11311,1789335704406132331,0,-1,0,1,3.732227065e-15,1
11312,1789335704416158050,0,-1,0,1,3.732227065e-15,1
11313,1789335704426163469,0,-1,0,1,3.732227065e-15,1
11314,1789335704436169870,0,-1,0,1,3.732227065e-15,1
11315,1789335704446196314,0,-1,0,1,3.732227065e-15,1
11316,1789335704456192867,0,-1,0,1,3.732227065e-15,1
11317,1789335704466182147,0,-1,0,1,3.732227065e-15,1
11318,1789335704476139900,0,-1,0,1,3.732227065e-15,1
11319,1789335704486157064,0,-1,0,1,3.732227065e-15,1
11320,1789335704496130378,0,-1,0,1,3.732227065e-15,1
11321,1789335704506132620,0,-1,0,1,3.732227065e-15,1
11322,1789335704516128932,0,-1,0,1,3.732227065e-15,1
11323,1789335704526127837,0,-1,0,1,3.732227065e-15,1
11324,1789335704536138631,0,-1,0,1,3.732227065e-15,1
11325,1789335704546121547,0,-1,0,1,3.732227065e-15,1
11326,1789335704556156853,0,-1,0,1,3.732227065e-15,1
11327,1789335704566187652,0,-1,0,1,3.732227065e-15,1
11328,1789335704576206585,0,-1,0,1,3.732227065e-15,1
11329,1789335704586146925,0,-1,0,1,3.732227065e-15,1
11330,1789335704596142268,0,-1,0,1,3.732227065e-15,1
11331,1789335704606191055,0,-1,0,1,3.732227065e-15,1
11332,1789335704616179451,0,-1,0,1,3.732227065e-15,1
11333,1789335704626185521,0,-1,0,1,3.732227065e-15,1
11334,1789335704636208608,0,-1,0,1,3.732227065e-15,1
11335,1789335704646156685,0,-1,0,1,3.732227065e-15,1
11336,1789335704656161472,0,-1,0,1,3.732227065e-15,1
11337,1789335704666184957,0,-1,0,1,3.732227065e-15,1
11338,1789335704676163677,0,-1,0,1,3.732227065e-15,1
11339,1789335704686161396,0,-1,0,1,3.732227065e-15,1
11340,1789335704696153649,0,-1,0,1,3.732227065e-15,1
11341,1789335704706156538,0,-1,0,1,3.732227065e-15,1
11342,1789335704716136066,0,-1,0,1,3.732227065e-15,1
11343,1789335704726123833,0,-1,0,1,3.732227065e-15,1
11344,1789335704736127254,0,-1,0,1,3.732227065e-15,1
11345,1789335704746167838,0,-1,0,1,3.732227065e-15,1
11346,1789335704756177965,0,-1,0,1,3.732227065e-15,1
11347,1789335704766152544,0,-1,0,1,3.732227065e-15,1
11348,1789335704776141542,0,-1,0,1,3.732227065e-15,1
11349,1789335704786204740,0,-1,0,1,3.732227065e-15,1
11350,1789335704796122778,0,-1,0,1,3.732227065e-15,1
11351,1789335704806162813,0,-1,0,1,3.732227065e-15,1
11352,1789335704816178002,0,-1,0,1,3.732227065e-15,1
11353,1789335704826192773,0,-1,0,1,3.732227065e-15,1
11354,1789335704836152843,0,-1,0,1,3.732227065e-15,1
11355,1789335704846189453,0,-1,0,1,3.732227065e-15,1
11356,1789335704856178214,0,-1,0,1,3.732227065e-15,1
11357,1789335704866180212,0,-1,0,1,3.732227065e-15,1
11358,1789335704876163342,0,-1,0,1,3.732227065e-15,1
11359,1789335704886153733,0,-1,0,1,3.732227065e-15,1
11360,1789335704896187699,0,-1,0,1,3.732227065e-15,1
11361,1789335704906130867,0,-1,0,1,3.732227065e-15,1
11362,1789335704916147875,0,-1,0,1,3.732227065e-15,1
11363,1789335704926161181,0,-1,0,1,3.732227065e-15,1
11364,1789335704936147613,0,-1,0,1,3.732227065e-15,1
11365,1789335704946218557,0,-1,0,1,3.732227065e-15,1
11366,1789335704956148384,0,-1,0,1,3.732227065e-15,1
11367,1789335704966143111,0,-1,0,1,3.732227065e-15,1
11368,1789335704976175202,0,-1,0,1,3.732227065e-15,1
11369,1789335704986155705,0,-1,0,1,3.732227065e-15,1
11370,1789335704996209125,0,-1,0,1,3.732227065e-15,1
11371,1789335705006208867,0,-1,0,1,3.732227065e-15,1
11372,1789335705016142285,0,-1,0,1,3.732227065e-15,1
11373,1789335705026181985,0,-1,0,1,3.732227065e-15,1
11374,1789335705036185358,0,-1,0,1,3.732227065e-15,1
11375,1789335705046177494,0,-1,0,1,3.732227065e-15,1
11376,1789335705056190472,0,-1,0,1,3.732227065e-15,1
11377,1789335705066181108,0,-1,0,1,3.732227065e-15,1
11378,1789335705076148170,0,-1,0,1,3.732227065e-15,1
11379,1789335705086140452,0,-1,0,1,3.732227065e-15,1
11380,1789335705096142649,0,-1,0,1,3.732227065e-15,1
11381,1789335705106138055,0,-1,0,1,3.732227065e-15,1
11382,1789335705116247724,0,-1,0,1,3.732227065e-15,1
11383,1789335705126220361,0,-1,0,1,3.732227065e-15,1
11384,1789335705136169963,0,-1,0,1,3.732227065e-15,1
11385,1789335705146156533,0,-1,0,1,3.732227065e-15,1
11386,1789335705156147541,0,-1,0,1,3.732227065e-15,1
11387,1789335705166133979,0,-1,0,1,3.732227065e-15,1
11388,1789335705176163238,0,-1,0,1,3.732227065e-15,1
11389,1789335705186151879,0,-1,0,1,3.732227065e-15,1
11390,1789335705196198418,0,-1,0,1,3.732227065e-15,1
11391,1789335705206181872,0,-1,0,1,3.732227065e-15,1
11392,1789335705216183374,0,-1,0,1,3.732227065e-15,1
11393,1789335705226143902,0,-1,0,1,3.732227065e-15,1
11394,1789335705236185523,0,-1,0,1,3.732227065e-15,1
11395,1789335705246212251,0,-1,0,1,3.732227065e-15,1
11396,1789335705256143656,0,-1,0,1,3.732227065e-15,1
11397,1789335705266170313,0,-1,0,1,3.732227065e-15,1
11398,1789335705276158446,0,-1,0,1,3.732227065e-15,1
11399,1789335705286164781,0,-1,0,1,3.732227065e-15,1
11400,1789335705296196520,0,-1,0,1,3.732227065e-15,1
11401,1789335705306251669,0,-1,0,1,3.732227065e-15,1
11402,1789335705316338264,0,-1,0,1,3.732227065e-15,1
11403,1789335705326134450,0,-1,0,1,3.732227065e-15,1
