stamp_s,counter,x,y,yaw,v,str,str_ref
1789221144.055,48659,0.0000,0.0000,0.0000,1.1183,-0.0817,0.0000
1789221144.065,48660,0.0000,0.0000,0.0000,1.1184,-0.0774,0.0000
1789221144.075,48661,0.0000,0.0000,0.0000,1.1185,-0.0734,0.0000
1789221144.085,48662,0.0000,0.0000,0.0000,1.1188,-0.0676,0.0000
1789221144.095,48663,0.0000,0.0000,0.0000,1.1181,-0.0628,0.0000
1789221144.105,48664,0.0000,0.0000,0.0000,1.1174,-0.0568,0.0000
1789221144.115,48665,0.0000,0.0000,0.0000,1.1186,-0.0503,0.0000
1789221144.125,48666,0.0000,0.0000,0.0000,1.1189,-0.0393,0.0000
1789221144.135,48667,0.0000,0.0000,0.0000,1.1177,-0.0295,0.0000
1789221144.145,48668,0.0000,0.0000,0.0000,1.1179,-0.0206,0.0000
1789221144.155,48669,0.0000,0.0000,0.0000,1.1178,-0.0143,0.0000
1789221144.165,48670,0.0000,0.0000,0.0000,1.1166,-0.0085,0.0000
1789221144.175,48671,0.0000,0.0000,0.0000,1.1165,-0.0043,0.0000
1789221144.185,48672,0.0000,0.0000,0.0000,1.1160,-0.0010,0.0000
1789221144.195,48673,0.0000,0.0000,0.0000,1.1150,0.0017,0.0000
1789221144.205,48674,0.0000,0.0000,0.0000,1.1144,0.0059,0.0000
1789221144.215,48675,0.0000,0.0000,0.0000,1.1139,0.0113,0.0000
1789221144.225,48676,0.0000,0.0000,0.0000,1.1139,0.0141,0.0000
1789221144.235,48677,0.0000,0.0000,0.0000,1.1140,0.0144,0.0000
1789221144.245,48678,0.0000,0.0000,0.0000,1.1141,0.0118,0.0000
1789221144.255,48679,0.0000,0.0000,0.0000,1.1142,0.0108,-0.0654
1789221144.265,48680,0.0000,0.0000,0.0000,1.1138,0.0105,-0.0654
1789221144.275,48681,0.0000,0.0000,0.0000,1.1135,0.0095,-0.0654
1789221144.285,48682,0.0000,0.0000,0.0000,1.1141,0.0075,-0.0654
1789221144.295,48683,0.0000,0.0000,0.0000,1.1138,0.0075,-0.0654
1789221144.305,48684,0.0000,0.0000,0.0000,1.1132,0.0087,-0.0654
1789221144.315,48685,0.0000,0.0000,0.0000,1.1143,0.0094,-0.0654
1789221144.325,48686,0.0000,0.0000,0.0000,1.1146,0.0105,-0.0654
1789221144.335,48687,0.0000,0.0000,0.0000,1.1137,0.0079,-0.0654
1789221144.345,48688,0.0000,0.0000,0.0000,1.1142,0.0060,-0.0654
1789221144.355,48689,0.0000,0.0000,0.0000,1.1145,-0.0011,-0.1309
1789221144.365,48690,0.0000,0.0000,0.0000,1.1136,-0.0069,-0.1309
1789221144.375,48691,0.0000,0.0000,0.0000,1.1134,-0.0136,-0.1309
1789221144.385,48692,0.0000,0.0000,0.0000,1.1128,-0.0210,-0.1309
1789221144.395,48693,0.0000,0.0000,0.0000,1.1123,-0.0287,-0.1309
1789221144.405,48694,0.0000,0.0000,0.0000,1.1124,-0.0395,-0.1309
1789221144.415,48695,0.0000,0.0000,0.0000,1.1113,-0.0522,-0.1309
1789221144.425,48696,0.0000,0.0000,0.0000,1.1106,-0.0647,-0.1309
1789221144.435,48697,0.0000,0.0000,0.0000,1.1116,-0.0770,-0.1309
1789221144.445,48698,0.0000,0.0000,0.0000,1.1115,-0.0859,-0.1309
1789221144.455,48699,0.0000,0.0000,0.0000,1.1113,-0.0935,-0.1963
1789221144.465,48700,0.0000,0.0000,0.0000,1.1125,-0.0935,-0.1963
1789221144.475,48701,0.0000,0.0000,0.0000,1.1123,-0.0964,-0.1963
1789221144.485,48702,0.0000,0.0000,0.0000,1.1118,-0.1048,-0.1963
1789221144.495,48703,0.0000,0.0000,0.0000,1.1119,-0.1146,-0.1963
1789221144.505,48704,0.0000,0.0000,0.0000,1.1116,-0.1220,-0.1963
1789221144.515,48705,0.0000,0.0000,0.0000,1.1113,-0.1289,-0.1963
1789221144.525,48706,0.0000,0.0000,0.0000,1.1109,-0.1425,-0.1963
1789221144.535,48707,0.0000,0.0000,0.0000,1.1104,-0.1518,-0.1963
1789221144.545,48708,0.0000,0.0000,0.0000,1.1102,-0.1599,-0.1963
1789221144.555,48709,0.0000,0.0000,0.0000,1.1095,-0.1641,-0.1309
1789221144.565,48710,0.0000,0.0000,0.0000,1.1088,-0.1723,-0.1309
1789221144.575,48711,0.0000,0.0000,0.0000,1.1090,-0.1753,-0.1309
1789221144.585,48712,0.0000,0.0000,0.0000,1.1085,-0.1798,-0.1309
1789221144.595,48713,0.0000,0.0000,0.0000,1.1078,-0.1809,-0.1309
1789221144.605,48714,0.0000,0.0000,0.0000,1.1078,-0.1825,-0.1309
1789221144.615,48715,0.0000,0.0000,0.0000,1.1064,-0.1802,-0.1309
1789221144.625,48716,0.0000,0.0000,0.0000,1.1054,-0.1775,-0.1309
1789221144.635,48717,0.0000,0.0000,0.0000,1.1055,-0.1774,-0.1309
1789221144.645,48718,0.0000,0.0000,0.0000,1.1046,-0.1726,-0.1309
1789221144.655,48719,0.0000,0.0000,0.0000,1.1038,-0.1651,-0.0654
1789221144.665,48720,0.0000,0.0000,0.0000,1.1038,-0.1542,-0.0654
1789221144.675,48721,0.0000,0.0000,0.0000,1.1035,-0.1483,-0.0654
1789221144.685,48722,0.0000,0.0000,0.0000,1.1032,-0.1470,-0.0654
1789221144.695,48723,0.0000,0.0000,0.0000,1.1033,-0.1446,-0.0654
1789221144.705,48724,0.0000,0.0000,0.0000,1.1037,-0.1379,-0.0654
1789221144.715,48725,0.0000,0.0000,0.0000,1.1038,-0.1262,-0.0654
1789221144.725,48726,0.0000,0.0000,0.0000,1.1033,-0.1148,-0.0654
1789221144.735,48727,0.0000,0.0000,0.0000,1.1028,-0.1035,-0.0654
1789221144.745,48728,0.0000,0.0000,0.0000,1.1030,-0.0946,-0.0654
1789221144.755,48729,0.0000,0.0000,0.0000,1.1029,-0.0850,-0.1309
1789221144.765,48730,0.0000,0.0000,0.0000,1.1025,-0.0790,-0.1309
1789221144.775,48731,0.0000,0.0000,0.0000,1.1026,-0.0731,-0.1309
1789221144.785,48732,0.0000,0.0000,0.0000,1.1028,-0.0717,-0.1309
1789221144.795,48733,0.0000,0.0000,0.0000,1.1036,-0.0713,-0.1309
1789221144.805,48734,0.0000,0.0000,0.0000,1.1040,-0.0730,-0.1309
1789221144.815,48735,0.0000,0.0000,0.0000,1.1039,-0.0723,-0.1309
1789221144.825,48736,0.0000,0.0000,0.0000,1.1046,-0.0719,-0.1309
1789221144.835,48737,0.0000,0.0000,0.0000,1.1054,-0.0715,-0.1309
1789221144.845,48738,0.0000,0.0000,0.0000,1.1052,-0.0740,-0.1309
1789221144.855,48739,0.0000,0.0000,0.0000,1.1056,-0.0792,-0.1963
1789221144.865,48740,0.0000,0.0000,0.0000,1.1067,-0.0851,-0.1963
1789221144.875,48741,0.0000,0.0000,0.0000,1.1066,-0.0904,-0.1963
1789221144.885,48742,0.0000,0.0000,0.0000,1.1063,-0.0950,-0.1963
1789221144.895,48743,0.0000,0.0000,0.0000,1.1067,-0.1001,-0.1963
1789221144.905,48744,0.0000,0.0000,0.0000,1.1073,-0.1104,-0.1963
1789221144.915,48745,0.0000,0.0000,0.0000,1.1076,-0.1248,-0.1963
1789221144.925,48746,0.0000,0.0000,0.0000,1.1072,-0.1422,-0.1963
1789221144.935,48747,0.0000,0.0000,0.0000,1.1075,-0.1552,-0.1963
1789221144.945,48748,0.0000,0.0000,0.0000,1.1080,-0.1645,-0.1963
1789221144.955,48749,0.0000,0.0000,0.0000,1.1078,-0.1696,-0.1309
1789221144.965,48750,0.0000,0.0000,0.0000,1.1076,-0.1791,-0.1309
1789221144.975,48751,0.0000,0.0000,0.0000,1.1071,-0.1796,-0.1309
1789221144.985,48752,0.0000,0.0000,0.0000,1.1063,-0.1852,-0.1309
1789221144.995,48753,0.0000,0.0000,0.0000,1.1049,-0.1803,-0.1309
1789221145.005,48754,0.0000,0.0000,0.0000,1.1032,-0.1838,-0.1309
1789221145.015,48755,0.0000,0.0000,0.0000,1.1023,-0.1812,-0.1309
1789221145.025,48756,0.0000,0.0000,0.0000,1.1010,-0.1797,-0.1309
1789221145.035,48757,0.0000,0.0000,0.0000,1.0995,-0.1722,-0.1309
1789221145.045,48758,0.0000,0.0000,0.0000,1.0983,-0.1671,-0.1309
1789221145.055,48759,0.0000,0.0000,0.0000,1.0973,-0.1567,-0.0654
1789221145.065,48760,0.0000,0.0000,0.0000,1.0964,-0.1520,-0.0654
1789221145.075,48761,0.0000,0.0000,0.0000,1.0955,-0.1469,-0.0654
1789221145.085,48762,0.0000,0.0000,0.0000,1.0949,-0.1462,-0.0654
1789221145.095,48763,0.0000,0.0000,0.0000,1.0948,-0.1393,-0.0654
1789221145.105,48764,0.0000,0.0000,0.0000,1.0942,-0.1301,-0.0654
1789221145.115,48765,0.0000,0.0000,0.0000,1.0934,-0.1167,-0.0654
1789221145.125,48766,0.0000,0.0000,0.0000,1.0932,-0.1060,-0.0654
1789221145.135,48767,0.0000,0.0000,0.0000,1.0929,-0.0939,-0.0654
1789221145.145,48768,0.0000,0.0000,0.0000,1.0924,-0.0872,-0.0654
1789221145.155,48769,0.0000,0.0000,0.0000,1.0919,-0.0792,0.0000
1789221145.165,48770,0.0000,0.0000,0.0000,1.0913,-0.0745,0.0000
1789221145.175,48771,0.0000,0.0000,0.0000,1.0909,-0.0681,0.0000
1789221145.185,48772,0.0000,0.0000,0.0000,1.0907,-0.0655,0.0000
1789221145.195,48773,0.0000,0.0000,0.0000,1.0898,-0.0602,0.0000
1789221145.205,48774,0.0000,0.0000,0.0000,1.0897,-0.0558,0.0000
1789221145.215,48775,0.0000,0.0000,0.0000,1.0908,-0.0474,0.0000
1789221145.225,48776,0.0000,0.0000,0.0000,1.0912,-0.0340,0.0000
1789221145.235,48777,0.0000,0.0000,0.0000,1.0906,-0.0218,0.0000
1789221145.245,48778,0.0000,0.0000,0.0000,1.0908,-0.0139,0.0000
1789221145.255,48779,0.0000,0.0000,0.0000,1.0904,-0.0102,-0.0654
1789221145.265,48780,0.0000,0.0000,0.0000,1.0900,-0.0072,-0.0654
1789221145.275,48781,0.0000,0.0000,0.0000,1.0906,-0.0025,-0.0654
1789221145.285,48782,0.0000,0.0000,0.0000,1.0910,-0.0017,-0.0654
1789221145.295,48783,0.0000,0.0000,0.0000,1.0917,-0.0002,-0.0654
1789221145.305,48784,0.0000,0.0000,0.0000,1.0928,0.0010,-0.0654
1789221145.315,48785,0.0000,0.0000,0.0000,1.0929,0.0033,-0.0654
1789221145.325,48786,0.0000,0.0000,0.0000,1.0933,0.0031,-0.0654
1789221145.335,48787,0.0000,0.0000,0.0000,1.0943,0.0032,-0.0654
1789221145.345,48788,0.0000,0.0000,0.0000,1.0946,0.0072,-0.0654
1789221145.355,48789,0.0000,0.0000,0.0000,1.0944,0.0020,-0.1309
1789221145.365,48790,0.0000,0.0000,0.0000,1.0949,-0.0047,-0.1309
1789221145.375,48791,0.0000,0.0000,0.0000,1.0952,-0.0163,-0.1309
1789221145.385,48792,0.0000,0.0000,0.0000,1.0942,-0.0202,-0.1309
1789221145.395,48793,0.0000,0.0000,0.0000,1.0931,-0.0269,-0.1309
1789221145.405,48794,0.0000,0.0000,0.0000,1.0930,-0.0400,-0.1309
1789221145.415,48795,0.0000,0.0000,0.0000,1.0930,-0.0514,-0.1309
1789221145.425,48796,0.0000,0.0000,0.0000,1.0917,-0.0652,-0.1309
1789221145.435,48797,0.0000,0.0000,0.0000,1.0905,-0.0763,-0.1309
1789221145.445,48798,0.0000,0.0000,0.0000,1.0900,-0.0873,-0.1309
1789221145.455,48799,0.0000,0.0000,0.0000,1.0893,-0.1000,-0.0654
1789221145.465,48800,0.0000,0.0000,0.0000,1.0885,-0.1040,-0.0654
1789221145.475,48801,0.0000,0.0000,0.0000,1.0882,-0.1163,-0.0654
1789221145.485,48802,0.0000,0.0000,0.0000,1.0880,-0.1194,-0.0654
1789221145.495,48803,0.0000,0.0000,0.0000,1.0875,-0.1269,-0.0654
1789221145.505,48804,0.0000,0.0000,0.0000,1.0866,-0.1254,-0.0654
1789221145.515,48805,0.0000,0.0000,0.0000,1.0856,-0.1246,-0.0654
1789221145.525,48806,0.0000,0.0000,0.0000,1.0852,-0.1222,-0.0654
1789221145.535,48807,0.0000,0.0000,0.0000,1.0846,-0.1191,-0.0654
1789221145.545,48808,0.0000,0.0000,0.0000,1.0844,-0.1146,-0.0654
1789221145.555,48809,0.0000,0.0000,0.0000,1.0852,-0.1092,0.0000
1789221145.565,48810,0.0000,0.0000,0.0000,1.0847,-0.0981,0.0000
1789221145.575,48811,0.0000,0.0000,0.0000,1.0837,-0.0864,0.0000
1789221145.585,48812,0.0000,0.0000,0.0000,1.0842,-0.0765,0.0000
1789221145.595,48813,0.0000,0.0000,0.0000,1.0843,-0.0693,0.0000
1789221145.605,48814,0.0000,0.0000,0.0000,1.0835,-0.0616,0.0000
1789221145.615,48815,0.0000,0.0000,0.0000,1.0836,-0.0500,0.0000
1789221145.625,48816,0.0000,0.0000,0.0000,1.0842,-0.0367,0.0000
1789221145.635,48817,0.0000,0.0000,0.0000,1.0840,-0.0236,0.0000
1789221145.645,48818,0.0000,0.0000,0.0000,1.0837,-0.0142,0.0000
1789221145.655,48819,0.0000,0.0000,0.0000,1.0838,-0.0093,-0.0654
1789221145.665,48820,0.0000,0.0000,0.0000,1.0837,-0.0080,-0.0654
1789221145.675,48821,0.0000,0.0000,0.0000,1.0835,-0.0072,-0.0654
1789221145.685,48822,0.0000,0.0000,0.0000,1.0839,-0.0030,-0.0654
1789221145.695,48823,0.0000,0.0000,0.0000,1.0844,0.0040,-0.0654
1789221145.705,48824,0.0000,0.0000,0.0000,1.0841,0.0059,-0.0654
1789221145.715,48825,0.0000,0.0000,0.0000,1.0843,0.0029,-0.0654
1789221145.725,48826,0.0000,0.0000,0.0000,1.0854,-0.0005,-0.0654
1789221145.735,48827,0.0000,0.0000,0.0000,1.0856,-0.0025,-0.0654
1789221145.745,48828,0.0000,0.0000,0.0000,1.0862,-0.0105,-0.0654
1789221145.755,48829,0.0000,0.0000,0.0000,1.0873,-0.0253,-0.1309
1789221145.765,48830,0.0000,0.0000,0.0000,1.0876,-0.0402,-0.1309
1789221145.775,48831,0.0000,0.0000,0.0000,1.0878,-0.0481,-0.1309
1789221145.785,48832,0.0000,0.0000,0.0000,1.0879,-0.0532,-0.1309
1789221145.795,48833,0.0000,0.0000,0.0000,1.0874,-0.0507,-0.1309
1789221145.805,48834,0.0000,0.0000,0.0000,1.0871,-0.0511,-0.1309
1789221145.815,48835,0.0000,0.0000,0.0000,1.0869,-0.0515,-0.1309
1789221145.825,48836,0.0000,0.0000,0.0000,1.0871,-0.0554,-0.1309
1789221145.835,48837,0.0000,0.0000,0.0000,1.0883,-0.0563,-0.1309
1789221145.845,48838,0.0000,0.0000,0.0000,1.0878,-0.0600,-0.1309
1789221145.855,48839,0.0000,0.0000,0.0000,1.0874,-0.0705,-0.0654
1789221145.865,48840,0.0000,0.0000,0.0000,1.0892,-0.0848,-0.0654
1789221145.875,48841,0.0000,0.0000,0.0000,1.0890,-0.1014,-0.0654
1789221145.885,48842,0.0000,0.0000,0.0000,1.0864,-0.1122,-0.0654
1789221145.895,48843,0.0000,0.0000,0.0000,1.0851,-0.1196,-0.0654
1789221145.905,48844,0.0000,0.0000,0.0000,1.0828,-0.1197,-0.0654
1789221145.915,48845,0.0000,0.0000,0.0000,1.0805,-0.1148,-0.0654
1789221145.925,48846,0.0000,0.0000,0.0000,1.0797,-0.1056,-0.0654
1789221145.935,48847,0.0000,0.0000,0.0000,1.0777,-0.0962,-0.0654
1789221145.945,48848,0.0000,0.0000,0.0000,1.0762,-0.0895,-0.0654
1789221145.955,48849,0.0000,0.0000,0.0000,1.0757,-0.0851,0.0000
1789221145.965,48850,0.0000,0.0000,0.0000,1.0749,-0.0808,0.0000
1789221145.975,48851,0.0000,0.0000,0.0000,1.0745,-0.0748,0.0000
1789221145.985,48852,0.0000,0.0000,0.0000,1.0737,-0.0666,0.0000
1789221145.995,48853,0.0000,0.0000,0.0000,1.0725,-0.0595,0.0000
1789221146.005,48854,0.0000,0.0000,0.0000,1.0721,-0.0530,0.0000
1789221146.015,48855,0.0000,0.0000,0.0000,1.0717,-0.0469,0.0000
1789221146.025,48856,0.0000,0.0000,0.0000,1.0718,-0.0377,0.0000
1789221146.035,48857,0.0000,0.0000,0.0000,1.0727,-0.0298,0.0000
1789221146.045,48858,0.0000,0.0000,0.0000,1.0728,-0.0227,0.0000
1789221146.055,48859,0.0000,0.0000,0.0000,1.0723,-0.0152,0.0000
1789221146.065,48860,0.0000,0.0000,0.0000,1.0725,-0.0087,0.0000
1789221146.075,48861,0.0000,0.0000,0.0000,1.0725,-0.0032,0.0000
1789221146.085,48862,0.0000,0.0000,0.0000,1.0725,-0.0001,0.0000
1789221146.095,48863,0.0000,0.0000,0.0000,1.0737,0.0041,0.0000
1789221146.105,48864,0.0000,0.0000,0.0000,1.0742,0.0054,0.0000
1789221146.115,48865,0.0000,0.0000,0.0000,1.0739,0.0081,0.0000
1789221146.125,48866,0.0000,0.0000,0.0000,1.0742,0.0101,0.0000
1789221146.135,48867,0.0000,0.0000,0.0000,1.0739,0.0162,0.0000
1789221146.145,48868,0.0000,0.0000,0.0000,1.0735,0.0168,0.0000
1789221146.155,48869,0.0000,0.0000,0.0000,1.0736,0.0189,-0.0654
1789221146.165,48870,0.0000,0.0000,0.0000,1.0736,0.0160,-0.0654
1789221146.175,48871,0.0000,0.0000,0.0000,1.0744,0.0174,-0.0654
1789221146.185,48872,0.0000,0.0000,0.0000,1.0766,0.0141,-0.0654
1789221146.195,48873,0.0000,0.0000,0.0000,1.0797,0.0154,-0.0654
1789221146.205,48874,0.0000,0.0000,0.0000,1.0832,0.0137,-0.0654
1789221146.215,48875,0.0000,0.0000,0.0000,1.0858,0.0196,-0.0654
1789221146.225,48876,0.0000,0.0000,0.0000,1.0884,0.0167,-0.0654
1789221146.235,48877,0.0000,0.0000,0.0000,1.0914,0.0109,-0.0654
1789221146.245,48878,0.0000,0.0000,0.0000,1.0933,-0.0058,-0.0654
1789221146.255,48879,0.0000,0.0000,0.0000,1.0949,-0.0153,-0.1309
1789221146.265,48880,0.0000,0.0000,0.0000,1.0969,-0.0229,-0.1309
1789221146.275,48881,0.0000,0.0000,0.0000,1.0978,-0.0290,-0.1309
1789221146.285,48882,0.0000,0.0000,0.0000,1.0991,-0.0366,-0.1309
1789221146.295,48883,0.0000,0.0000,0.0000,1.1007,-0.0416,-0.1309
1789221146.305,48884,0.0000,0.0000,0.0000,1.1014,-0.0440,-0.1309
1789221146.315,48885,0.0000,0.0000,0.0000,1.1020,-0.0454,-0.1309
1789221146.325,48886,0.0000,0.0000,0.0000,1.1021,-0.0548,-0.1309
1789221146.335,48887,0.0000,0.0000,0.0000,1.1021,-0.0709,-0.1309
1789221146.345,48888,0.0000,0.0000,0.0000,1.1022,-0.0878,-0.1309
1789221146.355,48889,0.0000,0.0000,0.0000,1.1014,-0.0990,-0.0654
1789221146.365,48890,0.0000,0.0000,0.0000,1.1026,-0.1019,-0.0654
1789221146.375,48891,0.0000,0.0000,0.0000,1.1029,-0.1038,-0.0654
1789221146.385,48892,0.0000,0.0000,0.0000,1.1017,-0.1050,-0.0654
1789221146.395,48893,0.0000,0.0000,0.0000,1.0998,-0.1063,-0.0654
1789221146.405,48894,0.0000,0.0000,0.0000,1.0991,-0.1093,-0.0654
1789221146.415,48895,0.0000,0.0000,0.0000,1.0986,-0.1094,-0.0654
1789221146.425,48896,0.0000,0.0000,0.0000,1.0982,-0.1099,-0.0654
1789221146.435,48897,0.0000,0.0000,0.0000,1.0989,-0.1062,-0.0654
1789221146.445,48898,0.0000,0.0000,0.0000,1.0999,-0.1012,-0.0654
1789221146.455,48899,0.0000,0.0000,0.0000,1.0982,-0.0962,0.0000
1789221146.465,48900,0.0000,0.0000,0.0000,1.0967,-0.0910,0.0000
1789221146.475,48901,0.0000,0.0000,0.0000,1.0963,-0.0868,0.0000
1789221146.485,48902,0.0000,0.0000,0.0000,1.0961,-0.0784,0.0000
1789221146.495,48903,0.0000,0.0000,0.0000,1.0956,-0.0727,0.0000
1789221146.505,48904,0.0000,0.0000,0.0000,1.0961,-0.0680,0.0000
1789221146.515,48905,0.0000,0.0000,0.0000,1.0977,-0.0613,0.0000
1789221146.525,48906,0.0000,0.0000,0.0000,1.0972,-0.0522,0.0000
1789221146.535,48907,0.0000,0.0000,0.0000,1.0966,-0.0379,0.0000
1789221146.545,48908,0.0000,0.0000,0.0000,1.0977,-0.0286,0.0000
1789221146.555,48909,0.0000,0.0000,0.0000,1.0959,-0.0196,-0.0654
1789221146.565,48910,0.0000,0.0000,0.0000,1.0926,-0.0158,-0.0654
1789221146.575,48911,0.0000,0.0000,0.0000,1.0921,-0.0111,-0.0654
1789221146.585,48912,0.0000,0.0000,0.0000,1.0919,-0.0116,-0.0654
1789221146.595,48913,0.0000,0.0000,0.0000,1.0905,-0.0120,-0.0654
1789221146.605,48914,0.0000,0.0000,0.0000,1.0909,-0.0134,-0.0654
1789221146.615,48915,0.0000,0.0000,0.0000,1.0909,-0.0121,-0.0654
1789221146.625,48916,0.0000,0.0000,0.0000,1.0896,-0.0106,-0.0654
1789221146.635,48917,0.0000,0.0000,0.0000,1.0891,-0.0103,-0.0654
1789221146.645,48918,0.0000,0.0000,0.0000,1.0887,-0.0105,-0.0654
1789221146.655,48919,0.0000,0.0000,0.0000,1.0879,-0.0149,-0.1309
1789221146.665,48920,0.0000,0.0000,0.0000,1.0861,-0.0199,-0.1309
1789221146.675,48921,0.0000,0.0000,0.0000,1.0860,-0.0242,-0.1309
1789221146.685,48922,0.0000,0.0000,0.0000,1.0876,-0.0283,-0.1309
1789221146.695,48923,0.0000,0.0000,0.0000,1.0896,-0.0330,-0.1309
1789221146.705,48924,0.0000,0.0000,0.0000,1.0912,-0.0412,-0.1309
1789221146.715,48925,0.0000,0.0000,0.0000,1.0929,-0.0530,-0.1309
1789221146.725,48926,0.0000,0.0000,0.0000,1.0937,-0.0664,-0.1309
1789221146.735,48927,0.0000,0.0000,0.0000,1.0934,-0.0792,-0.1309
1789221146.745,48928,0.0000,0.0000,0.0000,1.0932,-0.0867,-0.1309
1789221146.755,48929,0.0000,0.0000,0.0000,1.0949,-0.0938,-0.1963
1789221146.765,48930,0.0000,0.0000,0.0000,1.0956,-0.0999,-0.1963
1789221146.775,48931,0.0000,0.0000,0.0000,1.0963,-0.1021,-0.1963
1789221146.785,48932,0.0000,0.0000,0.0000,1.0973,-0.1057,-0.1963
1789221146.795,48933,0.0000,0.0000,0.0000,1.0975,-0.1108,-0.1963
1789221146.805,48934,0.0000,0.0000,0.0000,1.0960,-0.1221,-0.1963
1789221146.815,48935,0.0000,0.0000,0.0000,1.0944,-0.1340,-0.1963
1789221146.825,48936,0.0000,0.0000,0.0000,1.0949,-0.1462,-0.1963
1789221146.835,48937,0.0000,0.0000,0.0000,1.0954,-0.1590,-0.1963
1789221146.845,48938,0.0000,0.0000,0.0000,1.0951,-0.1730,-0.1963
1789221146.855,48939,0.0000,0.0000,0.0000,1.0973,-0.1787,-0.1309
1789221146.865,48940,0.0000,0.0000,0.0000,1.1004,-0.1814,-0.1309
1789221146.875,48941,0.0000,0.0000,0.0000,1.1013,-0.1800,-0.1309
1789221146.885,48942,0.0000,0.0000,0.0000,1.1012,-0.1847,-0.1309
1789221146.895,48943,0.0000,0.0000,0.0000,1.1014,-0.1888,-0.1309
1789221146.905,48944,0.0000,0.0000,0.0000,1.1009,-0.1884,-0.1309
1789221146.915,48945,0.0000,0.0000,0.0000,1.1004,-0.1866,-0.1309
1789221146.925,48946,0.0000,0.0000,0.0000,1.0997,-0.1828,-0.1309
1789221146.935,48947,0.0000,0.0000,0.0000,1.0989,-0.1781,-0.1309
1789221146.945,48948,0.0000,0.0000,0.0000,1.0988,-0.1708,-0.1309
1789221146.955,48949,0.0000,0.0000,0.0000,1.0990,-0.1636,-0.0654
1789221146.965,48950,0.0000,0.0000,0.0000,1.0987,-0.1582,-0.0654
1789221146.975,48951,0.0000,0.0000,0.0000,1.0981,-0.1553,-0.0654
1789221146.985,48952,0.0000,0.0000,0.0000,1.0972,-0.1454,-0.0654
1789221146.995,48953,0.0000,0.0000,0.0000,1.0963,-0.1396,-0.0654
1789221147.005,48954,0.0000,0.0000,0.0000,1.0953,-0.1288,-0.0654
1789221147.015,48955,0.0000,0.0000,0.0000,1.0944,-0.1227,-0.0654
1789221147.025,48956,0.0000,0.0000,0.0000,1.0940,-0.1098,-0.0654
1789221147.035,48957,0.0000,0.0000,0.0000,1.0938,-0.0983,-0.0654
1789221147.045,48958,0.0000,0.0000,0.0000,1.0935,-0.0891,-0.0654
1789221147.055,48959,0.0000,0.0000,0.0000,1.0938,-0.0819,0.0000
1789221147.065,48960,0.0000,0.0000,0.0000,1.0938,-0.0764,0.0000
1789221147.075,48961,0.0000,0.0000,0.0000,1.0932,-0.0749,0.0000
1789221147.085,48962,0.0000,0.0000,0.0000,1.0931,-0.0739,0.0000
1789221147.095,48963,0.0000,0.0000,0.0000,1.0933,-0.0691,0.0000
1789221147.105,48964,0.0000,0.0000,0.0000,1.0938,-0.0623,0.0000
1789221147.115,48965,0.0000,0.0000,0.0000,1.0946,-0.0518,0.0000
1789221147.125,48966,0.0000,0.0000,0.0000,1.0943,-0.0449,0.0000
1789221147.135,48967,0.0000,0.0000,0.0000,1.0935,-0.0327,0.0000
1789221147.145,48968,0.0000,0.0000,0.0000,1.0931,-0.0238,0.0000
1789221147.155,48969,0.0000,0.0000,0.0000,1.0927,-0.0155,0.0000
1789221147.165,48970,0.0000,0.0000,0.0000,1.0920,-0.0097,0.0000
1789221147.175,48971,0.0000,0.0000,0.0000,1.0924,-0.0051,0.0000
1789221147.185,48972,0.0000,0.0000,0.0000,1.0930,-0.0036,0.0000
1789221147.195,48973,0.0000,0.0000,0.0000,1.0927,-0.0024,0.0000
1789221147.205,48974,0.0000,0.0000,0.0000,1.0933,-0.0003,0.0000
1789221147.215,48975,0.0000,0.0000,0.0000,1.0941,0.0033,0.0000
1789221147.225,48976,0.0000,0.0000,0.0000,1.0954,0.0061,0.0000
1789221147.235,48977,0.0000,0.0000,0.0000,1.0971,0.0081,0.0000
1789221147.245,48978,0.0000,0.0000,0.0000,1.0981,0.0094,0.0000
1789221147.255,48979,0.0000,0.0000,0.0000,1.0993,0.0148,-0.0654
1789221147.265,48980,0.0000,0.0000,0.0000,1.1007,0.0151,-0.0654
1789221147.275,48981,0.0000,0.0000,0.0000,1.1021,0.0152,-0.0654
1789221147.285,48982,0.0000,0.0000,0.0000,1.1032,0.0120,-0.0654
1789221147.295,48983,0.0000,0.0000,0.0000,1.1039,0.0134,-0.0654
1789221147.305,48984,0.0000,0.0000,0.0000,1.1050,0.0124,-0.0654
1789221147.315,48985,0.0000,0.0000,0.0000,1.1063,0.0117,-0.0654
1789221147.325,48986,0.0000,0.0000,0.0000,1.1063,0.0093,-0.0654
1789221147.335,48987,0.0000,0.0000,0.0000,1.1066,0.0070,-0.0654
1789221147.345,48988,0.0000,0.0000,0.0000,1.1083,0.0009,-0.0654
1789221147.355,48989,0.0000,0.0000,0.0000,1.1081,-0.0079,0.0000
1789221147.365,48990,0.0000,0.0000,0.0000,1.1070,-0.0179,0.0000
1789221147.375,48991,0.0000,0.0000,0.0000,1.1077,-0.0233,0.0000
1789221147.385,48992,0.0000,0.0000,0.0000,1.1072,-0.0295,0.0000
1789221147.395,48993,0.0000,0.0000,0.0000,1.1056,-0.0279,0.0000
1789221147.405,48994,0.0000,0.0000,0.0000,1.1061,-0.0291,0.0000
