frame_idx,wall_time,infer_ms,mode,confidence,x_m,y_m,yaw_deg,curvature,n_points,points_x_min,points_x_max,points_y_min,points_y_max,points_raw,ref_point0_applied,ref_point0_x,raw_y_m,reject_reason,reject_streak,n_left_candidates,n_right_candidates,width_m,left_hit_ratio,left_rms_residual_m,left_c2,left_c1,left_c0,right_hit_ratio,right_rms_residual_m,right_c2,right_c1,right_c0,is_placeholder_homography
1023,1789220117.267,35.636,left_only,0.7029,2.6436,-0.2891,0.738,-0.10548,1,2.644,2.644,-0.289,-0.289,2.644:-0.289:0.0129:-0.1055,True,2.6436,-0.2934,,0,1,1,,1.0,0.05191,-0.055396,0.316359,1.2861,,,,,,False
1024,1789220117.366,36.811,both,0.375,2.5166,-0.2313,-2.601,-0.0458,1,2.517,2.517,-0.231,-0.231,2.517:-0.231:-0.0454:-0.0458,True,2.5166,-0.1827,,0,1,1,3.64,1.0,0.05647,-0.020478,-0.002939,1.945103,0.5556,0.15564,0.113505,-0.890787,-0.466532,False
1025,1789220117.466,36.506,both,0.3739,2.4978,-0.2061,-3.699,-0.0244,1,2.498,2.498,-0.206,-0.206,2.498:-0.206:-0.0646:-0.0244,True,2.4978,-0.2022,,0,1,1,3.64,1.0,0.05658,-0.038194,0.148313,1.646653,0.6667,0.15659,0.063554,-0.498059,-1.230051,False
1026,1789220117.572,42.998,both,0.3918,2.4931,-0.1879,-4.567,-0.00795,1,2.493,2.493,-0.188,-0.188,2.493:-0.188:-0.0797:-0.0079,True,2.4931,-0.2007,,0,1,1,3.66,1.0,0.05151,-0.040516,0.180585,1.565003,0.6667,0.15666,0.071071,-0.564251,-1.090369,False
1027,1789220117.662,33.294,both,0.3614,2.5097,-0.1588,-6.957,0.02193,1,2.51,2.51,-0.159,-0.159,2.510:-0.159:-0.1214:0.0219,True,2.5097,-0.1844,,0,1,1,3.62,1.0,0.05596,-0.024244,0.013657,1.929569,0.5556,0.1568,0.11771,-0.92291,-0.411847,False
1028,1789220117.77,39.001,left_only,0.7023,2.4954,-0.2015,-3.99,-0.01945,1,2.495,2.495,-0.202,-0.202,2.495:-0.202:-0.0696:-0.0195,True,2.4954,-0.2937,,0,1,1,,1.0,0.05212,-0.058823,0.34652,1.226179,,,,,,False
1029,1789220117.866,35.557,left_only,0.7045,2.5174,-0.23,-2.358,-0.04479,1,2.517,2.517,-0.23,-0.23,2.517:-0.230:-0.0412:-0.0448,True,2.5174,-0.292,,0,1,1,,1.0,0.05136,-0.051974,0.288195,1.341192,,,,,,False
1030,1789220117.965,34.885,left_only,0.6936,2.5111,-0.2284,-3.295,-0.04485,1,2.511,2.511,-0.228,-0.228,2.511:-0.228:-0.0575:-0.0449,True,2.5111,-0.2779,,0,1,1,,1.0,0.05519,-0.022741,0.017723,1.90365,,,,,,False
1031,1789220118.066,34.954,left_only,0.7072,2.5372,-0.2486,-2.047,-0.06183,1,2.537,2.537,-0.249,-0.249,2.537:-0.249:-0.0357:-0.0618,True,2.5372,-0.2948,,0,1,1,,1.0,0.05042,-0.050659,0.275002,1.366103,,,,,,False
1032,1789220118.169,38.511,left_only,0.6893,2.5397,-0.2502,-2.254,-0.06585,1,2.54,2.54,-0.25,-0.25,2.540:-0.250:-0.0393:-0.0659,True,2.5397,-0.2836,,0,1,1,,1.0,0.05673,-0.037734,0.144218,1.653333,,,,,,False
1033,1789220118.27,40.053,left_only,0.7026,2.573,-0.2667,-1.021,-0.08014,1,2.573,2.573,-0.267,-0.267,2.573:-0.267:-0.0178:-0.0801,True,2.573,-0.2964,,0,1,1,,1.0,0.05201,-0.056628,0.328972,1.256287,,,,,,False
1034,1789220118.363,34.468,both,0.4086,2.5263,-0.2359,-2.003,-0.05157,1,2.526,2.526,-0.236,-0.236,2.526:-0.236:-0.0350:-0.0516,True,2.5263,-0.2038,,0,1,1,3.68,1.0,0.0499,-0.054758,0.311425,1.293745,0.6667,0.15468,0.069632,-0.554077,-1.107198,False
1035,1789220118.47,39.325,left_only,0.7064,2.5585,-0.2564,-0.91,-0.06935,1,2.559,2.559,-0.256,-0.256,2.559:-0.256:-0.0159:-0.0694,True,2.5585,-0.298,,0,1,1,,1.0,0.05068,-0.055354,0.315839,1.282676,,,,,,False
1036,1789220118.566,35.788,left_only,0.7023,2.5862,-0.2682,-0.222,-0.08203,1,2.586,2.586,-0.268,-0.268,2.586:-0.268:-0.0039:-0.0820,True,2.5862,-0.2924,,0,1,1,,1.0,0.05213,-0.055785,0.317154,1.288219,,,,,,False
1037,1789220118.666,35.391,left_only,0.7049,2.6029,-0.276,0.117,-0.08895,1,2.603,2.603,-0.276,-0.276,2.603:-0.276:0.0020:-0.0889,True,2.6029,-0.2947,,0,1,1,,1.0,0.05121,-0.052541,0.292532,1.330617,,,,,,False
1038,1789220118.765,34.837,left_only,0.7041,2.6136,-0.2813,0.27,-0.09345,1,2.614,2.614,-0.281,-0.281,2.614:-0.281:0.0047:-0.0935,True,2.6136,-0.2966,,0,1,1,,1.0,0.05149,-0.051989,0.284909,1.346608,,,,,,False
1039,1789220118.863,34.509,both,0.3718,2.5087,-0.2266,-2.995,-0.03869,1,2.509,2.509,-0.227,-0.227,2.509:-0.227:-0.0523:-0.0387,True,2.5087,-0.1881,,0,1,1,3.63,1.0,0.05436,-0.024022,0.023558,1.89329,0.5556,0.1543,0.112604,-0.884464,-0.484023,False
1040,1789220118.97,38.833,left_only,0.7032,2.5396,-0.2502,-1.602,-0.05985,1,2.54,2.54,-0.25,-0.25,2.540:-0.250:-0.0280:-0.0599,True,2.5396,-0.2986,,0,1,1,,1.0,0.05181,-0.054553,0.30872,1.296194,,,,,,False
1041,1789220119.07,39.876,left_only,0.7034,2.5558,-0.2591,-1.211,-0.06951,1,2.556,2.556,-0.259,-0.259,2.556:-0.259:-0.0211:-0.0695,True,2.5558,-0.2892,,0,1,1,,1.0,0.05175,-0.046009,0.232273,1.458081,,,,,,False
1042,1789220119.17,39.075,left_only,0.7048,2.5809,-0.2686,-0.51,-0.08092,1,2.581,2.581,-0.269,-0.269,2.581:-0.269:-0.0089:-0.0809,True,2.5809,-0.289,,0,1,1,,1.0,0.05123,-0.053736,0.301067,1.32147,,,,,,False
1043,1789220119.263,34.56,both,0.6045,2.5047,-0.235,-2.195,-0.02477,1,2.505,2.505,-0.235,-0.235,2.505:-0.235:-0.0383:-0.0248,True,2.5047,-0.2046,,0,1,1,3.93,0.8889,0.02729,-0.005076,0.095967,1.469028,0.5556,0.15578,0.11116,-0.870134,-0.510556,False
1044,1789220119.368,39.6,both,0.6065,2.4909,-0.2109,-3.677,0.01469,1,2.491,2.491,-0.211,-0.211,2.491:-0.211:-0.0642:0.0147,True,2.4909,-0.2059,,0,1,1,3.93,0.8889,0.02443,-0.001203,0.062484,1.537206,0.5556,0.1573,0.108408,-0.847765,-0.557961,False
1045,1789220119.463,34.242,both,0.5293,2.5021,-0.1953,-4.734,0.04086,1,2.502,2.502,-0.195,-0.195,2.502:-0.195:-0.0826:0.0409,True,2.5021,-0.2073,,0,1,1,3.88,0.4444,0.02492,-0.007561,0.09211,1.507222,0.5556,0.1572,0.110654,-0.86089,-0.543351,False
1046,1789220119.565,35.943,both,0.41,2.5009,-0.1861,-4.78,0.03384,1,2.501,2.501,-0.186,-0.186,2.501:-0.186:-0.0834:0.0338,True,2.5009,-0.2055,,0,1,1,3.68,1.0,0.04621,-0.053942,0.307304,1.297231,0.6667,0.15698,0.071606,-0.566531,-1.089615,False
1047,1789220119.666,34.861,left_only,0.7118,2.4964,-0.2218,-2.463,-0.0107,1,2.496,2.496,-0.222,-0.222,2.496:-0.222:-0.0430:-0.0107,True,2.4964,-0.2944,,0,1,1,,1.0,0.04877,-0.05778,0.340597,1.233866,,,,,,False
1048,1789220119.767,38.498,both,0.5324,2.495,-0.198,-4.234,0.027,1,2.495,2.495,-0.198,-0.198,2.495:-0.198:-0.0739:0.0270,True,2.495,-0.2017,,0,1,1,3.88,0.4444,0.02429,-0.001674,0.050114,1.579884,0.5556,0.15552,0.117452,-0.920768,-0.413325,False
1049,1789220119.87,40.272,left_only,0.6928,2.4893,-0.2386,-2.098,0.01203,1,2.489,2.489,-0.239,-0.239,2.489:-0.239:-0.0366:0.0120,True,2.4893,-0.3112,,0,1,1,,0.4444,0.02493,-0.011659,0.109066,1.496547,,,,,,False
1050,1789220119.968,37.146,left_only,0.7077,2.5122,-0.2559,-0.899,-0.02386,1,2.512,2.512,-0.256,-0.256,2.512:-0.256:-0.0157:-0.0239,True,2.5122,-0.2914,,0,1,1,,1.0,0.05021,-0.05385,0.303088,1.313951,,,,,,False
1051,1789220120.073,40.227,left_only,0.7222,2.5316,-0.2642,-0.692,-0.04292,1,2.532,2.532,-0.264,-0.264,2.532:-0.264:-0.0121:-0.0429,True,2.5316,-0.2937,,0,2,1,,0.7778,0.0451,-0.043703,0.218711,1.473484,,,,,,False
1052,1789220120.165,35.142,left_only,0.7754,2.5344,-0.2897,0.701,-0.03178,1,2.534,2.534,-0.29,-0.29,2.534:-0.290:0.0122:-0.0318,True,2.5344,-0.3175,,0,1,1,,0.8889,0.02633,-0.002899,0.083931,1.48675,,,,,,False
1053,1789220120.271,37.491,left_only,0.7255,2.5568,-0.2905,0.634,-0.05065,1,2.557,2.557,-0.291,-0.291,2.557:-0.291:0.0111:-0.0506,True,2.5568,-0.2979,,0,2,1,,0.7778,0.04395,-0.047342,0.252115,1.401881,,,,,,False
1054,1789220120.365,34.095,left_only,0.712,2.5909,-0.293,1.094,-0.07036,1,2.591,2.591,-0.293,-0.293,2.591:-0.293:0.0191:-0.0704,True,2.5909,-0.2923,,0,1,1,,1.0,0.0487,-0.058231,0.343612,1.230933,,,,,,False
1055,1789220120.463,34.536,both,0.5294,2.5132,-0.2534,-0.98,-0.02591,1,2.513,2.513,-0.253,-0.253,2.513:-0.253:-0.0171:-0.0259,True,2.5132,-0.2036,,0,1,1,3.88,0.4444,0.02486,-0.030386,0.227025,1.309554,0.5556,0.15719,0.10824,-0.84709,-0.557158,False
1056,1789220120.573,40.073,left_only,0.7215,2.5313,-0.2629,-0.804,-0.0437,1,2.531,2.531,-0.263,-0.263,2.531:-0.263:-0.0140:-0.0437,True,2.5313,-0.2962,,0,2,1,,0.7778,0.04535,-0.042616,0.209978,1.4874,,,,,,False
1057,1789220120.665,33.53,left_only,0.7117,2.5737,-0.2751,0.285,-0.06792,1,2.574,2.574,-0.275,-0.275,2.574:-0.275:0.0050:-0.0679,True,2.5737,-0.2905,,0,1,1,,1.0,0.04881,-0.062198,0.373801,1.177843,,,,,,False
1058,1789220120.77,40.858,left_only,0.6934,2.5482,-0.2908,0.768,-0.04276,1,2.548,2.548,-0.291,-0.291,2.548:-0.291:0.0134:-0.0428,True,2.5482,-0.3124,,0,1,1,,0.4444,0.02468,0.007953,-0.011506,1.680512,,,,,,False
1059,1789220120.863,33.963,left_only,0.7606,2.6515,-0.3075,2.899,-0.08767,1,2.652,2.652,-0.308,-0.308,2.652:-0.308:0.0506:-0.0877,True,2.6515,-0.3095,,0,1,1,,0.6667,0.03157,-0.096786,0.661097,0.60829,,,,,,False
1060,1789220120.97,39.531,left_only,0.7111,2.6609,-0.3042,2.551,-0.0961,1,2.661,2.661,-0.304,-0.304,2.661:-0.304:0.0445:-0.0961,True,2.6609,-0.2933,,0,1,1,,1.0,0.04904,-0.057971,0.340777,1.236118,,,,,,False
1061,1789220121.067,37.555,both,0.2775,2.529,-0.2521,-0.862,-0.04288,1,2.529,2.529,-0.252,-0.252,2.529:-0.252:-0.0150:-0.0429,True,2.529,-0.1922,,0,2,1,3.48,0.7778,0.05092,-0.02565,0.0553,1.80673,0.5556,0.1526,0.10758,-0.837259,-0.582556,False
1062,1789220121.164,34.631,left_only,0.7248,2.5722,-0.2696,0.327,-0.06716,1,2.572,2.572,-0.27,-0.27,2.572:-0.270:0.0057:-0.0672,True,2.5722,-0.2954,,0,1,1,,1.0,0.04421,-0.061902,0.376904,1.161039,,,,,,False
1063,1789220121.265,34.708,left_only,0.7203,2.5916,-0.2768,0.518,-0.07796,1,2.592,2.592,-0.277,-0.277,2.592:-0.277:0.0090:-0.0780,True,2.5916,-0.2941,,0,1,1,,1.0,0.04579,-0.051585,0.287267,1.338366,,,,,,False
1064,1789220121.364,34.22,left_only,0.7133,2.6141,-0.2826,0.858,-0.08828,1,2.614,2.614,-0.283,-0.283,2.614:-0.283:0.0150:-0.0883,True,2.6141,-0.2922,,0,1,1,,1.0,0.04824,-0.056213,0.326798,1.263304,,,,,,False
1065,1789220121.468,39.472,both,0.525,2.5187,-0.2438,-1.243,-0.03556,1,2.519,2.519,-0.244,-0.244,2.519:-0.244:-0.0217:-0.0356,True,2.5187,-0.1999,,0,1,1,3.87,0.4444,0.02508,-0.027998,0.209094,1.344504,0.5556,0.15548,0.115424,-0.903343,-0.448374,False
1066,1789220121.563,34.677,both,0.5242,2.491,-0.2137,-3.177,0.00596,1,2.491,2.491,-0.214,-0.214,2.491:-0.214:-0.0554:0.0060,True,2.491,-0.2011,,0,1,1,3.87,0.4444,0.02478,-0.010387,0.099718,1.511546,0.5556,0.15635,0.113394,-0.886287,-0.481131,False
1067,1789220121.67,39.645,left_only,0.7129,2.5188,-0.2439,-1.04,-0.03393,1,2.519,2.519,-0.244,-0.244,2.519:-0.244:-0.0182:-0.0339,True,2.5188,-0.2926,,0,1,1,,1.0,0.0484,-0.063567,0.388816,1.143046,,,,,,False
1068,1789220121.763,35.379,both,0.526,2.4907,-0.2133,-3.148,0.00955,1,2.491,2.491,-0.213,-0.213,2.491:-0.213:-0.0549:0.0096,True,2.4907,-0.2015,,0,1,1,3.87,0.4444,0.0247,-0.008152,0.094601,1.505287,0.5556,0.15511,0.119343,-0.934884,-0.388079,False
1069,1789220121.866,36.386,left_only,0.7115,2.5115,-0.2404,-1.368,-0.02776,1,2.512,2.512,-0.24,-0.24,2.512:-0.240:-0.0239:-0.0278,True,2.5115,-0.291,,0,1,1,,1.0,0.04889,-0.057502,0.337132,1.245118,,,,,,False
1070,1789220121.968,38.343,left_only,0.7788,2.517,-0.2713,0.038,-0.02121,1,2.517,2.517,-0.271,-0.271,2.517:-0.271:0.0007:-0.0212,True,2.517,-0.3156,,0,1,1,,0.8889,0.02512,-0.002942,0.073086,1.521598,,,,,,False
1071,1789220122.064,35.195,left_only,0.7679,2.5953,-0.2945,2.176,-0.06363,1,2.595,2.595,-0.294,-0.294,2.595:-0.294:0.0380:-0.0636,True,2.5953,-0.3097,,0,1,1,,0.6667,0.02897,-0.081535,0.552161,0.797639,,,,,,False
1072,1789220122.168,40.106,both,0.5292,2.5015,-0.2521,-0.75,-0.00777,1,2.501,2.501,-0.252,-0.252,2.501:-0.252:-0.0131:-0.0078,True,2.5015,-0.2019,,0,1,1,3.88,0.4444,0.02456,0.008284,-0.009226,1.668609,0.5556,0.15761,0.114624,-0.898172,-0.45635,False
1073,1789220122.27,40.0,left_only,0.6557,2.538,-0.2771,0.813,-0.03514,1,2.538,2.538,-0.277,-0.277,2.538:-0.277:0.0142:-0.0351,True,2.538,-0.3088,,0,1,1,,0.6667,0.06857,-0.049523,0.329867,1.177354,,,,,,False
1074,1789220122.375,42.871,left_only,0.725,2.5547,-0.2797,0.513,-0.0512,1,2.555,2.555,-0.28,-0.28,2.555:-0.280:0.0090:-0.0512,True,2.5547,-0.2957,,0,2,1,,0.7778,0.0441,-0.044337,0.224663,1.459324,,,,,,False
1075,1789220122.464,35.12,left_only,0.7175,2.598,-0.2877,1.278,-0.07393,1,2.598,2.598,-0.288,-0.288,2.598:-0.288:0.0223:-0.0739,True,2.598,-0.2939,,0,1,1,,1.0,0.04676,-0.063575,0.388984,1.141283,,,,,,False
1076,1789220122.572,41.786,left_only,0.7147,2.6139,-0.2892,1.231,-0.08397,1,2.614,2.614,-0.289,-0.289,2.614:-0.289:0.0215:-0.0840,True,2.6139,-0.2928,,0,1,1,,1.0,0.04774,-0.053723,0.303168,1.311207,,,,,,False
1077,1789220122.669,40.531,both,0.5187,2.4945,-0.2355,-2.737,-0.00863,1,2.494,2.494,-0.235,-0.235,2.494:-0.235:-0.0478:-0.0086,True,2.4945,-0.1992,,0,1,1,3.89,1.0,0.06618,0.055707,-0.430269,2.518533,0.5556,0.15882,0.111481,-0.869635,-0.521917,False
1078,1789220122.771,41.502,left_only,0.7087,2.5248,-0.2564,-1.151,-0.04055,1,2.525,2.525,-0.256,-0.256,2.525:-0.256:-0.0201:-0.0405,True,2.5248,-0.2933,,0,1,1,,1.0,0.04988,-0.057514,0.335631,1.247394,,,,,,False
1079,1789220122.87,40.036,left_only,0.7109,2.5609,-0.2705,-0.133,-0.06267,1,2.561,2.561,-0.27,-0.27,2.561:-0.270:-0.0023:-0.0627,True,2.5609,-0.2938,,0,1,1,,1.0,0.04908,-0.057119,0.335113,1.244888,,,,,,False
1080,1789220122.965,35.628,left_only,0.7171,2.599,-0.2809,0.688,-0.08066,1,2.599,2.599,-0.281,-0.281,2.599:-0.281:0.0120:-0.0807,True,2.599,-0.2943,,0,1,1,,1.0,0.04689,-0.061337,0.369834,1.178263,,,,,,False
1081,1789220123.072,41.924,left_only,0.704,2.6213,-0.2853,1.006,-0.09089,1,2.621,2.621,-0.285,-0.285,2.621:-0.285:0.0176:-0.0909,True,2.6213,-0.2914,,0,1,1,,1.0,0.05155,-0.057443,0.335893,1.247878,,,,,,False
1082,1789220123.167,35.138,left_only,0.7051,2.6429,-0.2883,1.322,-0.09991,1,2.643,2.643,-0.288,-0.288,2.643:-0.288:0.0231:-0.0999,True,2.6429,-0.2893,,0,1,1,,1.0,0.05116,-0.060554,0.360603,1.203913,,,,,,False
1083,1789220123.272,40.98,left_only,0.7086,2.6531,-0.2913,1.419,-0.10412,1,2.653,2.653,-0.291,-0.291,2.653:-0.291:0.0248:-0.1041,True,2.6531,-0.295,,0,1,1,,1.0,0.0499,-0.057044,0.333789,1.247018,,,,,,False
1084,1789220123.365,34.813,left_only,0.7172,2.6745,-0.2952,1.792,-0.11132,1,2.675,2.675,-0.295,-0.295,2.675:-0.295:0.0313:-0.1113,True,2.6745,-0.2953,,0,1,1,,1.0,0.04688,-0.064215,0.395202,1.127071,,,,,,False
1085,1789220123.466,34.84,left_only,0.7157,2.6731,-0.2954,1.687,-0.11152,1,2.673,2.673,-0.295,-0.295,2.673:-0.295:0.0294:-0.1115,True,2.6731,-0.2938,,0,1,1,,1.0,0.0474,-0.056044,0.32437,1.267524,,,,,,False
1086,1789220123.566,34.645,left_only,0.7104,2.6774,-0.2967,1.731,-0.1131,1,2.677,2.677,-0.297,-0.297,2.677:-0.297:0.0302:-0.1131,True,2.6774,-0.2955,,0,1,1,,1.0,0.04925,-0.058485,0.346302,1.221942,,,,,,False
1087,1789220123.665,34.252,left_only,0.7045,2.678,-0.2958,1.69,-0.11394,1,2.678,2.678,-0.296,-0.296,2.678:-0.296:0.0295:-0.1139,True,2.678,-0.2907,,0,1,1,,1.0,0.05134,-0.05801,0.338701,1.245306,,,,,,False
1088,1789220123.77,40.898,both,0.4927,2.4919,-0.2279,-3.597,-0.0061,1,2.492,2.492,-0.228,-0.228,2.492:-0.228:-0.0628:-0.0061,True,2.4919,-0.1869,,0,1,1,3.9,1.0,0.08021,0.055387,-0.43299,2.529907,0.4444,0.15131,0.190345,-1.447531,0.52632,False
1089,1789220123.866,34.779,left_only,0.7056,2.5195,-0.252,-1.657,-0.0393,1,2.519,2.519,-0.252,-0.252,2.519:-0.252:-0.0289:-0.0393,True,2.5195,-0.2934,,0,1,1,,1.0,0.05096,-0.058417,0.345011,1.227352,,,,,,False
1090,1789220123.97,40.167,left_only,0.7053,2.5573,-0.2669,-0.426,-0.06277,1,2.557,2.557,-0.267,-0.267,2.557:-0.267:-0.0074:-0.0628,True,2.5573,-0.29,,0,1,1,,1.0,0.05105,-0.058726,0.346544,1.228925,,,,,,False
1091,1789220124.064,34.104,left_only,0.725,2.5865,-0.2765,0.191,-0.07746,1,2.586,2.586,-0.276,-0.276,2.586:-0.276:0.0033:-0.0775,True,2.5865,-0.2944,,0,1,1,,1.0,0.04412,-0.055859,0.321677,1.273293,,,,,,False
1092,1789220124.171,40.438,left_only,0.7026,2.6149,-0.2833,0.743,-0.0897,1,2.615,2.615,-0.283,-0.283,2.615:-0.283:0.0130:-0.0897,True,2.6149,-0.2926,,0,1,1,,1.0,0.05201,-0.059175,0.350092,1.219732,,,,,,False
1093,1789220124.265,34.415,left_only,0.7046,2.6328,-0.288,1.022,-0.09703,1,2.633,2.633,-0.288,-0.288,2.633:-0.288:0.0178:-0.0970,True,2.6328,-0.2949,,0,1,1,,1.0,0.05131,-0.057112,0.33367,1.248123,,,,,,False
1094,1789220124.365,35.227,left_only,0.7599,2.7145,-0.3018,2.494,-0.12336,1,2.715,2.715,-0.302,-0.302,2.715:-0.302:0.0435:-0.1234,True,2.7145,-0.3094,,0,1,1,,0.6667,0.03182,-0.092935,0.62661,0.677202,,,,,,False
1095,1789220124.465,34.277,left_only,0.7072,2.702,-0.3004,2.228,-0.12012,1,2.702,2.702,-0.3,-0.3,2.702:-0.300:0.0389:-0.1201,True,2.702,-0.2937,,0,1,1,,1.0,0.0504,-0.056316,0.328767,1.256881,,,,,,False
1096,1789220124.565,35.23,left_only,0.7114,2.7013,-0.2995,2.183,-0.12031,1,2.701,2.701,-0.299,-0.299,2.701:-0.299:0.0381:-0.1203,True,2.7013,-0.2918,,0,1,1,,1.0,0.04891,-0.060501,0.362953,1.19384,,,,,,False
1097,1789220124.671,40.594,left_only,0.704,2.6933,-0.2994,2.002,-0.1181,1,2.693,2.693,-0.299,-0.299,2.693:-0.299:0.0349:-0.1181,True,2.6933,-0.296,,0,1,1,,1.0,0.05154,-0.05653,0.329806,1.253399,,,,,,False
1098,1789220124.764,34.614,left_only,0.6445,2.6817,-0.306,2.297,-0.10865,1,2.682,2.682,-0.306,-0.306,2.682:-0.306:0.0401:-0.1086,True,2.6817,-0.3092,,0,1,1,,0.6667,0.07254,-0.043479,0.282156,1.265657,,,,,,False
1099,1789220124.87,39.528,left_only,0.7082,2.6881,-0.3039,2.248,-0.11258,1,2.688,2.688,-0.304,-0.304,2.688:-0.304:0.0392:-0.1126,True,2.6881,-0.2935,,0,1,1,,1.0,0.05005,-0.061,0.366837,1.184963,,,,,,False
1100,1789220124.963,34.823,both,0.6098,2.5523,-0.2673,0.434,-0.05129,1,2.552,2.552,-0.267,-0.267,2.552:-0.267:0.0076:-0.0513,True,2.5523,-0.2036,,0,1,1,3.93,0.8889,0.02823,-0.002286,0.067591,1.532299,0.5556,0.15122,0.094588,-0.742936,-0.744209,False
1101,1789220125.064,34.394,left_only,0.7162,2.5899,-0.2775,1.061,-0.07197,1,2.59,2.59,-0.278,-0.278,2.590:-0.278:0.0185:-0.0720,True,2.5899,-0.2921,,0,1,1,,1.0,0.04722,-0.060175,0.360278,1.198675,,,,,,False
1102,1789220125.166,35.457,left_only,0.7034,2.6205,-0.2845,1.439,-0.08665,1,2.62,2.62,-0.284,-0.284,2.620:-0.284:0.0251:-0.0867,True,2.6205,-0.2934,,0,1,1,,1.0,0.05173,-0.060545,0.362939,1.192705,,,,,,False
1103,1789220125.264,34.434,left_only,0.7118,2.6357,-0.2889,1.481,-0.0944,1,2.636,2.636,-0.289,-0.289,2.636:-0.289:0.0258:-0.0944,True,2.6357,-0.2963,,0,1,1,,1.0,0.04879,-0.056301,0.327426,1.258093,,,,,,False
1104,1789220125.372,41.231,left_only,0.6597,2.6638,-0.3001,2.221,-0.10121,1,2.664,2.664,-0.3,-0.3,2.664:-0.300:0.0388:-0.1012,True,2.6638,-0.3091,,0,1,1,,0.6667,0.06716,-0.058819,0.388552,1.084608,,,,,,False
1105,1789220125.463,34.566,both,0.5327,2.5376,-0.2615,-0.028,-0.04324,1,2.538,2.538,-0.262,-0.262,2.538:-0.262:-0.0005:-0.0432,True,2.5376,-0.2049,,0,1,1,3.88,0.4444,0.02518,-0.016875,0.139361,1.451872,0.5556,0.15452,0.109429,-0.853135,-0.553231,False
1106,1789220125.571,40.954,left_only,0.699,2.5749,-0.2731,0.683,-0.06559,1,2.575,2.575,-0.273,-0.273,2.575:-0.273:0.0119:-0.0656,True,2.5749,-0.2917,,0,1,1,,1.0,0.05329,-0.05889,0.347921,1.224579,,,,,,False
1107,1789220125.665,35.03,left_only,0.7107,2.6039,-0.2817,1.056,-0.08043,1,2.604,2.604,-0.282,-0.282,2.604:-0.282:0.0184:-0.0804,True,2.6039,-0.2964,,0,1,1,,1.0,0.04917,-0.05758,0.337919,1.238101,,,,,,False
1108,1789220125.77,39.547,left_only,0.7021,2.6246,-0.2859,1.26,-0.09045,1,2.625,2.625,-0.286,-0.286,2.625:-0.286:0.0220:-0.0904,True,2.6246,-0.2919,,0,1,1,,1.0,0.05221,-0.056973,0.333274,1.250992,,,,,,False
1109,1789220125.866,35.932,left_only,0.7036,2.6345,-0.2879,1.253,-0.09591,1,2.635,2.635,-0.288,-0.288,2.635:-0.288:0.0219:-0.0959,True,2.6345,-0.2917,,0,1,1,,1.0,0.05166,-0.054374,0.310157,1.2972,,,,,,False
1110,1789220125.966,35.639,left_only,0.7072,2.6482,-0.2909,1.402,-0.10168,1,2.648,2.648,-0.291,-0.291,2.648:-0.291:0.0245:-0.1017,True,2.6482,-0.2936,,0,1,1,,1.0,0.05041,-0.057631,0.338823,1.238561,,,,,,False
1111,1789220126.07,40.553,left_only,0.7009,2.6621,-0.292,1.585,-0.10731,1,2.662,2.662,-0.292,-0.292,2.662:-0.292:0.0277:-0.1073,True,2.6621,-0.2893,,0,1,1,,1.0,0.05263,-0.060326,0.359628,1.204751,,,,,,False
1112,1789220126.172,41.997,left_only,0.7229,2.6769,-0.2951,1.817,-0.11233,1,2.677,2.677,-0.295,-0.295,2.677:-0.295:0.0317:-0.1123,True,2.6769,-0.2952,,0,1,1,,1.0,0.04487,-0.062161,0.377695,1.161131,,,,,,False
1113,1789220126.274,43.015,left_only,0.7025,2.6872,-0.2979,1.973,-0.11563,1,2.687,2.687,-0.298,-0.298,2.687:-0.298:0.0344:-0.1156,True,2.6872,-0.2977,,0,1,1,,1.0,0.05206,-0.061809,0.375701,1.161468,,,,,,False
1114,1789220126.373,42.584,left_only,0.709,2.682,-0.2985,1.813,-0.11441,1,2.682,2.682,-0.298,-0.298,2.682:-0.298:0.0316:-0.1144,True,2.682,-0.2974,,0,1,1,,1.0,0.04976,-0.055829,0.323207,1.265416,,,,,,False
1115,1789220126.47,39.314,left_only,0.7088,2.6917,-0.2995,1.985,-0.11749,1,2.692,2.692,-0.299,-0.299,2.692:-0.299:0.0346:-0.1175,True,2.6917,-0.2949,,0,1,1,,1.0,0.04982,-0.062496,0.380705,1.155493,,,,,,False
1116,1789220126.564,35.19,both,0.5951,2.5347,-0.2597,-0.472,-0.04437,1,2.535,2.535,-0.26,-0.26,2.535:-0.260:-0.0082:-0.0444,True,2.5347,-0.2075,,0,1,1,3.93,1.0,0.03482,0.011334,-0.045341,1.744435,0.5556,0.15474,0.115383,-0.89993,-0.464116,False
1117,1789220126.665,34.763,left_only,0.7145,2.5723,-0.273,0.397,-0.06619,1,2.572,2.572,-0.273,-0.273,2.572:-0.273:0.0069:-0.0662,True,2.5723,-0.2942,,0,1,1,,1.0,0.04781,-0.058558,0.347472,1.220427,,,,,,False
1118,1789220126.766,35.247,left_only,0.7107,2.6024,-0.2812,0.867,-0.08123,1,2.602,2.602,-0.281,-0.281,2.602:-0.281:0.0151:-0.0812,True,2.6024,-0.2944,,0,1,1,,1.0,0.04918,-0.058192,0.34183,1.233822,,,,,,False
