tick,t,gps_x,gps_y,gps_position_valid,cross,gps_yaw_error,gps_heading_valid,gps_valid,lidar_valid,lane_conf,go,v,v_valid,obstacle,avoidable,done,avoid_n,avoid_age,avoid_timeout,gps_n,estop,auto_estop,avoid_zone,gps_only_zone,top,nav,avoid,safety,source,v_ref,ref_valid,ref_fresh,ref_age,blocked,route_index,route_connecting,gps_point_x,gps_point_y,gps_point_yaw,gps_point_curvature,avoid_point_x,avoid_point_y,avoid_point_yaw,avoid_point_curvature,target_point_x,target_point_y,target_point_yaw,target_point_curvature,target_n
9483,1789471193.360492,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1626229882240295,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9484,1789471193.370501,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1726314276456833,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9485,1789471193.380498,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1826292127370834,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9486,1789471193.390457,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1925882548093796,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9487,1789471193.400509,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2026406228542328,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9488,1789471193.410511,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07190315425395966,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9489,1789471193.420472,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08186433464288712,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9490,1789471193.430462,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09185460954904556,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9491,1789471193.440483,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1018744930624962,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9492,1789471193.450506,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1118985339999199,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9493,1789471193.46046,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.121852770447731,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9494,1789471193.470466,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1318588405847549,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9495,1789471193.480489,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1418815404176712,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9496,1789471193.490484,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1518760621547699,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9497,1789471193.500482,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1618738621473312,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9498,1789471193.510511,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05743853375315666,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9499,1789471193.520479,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06740637123584747,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9500,1789471193.530495,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07742238789796829,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9501,1789471193.540514,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08744188398122787,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9502,1789471193.550483,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09741027653217316,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9503,1789471193.560465,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1073931157588959,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9504,1789471193.570465,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1173926368355751,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9505,1789471193.580469,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1273965537548065,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9506,1789471193.590512,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1374396979808807,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9507,1789471193.60046,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1473872661590576,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9508,1789471193.610462,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0468098558485508,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9509,1789471193.620481,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05682866275310516,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9510,1789471193.63053,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06687773764133453,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9511,1789471193.640509,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07685640454292297,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9512,1789471193.650482,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0868292823433876,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9513,1789471193.660497,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0968443751335144,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9514,1789471193.67049,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1068376526236534,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9515,1789471193.680464,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1168119013309479,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9516,1789471193.690512,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1268597990274429,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9517,1789471193.70049,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1368372738361359,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9518,1789471193.710552,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.01274914294481277,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9519,1789471193.720499,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.02269625663757324,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9520,1789471193.730464,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03266092017292976,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9521,1789471193.740493,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04269023984670639,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9522,1789471193.750479,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05267631262540817,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9523,1789471193.760481,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06267844140529633,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9524,1789471193.770471,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07266875356435776,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9525,1789471193.780529,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08272681385278702,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9526,1789471193.790585,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09278206527233124,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9527,1789471193.800531,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1027284413576126,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9528,1789471193.810484,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1126811876893044,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9529,1789471193.820491,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1226868107914925,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9530,1789471193.830491,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1326884329319,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9531,1789471193.840524,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1427216082811356,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9532,1789471193.850473,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1526708006858826,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9533,1789471193.860475,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1626730859279633,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9534,1789471193.870482,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1726797968149185,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9535,1789471193.880463,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1826600432395935,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9536,1789471193.890526,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1927234083414078,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9537,1789471193.90051,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2027073502540588,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9538,1789471193.910478,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08892055600881577,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9539,1789471193.920537,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09897893667221069,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9540,1789471193.930483,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.10892553627491,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9541,1789471193.940529,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1189722940325737,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9542,1789471193.950497,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1289394646883011,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9543,1789471193.96048,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1389231085777283,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9544,1789471193.970547,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1489895582199097,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9545,1789471193.980487,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1589294970035553,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9546,1789471193.990584,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.169026181101799,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
9547,1789471194.00053,-2.815800735571238,-2.278349333592473,1,0.380290299654007,0,0,1,1,0,0,-3.289177800228928e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1789734810590744,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,0,0,0,0,2.500688791275024,0.3804080188274384,-0.0003746967413462698,6.270813901210204e-05,1
