tick,t,gps_x,gps_y,gps_position_valid,cross,gps_yaw_error,gps_heading_valid,gps_valid,lidar_valid,lane_conf,go,v,v_valid,obstacle,avoidable,done,avoid_n,avoid_age,avoid_timeout,gps_n,estop,auto_estop,avoid_zone,gps_only_zone,top,nav,avoid,safety,source,v_ref,ref_valid,ref_fresh,ref_age,blocked,route_index,route_connecting,gps_point_x,gps_point_y,gps_point_yaw,gps_point_curvature,avoid_point_x,avoid_point_y,avoid_point_yaw,avoid_point_curvature,target_point_x,target_point_y,target_point_yaw,target_point_curvature,target_n
8792,1789471589.763415,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.132161870598793,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8793,1789471589.773455,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1422018110752106,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8794,1789471589.783455,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1522024571895599,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8795,1789471589.793432,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1621792912483215,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8796,1789471589.803472,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1722187846899033,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8797,1789471589.813427,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1821742057800293,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8798,1789471589.823456,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1922032982110977,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8799,1789471589.833413,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2021595239639282,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8800,1789471589.84342,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2121671289205551,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8801,1789471589.853456,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2222024351358414,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8802,1789471589.863431,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.103914849460125,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8803,1789471589.87341,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1138941869139671,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8804,1789471589.883432,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1239166408777237,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8805,1789471589.893408,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1338922679424286,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8806,1789471589.903473,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1439575999975204,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8807,1789471589.913457,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1539411246776581,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8808,1789471589.923452,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1639368087053299,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8809,1789471589.933438,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1739224493503571,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8810,1789471589.943416,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1838997900485992,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8811,1789471589.953474,-2.96337939009288,-2.371116000024927,1,0.4189527034759521,-8.653650729684159e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1939580589532852,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,0,0,0,0,2.499698400497437,0.4190791547298431,-0.0002265813673147932,0.0001996852224692702,1
8812,1789471589.963458,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08118985593318939,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8813,1789471589.973452,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09118404239416122,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8814,1789471589.983457,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1011889055371284,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8815,1789471589.993401,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1111338436603546,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8816,1789471590.003488,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1212204545736313,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8817,1789471590.013427,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1311596482992172,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8818,1789471590.023402,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1411345452070236,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8819,1789471590.03343,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1511625945568085,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8820,1789471590.043399,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1611319482326508,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8821,1789471590.053409,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1711408495903015,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8822,1789471590.063452,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04075142741203308,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8823,1789471590.073463,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05076220631599426,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8824,1789471590.083452,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06075175851583481,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8825,1789471590.093424,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07072295248508453,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8826,1789471590.103423,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.0807226374745369,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8827,1789471590.113463,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09076254069805145,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8828,1789471590.123457,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1007565036416054,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8829,1789471590.133433,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1107325330376625,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8830,1789471590.143411,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1207101792097092,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8831,1789471590.153474,-2.948621524640715,-2.352562666738436,1,0.4216139614582062,-5.629868610412814e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1307726055383682,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,0,0,0,0,2.499696493148804,0.4218000471591949,-0.0002751685969997197,0.0001676075626164675,1
8832,1789471590.163462,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03011202067136765,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8833,1789471590.173432,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04008173570036888,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8834,1789471590.183458,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05010757595300674,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8835,1789471590.193402,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06005187705159187,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8836,1789471590.203418,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07006805390119553,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8837,1789471590.213459,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08010894805192947,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8838,1789471590.22342,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09007009863853455,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8839,1789471590.233429,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1000789999961853,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8840,1789471590.243412,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1100623533129692,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8841,1789471590.253459,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1201081946492195,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8842,1789471590.263461,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.005801373161375523,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8843,1789471590.273403,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.01574388146400452,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8844,1789471590.283448,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.02578813023865223,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8845,1789471590.293403,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03574347123503685,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8846,1789471590.303426,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04576674476265907,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8847,1789471590.313446,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05578677356243134,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8848,1789471590.323443,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06578372418880463,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8849,1789471590.333409,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07574978470802307,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8850,1789471590.343426,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08576688170433044,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8851,1789471590.353457,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09579761326313019,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8852,1789471590.36341,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1057498082518578,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
8853,1789471590.373434,-2.948621524640715,-2.371116000024927,1,0.4085073471069336,-7.315452967304736e-05,0,1,1,0,0,-4.532053595932397e-15,1,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1157738864421844,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,0,0,0,0,2.499706029891968,0.4086601734161377,-0.0002480840194039047,0.0001854890142567456,1
