tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required
3383,1789388688991724111,41588044264371,-1.076578974e-05,1,0,1,0.5196533799,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3384,1789388689001736208,41588054276454,-1.076578974e-05,1,0,1,0.5196533799,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3385,1789388689011700523,41588064240779,-1.076578974e-05,1,0,1,0.5196533799,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3386,1789388689021699565,41588074239835,-1.076578974e-05,1,0,1,0.5196533799,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3387,1789388689031709368,41588084249639,-1.076578974e-05,1,0,1,0.5196533799,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3388,1789388689041746387,41588094286544,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3389,1789388689051703585,41588104243856,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3390,1789388689061697056,41588114237328,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3391,1789388689071705269,41588124245518,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3392,1789388689081694406,41588134234673,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3393,1789388689091699674,41588144239941,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3394,1789388689101702684,41588154242949,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3395,1789388689111714142,41588164254392,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3396,1789388689121718931,41588174259182,-1.076578974e-05,1,0,1,0.5413968563,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3397,1789388689131705827,41588184246088,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3398,1789388689141761179,41588194301447,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3399,1789388689151711714,41588204251979,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3400,1789388689161711924,41588214252197,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3401,1789388689171723751,41588224263993,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3402,1789388689181742660,41588234282787,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3403,1789388689191728146,41588244268397,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3404,1789388689201722192,41588254262437,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3405,1789388689211718989,41588264259239,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3406,1789388689221723166,41588274263428,-1.076578974e-05,1,0,1,0.5323893428,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3407,1789388689231713049,41588284253318,-1.076578974e-05,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3408,1789388689241704382,41588294244651,-1.076578974e-05,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3409,1789388689251707001,41588304247198,-1.040693041e-05,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3410,1789388689261704888,41588314245161,-1.004807109e-05,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3411,1789388689271706604,41588324246873,-9.689210856e-06,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3412,1789388689281698000,41588334238267,-9.330351531e-06,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3413,1789388689291704499,41588344244751,-8.971492207e-06,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3414,1789388689301716732,41588354256974,-8.612631973e-06,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3415,1789388689311712520,41588364252791,-8.253772648e-06,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3416,1789388689321742380,41588374282630,-7.894912414e-06,1,0,1,0.5304742455,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3417,1789388689331726271,41588384266541,-7.53605309e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3418,1789388689341766822,41588394306812,-7.177193311e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3419,1789388689351713996,41588404254265,-6.818333986e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3420,1789388689361741374,41588414281527,-6.459474207e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3421,1789388689371761089,41588424301349,-6.100614428e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3422,1789388689381747385,41588434287638,-5.741754649e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3423,1789388689391740258,41588444280372,-5.382894869e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3424,1789388689401722161,41588454262405,-5.024035545e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3425,1789388689411708676,41588464248944,-4.665175766e-06,1,0,1,0.4978997707,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3426,1789388689421704357,41588474244547,-4.306315986e-06,1,0,1,0.4978997707,1,0,1,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3427,1789388689431697600,41588484237868,-3.947456207e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3428,1789388689441700388,41588494240653,-3.588596655e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3429,1789388689451696331,41588504236596,-3.229737104e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3430,1789388689461697796,41588514238066,-2.870877324e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3431,1789388689471713603,41588524253874,-2.512017772e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3432,1789388689481766323,41588534306589,-2.153157993e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3433,1789388689491734501,41588544274746,-1.794298328e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3434,1789388689501717329,41588554257594,-1.435438662e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3435,1789388689511708686,41588564248934,-1.076578997e-06,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3436,1789388689521759418,41588574299434,-7.177193311e-07,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3437,1789388689531714260,41588584254529,-3.588596655e-07,1,0,1,0.5449297428,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3438,1789388689541743825,41588594284084,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3439,1789388689551704252,41588604244525,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3440,1789388689561717884,41588614258153,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3441,1789388689571746102,41588624286374,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3442,1789388689581719883,41588634260146,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3443,1789388689591742015,41588644282268,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3444,1789388689601721688,41588654261940,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3445,1789388689611719581,41588664259826,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3446,1789388689621720090,41588674260340,-3.472353757e-15,1,0,1,0.5340346694,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3447,1789388689631719124,41588684259306,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3448,1789388689641706036,41588694246302,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3449,1789388689651700909,41588704241168,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3450,1789388689661696430,41588714236701,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3451,1789388689671706169,41588724246439,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3452,1789388689681702707,41588734242966,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3453,1789388689691695870,41588744236135,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3454,1789388689701693069,41588754233335,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3455,1789388689711710493,41588764250756,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3456,1789388689721730770,41588774271032,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3457,1789388689731760657,41588784300908,-3.472353757e-15,1,0,1,0.5489497781,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3458,1789388689741752844,41588794292891,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3459,1789388689751710735,41588804251005,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3460,1789388689761695683,41588814235955,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3461,1789388689771709183,41588824249442,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.79620933,1,0,0,0,0
3462,1789388689781781623,41588834321514,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3463,1789388689791709383,41588844249621,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3464,1789388689801704231,41588854244388,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3465,1789388689811698257,41588864238527,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3466,1789388689821697874,41588874238144,-3.472353757e-15,1,0,1,0.4935157299,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3467,1789388689831703485,41588884243757,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3468,1789388689841704139,41588894244399,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3469,1789388689851700202,41588904240473,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3470,1789388689861696040,41588914236310,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3471,1789388689871713986,41588924254251,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.28951933,-11.79620933,1,0,0,0,0
3472,1789388689881732453,41588934272692,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3473,1789388689891719119,41588944259372,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3474,1789388689901708502,41588954248752,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3475,1789388689911711449,41588964251706,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,1,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3476,1789388689921715708,41588974255966,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3477,1789388689931718910,41588984259152,-3.472353757e-15,1,0,1,0.5338836908,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3478,1789388689941727620,41588994267836,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3479,1789388689951708562,41589004248825,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3480,1789388689961720476,41589014260726,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3481,1789388689971791895,41589024332161,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3482,1789388689981715884,41589034256056,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3483,1789388689991862197,41589044402462,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3484,1789388690001708048,41589054248316,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3485,1789388690011698092,41589064238354,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3486,1789388690021747882,41589074288152,-3.472353757e-15,1,0,1,0.4990162253,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3487,1789388690031697907,41589084238174,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3488,1789388690041703582,41589094243852,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3489,1789388690051704325,41589104244596,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3490,1789388690061697146,41589114237417,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3491,1789388690071717077,41589124257216,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3492,1789388690081734652,41589134274916,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3493,1789388690091726296,41589144266549,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3494,1789388690101725223,41589154265462,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3495,1789388690111717245,41589164257513,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3496,1789388690121717539,41589174257800,-3.472353757e-15,1,0,1,0.4873111248,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3497,1789388690131715709,41589184255967,-3.472353757e-15,1,0,1,0.5010962486,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3498,1789388690141753756,41589194293724,-3.472353757e-15,1,0,1,0.5010962486,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3499,1789388690151725057,41589204265316,-3.472353757e-15,1,0,1,0.5010962486,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3500,1789388690161715300,41589214255477,-3.472353757e-15,1,0,1,0.5010962486,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
3501,1789388690171770522,41589224310789,-3.472353757e-15,1,0,1,0.5010962486,1,0,0,0,0,0,-1,0.5,0,0,1000000000,1,1,1,0,0,0,0,0,0,0,0,0,-12.30427726,-11.777656,1,0,0,0,0
