tick,state,path_source,immediate_stop,v_ref,n_points,x0,y0,yaw0,k0,x1,y1,yaw1,k1,x2,y2,yaw2,k2,x3,y3,yaw3,k3,x4,y4,yaw4,k4,x5,y5,yaw5,k5,x6,y6,yaw6,k6,x7,y7,yaw7,k7,x8,y8,yaw8,k8,x9,y9,yaw9,k9,x10,y10,yaw10,k10,x11,y11,yaw11,k11,x12,y12,yaw12,k12,x13,y13,yaw13,k13,x14,y14,yaw14,k14,x15,y15,yaw15,k15,x16,y16,yaw16,k16,x17,y17,yaw17,k17,x18,y18,yaw18,k18,x19,y19,yaw19,k19,top,navigation,avoidance,signal,safety,mission,mission_type,speed_owner,reference_available,ref_valid,ref_fresh,ref_age_s,ref_generation,stop_reasons,parking_calibration,zone_calibration,zone_generation,recovery_configured,rear_sensor_valid,rear_corridor_state,recovery_eligible,recovery_block_reason,recovery_attempts,reverse_command_time_s,reverse_measured_distance_m,reverse_distance_complete,last_recovery_reason,traffic_remaining_m,traffic_stop_success,route_phase,route_index,route_count,route_sequence_id,route_instance_id,route_request_id,route_requested_index,route_end_reached,route_completion,route_connecting,route_requested_connecting,mission_failed,mission_cancel_reason,parking_search_zone_only,parking_zone_entry_active,sensor_alive_mask,reference_motion_blocked
1629,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.109456,1789388671342251825,0,3,1,1789388671342251825,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1630,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.119457,1789388671342251825,0,3,1,1789388671342251825,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1631,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.12946,1789388671342251825,0,3,1,1789388671342251825,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1632,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0131656,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1633,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0231735,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1634,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0331734,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1635,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0431539,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1636,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0532604,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1637,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0632787,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1638,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0731395,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1639,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.083128,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1640,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.0931299,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1641,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.10315,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1642,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.113156,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1643,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.123136,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1644,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.133131,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1645,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.143141,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1646,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.153155,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
1647,1,1,0,2,1,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,2.50015855,0.31794399,-0.000330121926,-0.000165146717,1,2,0,0,0,0,0,0,1,1,1,0.163133,1789388671468565281,0,3,1,1789388671468565281,1,0,0,0,10,0,0,0,1,0,0,0,1,0,1,17807375100182849915,11256820333603503959,0,0,0,0,0,0,0,0,0,1,127,0
