tick,event_time_ns,gps_x,gps_y,gps_position_valid,gps_track_index,vehicle_speed,vehicle_speed_valid,lane_confidence,gps_cross_track,gps_station_yaw_error,gps_heading_valid,avoid_obstacle_detected,avoid_avoidable,avoid_narrow_gap,avoid_maneuver_done,avoid_v_suggest,avoid_ttc,parking_v_suggest,parking_done,parking_path_blocked,traffic_red_active,traffic_green_active,traffic_stopline_detected,traffic_stop_distance,autonomous_enabled,external_stop,camera_available,gps_fixed_ready,lidar_valid,gps_fix_quality,sensor_alive_mask,front_clearance_m,left_clearance_m,right_clearance_m,lane_age_s,lane_timeout_s,gps_age_s,gps_timeout_s,avoid_age_s,avoid_timeout_s,parking_age_s,parking_timeout_s,recovery_age_s,recovery_timeout_s,avoid_points
32213,1789734222026734445,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.24866107106209,7.0663752555847,0.21658878028393,77.298400878906,1,75.594223022461,0.5,201.79864501953,0.5,-1,0.5,0,0,0
32214,1789734222036776190,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.24866107106209,7.0663752555847,0.21658878028393,77.308441162109,1,75.604270935059,0.5,201.80868530273,0.5,-1,0.5,0,0,0
32215,1789734222046730815,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.24866107106209,7.0663752555847,0.28558784723282,77.318397521973,1,75.614219665527,0.5,201.8186340332,0.5,-1,0.5,0,0,0
32216,1789734222056809422,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.24866107106209,7.0663752555847,0.28558784723282,77.328475952148,1,75.624298095703,0.5,201.82872009277,0.5,-1,0.5,0,0,0
32217,1789734222066785378,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.338455200195,1,75.63427734375,0.5,201.83869934082,0.5,-1,0.5,0,0,0
32218,1789734222076809745,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.348480224609,1,75.644302368164,0.5,201.84872436523,0.5,-1,0.5,0,0,0
32219,1789734222086809895,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.358474731445,1,75.654296875,0.5,201.85871887207,0.5,-1,0.5,0,0,0
32220,1789734222096736435,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.36840057373,1,75.66423034668,0.5,201.86865234375,0.5,-1,0.5,0,0,0
32221,1789734222106818600,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.378486633301,1,75.674308776855,0.5,201.87872314453,0.5,-1,0.5,0,0,0
32222,1789734222116816072,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.388481140137,1,75.684303283691,0.5,201.88873291016,0.5,-1,0.5,0,0,0
32223,1789734222126730861,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.398399353027,1,75.694221496582,0.5,201.89863586426,0.5,-1,0.5,0,0,0
32224,1789734222136824084,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.28558784723282,77.408493041992,1,75.704315185547,0.5,201.90873718262,0.5,-1,0.5,0,0,0
32225,1789734222146732288,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.42978626489639,77.418395996094,1,75.714225769043,0.5,201.91864013672,0.5,-1,0.5,0,0,0
32226,1789734222156819539,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2439241707325,7.0663752555847,0.42978626489639,77.428489685059,1,75.724311828613,0.5,201.92872619629,0.5,-1,0.5,0,0,0
32227,1789734222166774404,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.438438415527,1,75.734268188477,0.5,201.93869018555,0.5,-1,0.5,0,0,0
32228,1789734222176811862,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.44847869873,1,75.744300842285,0.5,201.94871520996,0.5,-1,0.5,0,0,0
32229,1789734222186825202,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.45849609375,1,75.754318237305,0.5,201.95874023438,0.5,-1,0.5,0,0,0
32230,1789734222196738791,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.468406677246,1,75.764228820801,0.5,201.96864318848,0.5,-1,0.5,0,0,0
32231,1789734222206748990,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.478416442871,1,75.774238586426,0.5,201.9786529541,0.5,-1,0.5,0,0,0
32232,1789734222216789934,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.488456726074,1,75.784278869629,0.5,201.9886932373,0.5,-1,0.5,0,0,0
32233,1789734222226756866,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.498420715332,1,75.794250488281,0.5,201.99867248535,0.5,-1,0.5,0,0,0
32234,1789734222236808918,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.42978626489639,77.508476257324,1,75.804298400879,0.5,202.00871276855,0.5,-1,0.5,0,0,0
32235,1789734222246736549,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.28108432888985,77.518402099609,1,75.814224243164,0.5,202.01864624023,0.5,-1,0.5,0,0,0
32236,1789734222256829611,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.25094112753868,7.0663752555847,0.28108432888985,77.528495788574,1,75.824317932129,0.5,202.0287322998,0.5,-1,0.5,0,0,0
32237,1789734222266808614,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.538475036621,1,75.834297180176,0.5,202.03871154785,0.5,-1,0.5,0,0,0
32238,1789734222276737735,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.548408508301,1,75.844230651855,0.5,202.04864501953,0.5,-1,0.5,0,0,0
32239,1789734222286821621,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.558486938477,1,75.854309082031,0.5,202.0587310791,0.5,-1,0.5,0,0,0
32240,1789734222296727525,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.568397521973,1,75.864219665527,0.5,202.0686340332,0.5,-1,0.5,0,0,0
32241,1789734222306777106,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.57844543457,1,75.874267578125,0.5,202.0786895752,0.5,-1,0.5,0,0,0
32242,1789734222316803926,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.588470458984,1,75.884292602539,0.5,202.08871459961,0.5,-1,0.5,0,0,0
32243,1789734222326775961,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.598442077637,1,75.894264221191,0.5,202.09867858887,0.5,-1,0.5,0,0,0
32244,1789734222336789505,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28108432888985,77.608459472656,1,75.904281616211,0.5,202.10870361328,0.5,-1,0.5,0,0,0
32245,1789734222346747210,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28709182143211,77.61841583252,1,75.914237976074,0.5,202.11865234375,0.5,-1,0.5,0,0,0
32246,1789734222356808442,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.28206163644791,7.0663752555847,0.28709182143211,77.628479003906,1,75.924301147461,0.5,202.12872314453,0.5,-1,0.5,0,0,0
32247,1789734222366855667,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.638519287109,1,75.934349060059,0.5,202.13876342773,0.5,-1,0.5,0,0,0
32248,1789734222376775899,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.648445129395,1,75.944267272949,0.5,202.14868164062,0.5,-1,0.5,0,0,0
32249,1789734222386807410,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.658477783203,1,75.954299926758,0.5,202.15872192383,0.5,-1,0.5,0,0,0
32250,1789734222396758473,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.668426513672,1,75.964248657227,0.5,202.1686706543,0.5,-1,0.5,0,0,0
32251,1789734222406822601,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.678489685059,1,75.974311828613,0.5,202.17872619629,0.5,-1,0.5,0,0,0
32252,1789734222416812117,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.6884765625,1,75.984306335449,0.5,202.18872070312,0.5,-1,0.5,0,0,0
32253,1789734222426783959,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.698448181152,1,75.994277954102,0.5,202.19869995117,0.5,-1,0.5,0,0,0
32254,1789734222436796345,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.28709182143211,77.708465576172,1,76.004287719727,0.5,202.2087097168,0.5,-1,0.5,0,0,0
32255,1789734222446737842,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.29049611091614,77.718406677246,1,76.014228820801,0.5,202.21864318848,0.5,-1,0.5,0,0,0
32256,1789734222456797492,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2618496119976,7.0663752555847,0.29049611091614,77.728462219238,1,76.024291992188,0.5,202.22871398926,0.5,-1,0.5,0,0,0
32257,1789734222466737948,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.738403320312,1,76.034225463867,0.5,202.23864746094,0.5,-1,0.5,0,0,0
32258,1789734222476769754,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.748435974121,1,76.044258117676,0.5,202.24867248535,0.5,-1,0.5,0,0,0
32259,1789734222486815883,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.758483886719,1,76.054306030273,0.5,202.25872802734,0.5,-1,0.5,0,0,0
32260,1789734222496774446,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.768440246582,1,76.064262390137,0.5,202.26867675781,0.5,-1,0.5,0,0,0
32261,1789734222506811691,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.778480529785,1,76.07430267334,0.5,202.27871704102,0.5,-1,0.5,0,0,0
32262,1789734222516801953,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.788467407227,1,76.084289550781,0.5,202.28871154785,0.5,-1,0.5,0,0,0
32263,1789734222526736190,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.798400878906,1,76.094230651855,0.5,202.29864501953,0.5,-1,0.5,0,0,0
32264,1789734222536771833,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,0.29049611091614,77.808441162109,1,76.104263305664,0.5,202.30868530273,0.5,-1,0.5,0,0,0
32265,1789734222546740167,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,3.278487443924,77.818405151367,1,76.114234924316,0.5,202.31864929199,0.5,-1,0.5,0,0,0
32266,1789734222556801856,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27872225642204,7.0663752555847,3.278487443924,77.828468322754,1,76.124290466309,0.5,202.32870483398,0.5,-1,0.5,0,0,0
32267,1789734222566738511,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.838409423828,1,76.134231567383,0.5,202.33865356445,0.5,-1,0.5,0,0,0
32268,1789734222576792866,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.848457336426,1,76.144287109375,0.5,202.34870910645,0.5,-1,0.5,0,0,0
32269,1789734222586808670,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.858474731445,1,76.154296875,0.5,202.35871887207,0.5,-1,0.5,0,0,0
32270,1789734222596739871,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.868408203125,1,76.16423034668,0.5,202.36865234375,0.5,-1,0.5,0,0,0
32271,1789734222606771304,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.878440856934,1,76.174263000488,0.5,202.37867736816,0.5,-1,0.5,0,0,0
32272,1789734222616801590,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.888465881348,1,76.184295654297,0.5,202.38871765137,0.5,-1,0.5,0,0,0
32273,1789734222626749552,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.898414611816,1,76.194244384766,0.5,202.39866638184,0.5,-1,0.5,0,0,0
32274,1789734222636793034,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.278487443924,77.908462524414,1,76.204284667969,0.5,202.40870666504,0.5,-1,0.5,0,0,0
32275,1789734222646739275,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.2800602912903,77.918403625488,1,76.214233398438,0.5,202.41865539551,0.5,-1,0.5,0,0,0
32276,1789734222656746043,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.27588221430779,7.0663752555847,3.2800602912903,77.928413391113,1,76.224235534668,0.5,202.42864990234,0.5,-1,0.5,0,0,0
32277,1789734222666789161,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.938453674316,1,76.234283447266,0.5,202.43870544434,0.5,-1,0.5,0,0,0
32278,1789734222676798068,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.948463439941,1,76.244285583496,0.5,202.44869995117,0.5,-1,0.5,0,0,0
32279,1789734222686801639,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.958465576172,1,76.254295349121,0.5,202.4587097168,0.5,-1,0.5,0,0,0
32280,1789734222696754789,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.968421936035,1,76.26424407959,0.5,202.46865844727,0.5,-1,0.5,0,0,0
32281,1789734222706817885,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.978485107422,1,76.274307250977,0.5,202.47872924805,0.5,-1,0.5,0,0,0
32282,1789734222716798066,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.988464355469,1,76.284286499023,0.5,202.48870849609,0.5,-1,0.5,0,0,0
32283,1789734222726734546,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,77.998405456543,1,76.294227600098,0.5,202.49864196777,0.5,-1,0.5,0,0,0
32284,1789734222736800184,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,3.2800602912903,78.00846862793,1,76.304290771484,0.5,202.50871276855,0.5,-1,0.5,0,0,0
32285,1789734222746741431,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.2802762389183,7.0663752555847,0.28199365735054,78.018409729004,1,76.314231872559,0.5,202.51864624023,0.5,-1,0.5,0,0,0
32286,1789734222756748704,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.028419494629,1,76.324241638184,0.5,202.52865600586,0.5,-1,0.5,0,0,0
32287,1789734222766764310,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.038429260254,1,76.334259033203,0.5,202.53868103027,0.5,-1,0.5,0,0,0
32288,1789734222776767112,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.048431396484,1,76.344261169434,0.5,202.54867553711,0.5,-1,0.5,0,0,0
32289,1789734222786766541,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.058433532715,1,76.35425567627,0.5,202.55867004395,0.5,-1,0.5,0,0,0
32290,1789734222796739986,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.068405151367,1,76.364234924316,0.5,202.56864929199,0.5,-1,0.5,0,0,0
32291,1789734222806770250,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.078437805176,1,76.37425994873,0.5,202.57867431641,0.5,-1,0.5,0,0,0
32292,1789734222816769548,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.088439941406,1,76.384262084961,0.5,202.58868408203,0.5,-1,0.5,0,0,0
32293,1789734222826762604,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.098426818848,1,76.394256591797,0.5,202.59867858887,0.5,-1,0.5,0,0,0
32294,1789734222836766044,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.28199365735054,78.108436584473,1,76.404258728027,0.5,202.6086730957,0.5,-1,0.5,0,0,0
32295,1789734222846729075,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.30026656389236,7.0663752555847,0.38202288746834,78.118392944336,1,76.414222717285,0.5,202.61863708496,0.5,-1,0.5,0,0,0
32296,1789734222856779808,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.128448486328,1,76.424270629883,0.5,202.62869262695,0.5,-1,0.5,0,0,0
32297,1789734222866764239,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.13843536377,1,76.434257507324,0.5,202.638671875,0.5,-1,0.5,0,0,0
32298,1789734222876759376,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.148429870605,1,76.44425201416,0.5,202.64866638184,0.5,-1,0.5,0,0,0
32299,1789734222886765189,0,0,0,-1,0.12143360823393,0,0.78551483154297,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0.29452759027481,7.0663752555847,0.38202288746834,78.158432006836,1,76.454254150391,0.5,202.65867614746,0.5,-1,0.5,0,0,0
