stamp_s,lat,lon,quality,idx,cross_track_m,at_end,fix_age_s,heading_deg,heading_src,imu_yaw_deg,offset_deg,go,route_index,route_id,sequence_id,route_connecting,station_m,station_window_low_m,station_window_high_m,station_v_ref,station_sample_time_s,preview_requested_station_m,preview_station_m,preview_index,preview_snapped
1789733979.963,37.3037392,127.9070123,4,86,0.215,0,0.025,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.063,37.3037392,127.9070123,4,86,0.215,0,0.125,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.163,37.3037392,127.9070123,4,86,0.215,0,0.086,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.263,37.3037392,127.9070123,4,86,0.215,0,0.061,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.363,37.3037392,127.9070123,4,86,0.215,0,0.041,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.463,37.3037392,127.9070123,4,86,0.215,0,0.023,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.563,37.3037392,127.9070123,4,86,0.215,0,0.123,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.663,37.3037392,127.9070123,4,86,0.215,0,0.092,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.763,37.3037392,127.9070123,4,86,0.215,0,0.066,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.863,37.3037392,127.9070123,4,86,0.215,0,0.038,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733980.963,37.3037392,127.9070123,4,86,0.215,0,0.018,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.063,37.3037392,127.9070123,4,86,0.215,0,0.118,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.163,37.3037392,127.9070123,4,86,0.215,0,0.082,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.263,37.3037392,127.9070123,4,86,0.215,0,0.063,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.363,37.3037392,127.9070123,4,86,0.215,0,0.050,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.463,37.3037392,127.9070123,4,86,0.215,0,0.023,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.563,37.3037392,127.9070123,4,86,0.215,0,0.123,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.663,37.3037392,127.9070123,4,86,0.215,0,0.098,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.763,37.3037392,127.9070123,4,86,0.215,0,0.074,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.863,37.3037392,127.9070123,4,86,0.215,0,0.038,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733981.963,37.3037392,127.9070123,4,86,0.215,0,0.018,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.063,37.3037392,127.9070123,4,86,0.215,0,0.118,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.163,37.3037393,127.9070123,4,86,0.228,0,0.075,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.307963,20.671241,21.971241,1.000000,0.100000,23.807963,23.807963,96,0
1789733982.263,37.3037392,127.9070123,4,86,0.215,0,0.064,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.657963,21.957963,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.363,37.3037392,127.9070123,4,86,0.215,0,0.049,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.464,37.3037392,127.9070123,4,86,0.215,0,0.025,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.563,37.3037392,127.9070123,4,86,0.215,0,0.125,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.663,37.3037392,127.9070123,4,86,0.215,0,0.100,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.763,37.3037392,127.9070123,4,86,0.215,0,0.070,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.863,37.3037392,127.9070123,4,86,0.215,0,0.045,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733982.964,37.3037392,127.9070123,4,86,0.215,0,0.025,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.063,37.3037392,127.9070123,4,86,0.215,0,0.125,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.163,37.3037392,127.9070123,4,86,0.215,0,0.088,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.263,37.3037392,127.9070123,4,86,0.215,0,0.076,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.363,37.3037392,127.9070123,4,86,0.215,0,0.043,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.463,37.3037392,127.9070123,4,86,0.215,0,0.021,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.563,37.3037392,127.9070123,4,86,0.215,0,0.121,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.663,37.3037392,127.9070123,4,86,0.215,0,0.095,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.763,37.3037392,127.9070123,4,86,0.215,0,0.067,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.863,37.3037392,127.9070123,4,86,0.215,0,0.040,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733983.963,37.3037393,127.9070123,4,86,0.228,0,0.020,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.307963,20.671241,21.971241,1.000000,0.100000,23.807963,23.807963,96,0
1789733984.063,37.3037393,127.9070123,4,86,0.228,0,0.120,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.307963,20.671241,21.971241,1.000000,0.100000,23.807963,23.807963,96,0
1789733984.163,37.3037392,127.9070123,4,86,0.215,0,0.089,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.657963,21.957963,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.263,37.3037392,127.9070123,4,86,0.215,0,0.062,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.363,37.3037392,127.9070123,4,86,0.215,0,0.041,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.463,37.3037392,127.9070123,4,86,0.215,0,0.017,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.563,37.3037392,127.9070123,4,86,0.215,0,0.118,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.663,37.3037392,127.9070123,4,86,0.215,0,0.094,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.764,37.3037392,127.9070123,4,86,0.215,0,0.067,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.863,37.3037392,127.9070123,4,86,0.215,0,0.039,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733984.963,37.3037392,127.9070123,4,86,0.215,0,0.026,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.063,37.3037392,127.9070123,4,86,0.215,0,0.126,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.163,37.3037393,127.9070123,4,86,0.228,0,0.083,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.307963,20.821241,21.821241,0.000000,0.100000,23.807963,23.807963,96,0
1789733985.263,37.3037392,127.9070123,4,86,0.215,0,0.068,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.807963,21.807963,0.000000,0.100000,23.821241,23.821241,96,0
1789733985.363,37.3037392,127.9070123,4,86,0.215,0,0.048,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.463,37.3037392,127.9070123,4,86,0.215,0,0.023,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.563,37.3037392,127.9070123,4,86,0.215,0,0.123,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.663,37.3037392,127.9070123,4,86,0.215,0,0.095,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.763,37.3037392,127.9070123,4,86,0.215,0,0.068,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.863,37.3037392,127.9070123,4,86,0.215,0,0.045,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733985.963,37.3037392,127.9070123,4,86,0.215,0,0.019,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.063,37.3037392,127.9070123,4,86,0.215,0,0.119,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.164,37.3037392,127.9070123,4,86,0.215,0,0.081,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.263,37.3037392,127.9070123,4,86,0.215,0,0.071,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.363,37.3037392,127.9070123,4,86,0.215,0,0.050,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.463,37.3037392,127.9070123,4,86,0.215,0,0.026,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.563,37.3037392,127.9070123,4,86,0.215,0,0.126,-135.4,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.663,37.3037392,127.9070123,4,86,0.215,0,0.099,-135.5,융합,-5.4,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.763,37.3037392,127.9070123,4,86,0.215,0,0.073,-135.2,융합,-5.1,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.864,37.3037392,127.9070123,4,86,0.215,0,0.048,-134.7,융합,-4.6,-130.1,1,0,04,14378461398811817291,0,21.321241,20.671241,21.971241,1.000000,0.100000,23.821241,23.821241,96,0
1789733986.963,37.3037390,127.9070122,4,86,0.213,0,0.020,-133.7,융합,-3.6,-130.1,1,0,04,14378461398811817291,0,21.344826,20.671241,21.971241,1.000000,0.100000,23.844826,23.844826,96,0
1789733987.064,37.3037390,127.9070122,4,86,0.213,0,0.120,-132.4,융합,-2.4,-130.1,1,0,04,14378461398811817291,0,21.344826,20.671241,21.971241,1.000000,0.100000,23.844826,23.844826,96,0
1789733987.163,37.3037388,127.9070120,4,86,0.210,0,0.088,-130.9,융합,-0.8,-130.1,1,0,04,14378461398811817291,0,21.368412,20.694826,21.994826,1.000000,0.100000,23.868412,23.868412,96,0
1789733987.263,37.3037385,127.9070118,4,86,0.195,0,0.070,-129.2,융합,0.9,-130.1,1,0,04,14378461398811817291,0,21.405275,20.718412,22.018412,1.000000,0.100000,23.905275,23.915395,96,1
1789733987.364,37.3037378,127.9070115,4,86,0.166,0,0.048,-127.2,융합,2.8,-130.1,1,0,04,14378461398811817291,0,21.474779,20.755275,22.055275,1.000000,0.100000,23.974779,23.974779,96,0
1789733987.463,37.3037372,127.9070112,4,87,0.137,0,0.027,-125.0,융합,5.0,-130.1,1,0,04,14378461398811817291,0,21.549268,20.824779,22.124779,1.000000,0.100000,24.049268,24.049268,97,0
1789733987.564,37.3037365,127.9070107,4,87,0.119,0,0.005,-122.8,융합,7.3,-130.1,1,0,04,14378461398811817291,0,21.633790,20.899268,22.199268,1.000000,0.100000,24.133790,24.133790,97,0
1789733987.663,37.3037365,127.9070107,4,87,0.119,0,0.104,-120.5,융합,9.6,-130.1,1,0,04,14378461398811817291,0,21.633790,20.899268,22.199268,1.000000,0.100000,24.133790,24.133790,97,0
1789733987.763,37.3037357,127.9070103,4,87,0.076,0,0.077,-118.2,융합,11.8,-130.1,1,0,04,14378461398811817291,0,21.724079,20.983790,22.283790,1.000000,0.100000,24.224079,24.224079,97,0
1789733987.863,37.3037348,127.9070100,4,88,0.032,0,0.049,-115.9,융합,14.1,-130.1,1,0,04,14378461398811817291,0,21.810948,21.074079,22.374079,1.000000,0.100000,24.310948,24.310948,98,0
1789733987.963,37.3037338,127.9070097,4,88,0.025,0,0.028,-113.9,융합,16.2,-130.1,1,0,04,14378461398811817291,0,21.911055,21.160948,22.460948,1.000000,0.100000,24.411055,24.415595,98,1
1789733988.063,37.3037338,127.9070097,4,88,0.025,0,0.128,-112.1,융합,18.0,-130.1,1,0,04,14378461398811817291,0,21.911055,21.160948,22.460948,1.000000,0.100000,24.411055,24.415595,98,1
1789733988.163,37.3037328,127.9070092,4,88,0.069,0,0.089,-110.5,융합,19.5,-130.1,1,0,04,14378461398811817291,0,22.023513,21.261055,22.561055,1.000000,0.100000,24.523513,24.523513,98,0
1789733988.263,37.3037318,127.9070090,4,89,0.133,0,0.076,-109.2,융합,20.8,-130.1,1,0,04,14378461398811817291,0,22.115178,21.373513,22.673513,1.000000,0.100000,24.615178,24.615178,99,0
1789733988.363,37.3037308,127.9070088,4,89,0.199,0,0.052,-108.1,융합,21.9,-130.1,1,0,04,14378461398811817291,0,22.201750,21.465178,22.765178,1.000000,0.100000,24.701750,24.701750,99,0
1789733988.463,37.3037300,127.9070085,4,89,0.243,0,0.027,-107.2,융합,22.8,-130.1,1,0,04,14378461398811817291,0,22.288754,21.551750,22.851750,1.000000,0.100000,24.788754,24.788754,99,0
1789733988.563,37.3037288,127.9070082,4,90,0.313,0,0.008,-106.6,융합,23.5,-130.1,1,0,04,14378461398811817291,0,22.402313,21.638754,22.938754,1.000000,0.100000,24.902313,24.915775,100,1
1789733988.663,37.3037288,127.9070082,4,90,0.313,0,0.108,-106.7,융합,23.4,-130.1,1,0,04,14378461398811817291,0,22.402313,21.638754,22.938754,1.000000,0.100000,24.902313,24.915775,100,1
1789733988.763,37.3037280,127.9070080,4,90,0.365,0,0.074,-106.9,융합,23.1,-130.1,1,0,04,14378461398811817291,0,22.487262,21.752313,23.052313,1.000000,0.100000,24.987262,24.987262,100,0
1789733988.863,37.3037270,127.9070075,4,91,0.409,0,0.048,-107.6,융합,22.5,-130.1,1,0,04,14378461398811817291,0,22.598862,21.837262,23.137262,1.000000,0.100000,25.098862,25.098862,101,0
1789733988.963,37.3037260,127.9070072,4,91,0.464,0,0.025,-108.2,융합,21.9,-130.1,1,0,04,14378461398811817291,0,22.689942,21.948862,23.248862,1.000000,0.100000,25.189942,25.169325,101,1
1789733989.063,37.3037260,127.9070072,4,91,0.464,0,0.125,-109.2,융합,20.9,-130.1,1,0,04,14378461398811817291,0,22.689942,21.948862,23.248862,1.000000,0.100000,25.189942,25.169325,101,1
1789733989.163,37.3037250,127.9070068,4,91,0.521,0,0.091,-110.4,융합,19.7,-130.1,1,0,04,14378461398811817291,0,22.790224,22.039942,23.339942,1.000000,0.100000,25.290224,25.290224,101,0
1789733989.263,37.3037240,127.9070063,4,92,0.567,0,0.075,-111.7,융합,18.4,-130.1,1,0,04,14378461398811817291,0,22.900813,22.140224,23.440224,1.000000,0.100000,25.400813,25.416771,102,1
1789733989.364,37.3037232,127.9070058,4,92,0.598,0,0.049,-112.9,융합,17.1,-130.1,1,0,04,14378461398811817291,0,23.013458,22.250813,23.550813,1.000000,0.100000,25.513458,25.513458,102,0
1789733989.463,37.3037223,127.9070052,4,93,0.617,0,0.026,-114.2,융합,15.8,-130.1,1,0,04,14378461398811817291,0,23.121620,22.363458,23.663458,1.000000,0.100000,25.621620,25.621620,103,0
1789733989.563,37.3037223,127.9070052,4,93,0.617,0,0.126,-115.6,융합,14.4,-130.1,1,0,04,14378461398811817291,0,23.121620,22.363458,23.663458,1.000000,0.100000,25.621620,25.621620,103,0
1789733989.663,37.3037213,127.9070047,4,93,0.662,0,0.095,-117.2,융합,12.8,-130.1,1,0,04,14378461398811817291,0,23.214378,22.471620,23.771620,1.000000,0.100000,25.714378,25.714378,103,0
1789733989.763,37.3037205,127.9070040,4,94,0.685,0,0.065,-119.0,융합,11.1,-130.1,1,0,04,14378461398811817291,0,23.321927,22.564378,23.864378,1.000000,0.100000,25.821927,25.821927,104,0
1789733989.863,37.3037197,127.9070033,4,94,0.707,0,0.038,-120.7,융합,9.4,-130.1,1,0,04,14378461398811817291,0,23.449780,22.671927,23.971927,1.000000,0.100000,25.949780,25.949780,104,0
1789733989.963,37.3037187,127.9070027,4,95,0.740,0,0.016,-122.6,융합,7.5,-130.1,1,0,04,14378461398811817291,0,23.571547,22.799780,24.099780,1.000000,0.100000,26.071547,26.071547,105,0
1789733990.063,37.3037187,127.9070027,4,95,0.740,0,0.117,-124.7,융합,5.4,-130.1,1,0,04,14378461398811817291,0,23.571547,22.799780,24.099780,1.000000,0.100000,26.071547,26.071547,105,0
1789733990.163,37.3037178,127.9070018,4,95,0.749,0,0.085,-127.1,융합,2.9,-130.1,1,0,04,14378461398811817291,0,23.689742,22.921547,24.221547,1.000000,0.100000,26.189742,26.189742,105,0
1789733990.263,37.3037170,127.9070008,4,96,0.747,0,0.068,-129.7,융합,0.3,-130.1,1,0,04,14378461398811817291,0,23.817972,23.039742,24.339742,1.000000,0.100000,26.317972,26.317972,106,0
1789733990.363,37.3037163,127.9070000,4,96,0.743,0,0.048,-133.2,융합,-3.2,-130.1,1,0,04,14378461398811817291,0,23.915395,23.167972,24.467972,1.000000,0.100000,26.415395,26.417171,106,1
1789733990.463,37.3037157,127.9069990,4,96,0.732,0,0.019,-137.1,융합,-7.1,-130.1,1,0,04,14378461398811817291,0,24.016233,23.265395,24.565395,1.000000,0.100000,26.516233,26.516233,106,0
1789733990.563,37.3037157,127.9069990,4,96,0.732,0,0.119,-141.2,융합,-11.2,-130.1,1,0,04,14378461398811817291,0,24.016233,23.265395,24.565395,1.000000,0.100000,26.516233,26.516233,106,0
1789733990.663,37.3037152,127.9069977,4,97,0.687,0,0.096,-145.4,융합,-15.3,-130.1,1,0,04,14378461398811817291,0,24.138669,23.366233,24.666233,1.000000,0.100000,26.638669,26.638669,107,0
1789733990.763,37.3037147,127.9069965,4,97,0.649,0,0.068,-149.4,융합,-19.4,-130.1,1,0,04,14378461398811817291,0,24.269432,23.488669,24.788669,1.000000,0.100000,26.769432,26.769432,107,0
1789733990.863,37.3037142,127.9069953,4,98,0.611,0,0.040,-153.6,융합,-23.6,-130.1,1,0,04,14378461398811817291,0,24.380486,23.619432,24.919432,1.000000,0.100000,26.880486,26.880486,108,0
1789733990.963,37.3037140,127.9069940,4,98,0.539,0,0.016,-157.5,융합,-27.5,-130.1,1,0,04,14378461398811817291,0,24.460579,23.730486,25.030486,1.000000,0.100000,26.960579,26.960579,108,0
1789733991.063,37.3037140,127.9069940,4,98,0.539,0,0.116,-161.2,융합,-31.1,-130.1,1,0,04,14378461398811817291,0,24.460579,23.730486,25.030486,1.000000,0.100000,26.960579,26.960579,108,0
1789733991.163,37.3037137,127.9069927,4,99,0.480,0,0.086,-165.1,융합,-35.1,-130.1,1,0,04,14378461398811817291,0,24.569597,23.810579,25.110579,1.000000,0.100000,27.069597,27.069597,109,0
1789733991.263,37.3037137,127.9069913,4,99,0.396,0,0.068,-168.8,융합,-38.7,-130.1,1,0,04,14378461398811817291,0,24.652060,23.919597,25.219597,1.000000,0.100000,27.152060,27.164797,109,1
1789733991.363,37.3037135,127.9069900,4,99,0.322,0,0.056,-172.1,융합,-42.1,-130.1,1,0,04,14378461398811817291,0,24.755089,24.002060,25.302060,1.000000,0.100000,27.255089,27.255089,109,0
1789733991.463,37.3037137,127.9069885,4,100,0.213,0,0.027,-175.4,융합,-45.3,-130.1,1,0,04,14378461398811817291,0,24.832128,24.105089,25.405089,1.000000,0.100000,27.332128,27.332128,110,0
1789733991.563,37.3037137,127.9069872,4,100,0.126,0,0.004,-178.6,융합,-48.5,-130.1,1,0,04,14378461398811817291,0,24.912665,24.182128,25.482128,1.000000,0.100000,27.412665,27.418346,110,1
1789733991.663,37.3037137,127.9069872,4,100,0.126,0,0.104,178.7,융합,-51.2,-130.1,1,0,04,14378461398811817291,0,24.912665,24.182128,25.482128,1.000000,0.100000,27.412665,27.418346,110,1
1789733991.763,37.3037140,127.9069857,4,100,0.005,0,0.069,176.1,융합,-53.8,-130.1,1,0,04,14378461398811817291,0,24.976035,24.262665,25.562665,1.000000,0.100000,27.476035,27.476035,110,0
1789733991.863,37.3037142,127.9069845,4,100,0.082,0,0.043,173.8,융합,-56.1,-130.1,1,0,04,14378461398811817291,0,25.034913,24.326035,25.626035,1.000000,0.100000,27.534913,27.534913,110,0
1789733991.963,37.3037143,127.9069830,4,101,0.190,0,0.018,171.9,융합,-58.0,-130.1,1,0,04,14378461398811817291,0,25.114406,24.384913,25.684913,1.000000,0.100000,27.614406,27.614406,111,0
1789733992.063,37.3037143,127.9069830,4,101,0.190,0,0.118,170.6,융합,-59.3,-130.1,1,0,04,14378461398811817291,0,25.114406,24.384913,25.684913,1.000000,0.100000,27.614406,27.614406,111,0
1789733992.163,37.3037147,127.9069818,4,101,0.290,0,0.078,169.5,융합,-60.5,-130.1,1,0,04,14378461398811817291,0,25.160006,24.464406,25.764406,1.000000,0.100000,27.660006,27.665792,111,1
1789733992.263,37.3037148,127.9069803,4,101,0.399,0,0.072,168.4,융합,-61.6,-130.1,1,0,04,14378461398811817291,0,25.229295,24.510006,25.810006,1.000000,0.100000,27.729295,27.729295,111,0
1789733992.363,37.3037150,127.9069790,4,102,0.498,0,0.046,167.3,융합,-62.6,-130.1,1,0,04,14378461398811817291,0,25.295962,24.579295,25.879295,1.000000,0.100000,27.795962,27.795962,112,0
1789733992.463,37.3037155,127.9069777,4,102,0.623,0,0.021,167.2,융합,-62.7,-130.1,1,0,04,14378461398811817291,0,25.335419,24.645962,25.945962,1.000000,0.100000,27.835419,27.835419,112,0
1789733992.563,37.3037155,127.9069777,4,102,0.623,0,0.121,168.1,융합,-61.9,-130.1,1,0,04,14378461398811817291,0,25.335419,24.645962,25.945962,1.000000,0.100000,27.835419,27.835419,112,0
1789733992.663,37.3037155,127.9069762,4,102,0.720,0,0.096,169.8,융합,-60.2,-130.1,1,0,04,14378461398811817291,0,25.446381,24.685419,25.985419,1.000000,0.100000,27.946381,27.946381,112,0
1789733992.763,37.3037158,127.9069748,4,102,0.830,0,0.071,172.3,융합,-57.7,-130.1,1,0,04,14378461398811817291,0,25.502628,24.796381,26.096381,1.000000,0.100000,28.002628,28.002628,112,0
1789733992.863,37.3037157,127.9069735,4,103,0.901,0,0.045,174.8,융합,-55.2,-130.1,1,0,04,14378461398811817291,0,25.598588,24.852628,26.152628,1.000000,0.100000,28.098588,28.098588,113,0
1789733992.963,37.3037155,127.9069720,4,103,0.984,0,0.023,177.3,융합,-52.6,-130.1,1,0,04,14378461398811817291,0,25.676680,24.948588,26.248588,1.000000,0.100000,28.176680,28.165992,113,1
