generation,time_ns,zone_id,zone_valid,raw_in,stable_in,enter_count,exit_count,x,y,position_valid,track_index,previous_track_index,position_step_m,heading_rad,heading_valid,boundary_endpoint_distance_m,calibration_state
1789733924316833330,1789733924366779462,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3623726531900848,1,0,1
1789733924438211318,1789733924466781316,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3623054712391411,1,0,1
1789733924563008032,1789733924666754719,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3622637205666992,1,0,1
1789733924683120666,1789733924766731522,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3622541496022884,1,0,1
1789733924815884947,1789733924866715159,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621873581500967,1,0,1
1789733924935928940,1789733924966770272,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621636522050204,1,0,1
1789733925072918462,1789733925166772438,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620234367600244,1,0,1
1789733925186041281,1789733925266737837,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620565595808012,1,0,1
1789733925315397624,1789733925366730081,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620402163601408,1,0,1
1789733925440180801,1789733925466721876,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619877763863149,1,0,1
1789733925559119777,1789733925566741748,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619855329457011,1,0,1
1789733925693588180,1789733925766726060,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619159832786369,1,0,1
1789733925820075618,1789733925866746308,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3617336294476177,1,0,1
1789733925942786424,1789733925966766889,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362023953389202,1,0,1
1789733926075453937,1789733926166754329,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619401750298619,1,0,1
1789733926186751666,1789733926266776781,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619517498752942,1,0,1
1789733926313074442,1789733926366748621,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.361920537025501,1,0,1
1789733926432926104,1789733926466721389,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.361982374159731,1,0,1
1789733926564835079,1789733926666779271,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619787161690433,1,0,1
1789733926687724121,1789733926766730265,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619054118112541,1,0,1
1789733926814718297,1789733926866776415,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619670403070487,1,0,1
1789733926935641661,1789733926966769359,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620213498314135,1,0,1
1789733927069888299,1789733927166742699,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620858523060662,1,0,1
1789733927187720451,1789733927266721254,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620332261510937,1,0,1
1789733927309567121,1789733927366765784,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621530810557658,1,0,1
1789733927435496763,1789733927466789825,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3622920320381522,1,0,1
1789733927561837956,1789733927566743179,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3622751785898104,1,0,1
1789733927687601253,1789733927766733497,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.361992417338389,1,0,1
1789733927815364150,1789733927866753893,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621609181240881,1,0,1
1789733927937425658,1789733927966746423,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3622084931348151,1,0,1
1789733928075732163,1789733928166773694,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362131188465896,1,0,1
1789733928188147219,1789733928266742209,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620151072730504,1,0,1
1789733928307916031,1789733928366736996,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.361955669436449,1,0,1
1789733928434032754,1789733928466765402,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621652528697465,1,0,1
1789733928562007437,1789733928566779495,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621620509491867,1,0,1
1789733928693836587,1789733928766748950,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620280512375458,1,0,1
1789733928819741236,1789733928866782944,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620611498312156,1,0,1
1789733928937820462,1789733928966766420,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619299470166459,1,0,1
1789733929075932877,1789733929166787188,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620164493155351,1,0,1
1789733929184146232,1789733929266781752,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621207668550324,1,0,1
1789733929314814460,1789733929366747272,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619254058398624,1,0,1
1789733929435445856,1789733929466741185,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3619214087321061,1,0,1
1789733929565036473,1789733929666773364,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3620933921854124,1,0,1
1789733929686908173,1789733929766721825,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3622031046726053,1,0,1
1789733929816910845,1789733929866722586,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621283260078703,1,0,1
1789733929938970384,1789733929966775049,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3620978919871347,1,0,1
1789733930066521811,1789733930166778909,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3620308238531025,1,0,1
1789733930191845448,1789733930266734847,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3620767034689245,1,0,1
1789733930316052998,1789733930366745324,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621379617754568,1,0,1
1789733930438086776,1789733930466766148,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3621130433274948,1,0,1
1789733930558757133,1789733930566779730,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3622513269357031,1,0,1
1789733930685365562,1789733930766739954,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3622789208615695,1,0,1
1789733930813508446,1789733930866722414,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3623696793446749,1,0,1
1789733930930559344,1789733930966768320,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362209388056117,1,0,1
1789733931069056864,1789733931166753836,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3624232994155818,1,0,1
1789733931184807372,1789733931266758470,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3623277665067643,1,0,1
1789733931309435014,1789733931366785382,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3624461211223604,1,0,1
1789733931433078375,1789733931466725602,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3625365728397267,1,0,1
1789733931558843887,1789733931566738664,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3625477869699392,1,0,1
1789733931685970432,1789733931766738720,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628101075179688,1,0,1
1789733931810977822,1789733931866738158,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626870729620291,1,0,1
1789733931933701572,1789733931966772863,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626564905986425,1,0,1
1789733932068836334,1789733932166746480,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3627277752024214,1,0,1
1789733932185965682,1789733932266768699,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3627393571835933,1,0,1
1789733932311952364,1789733932366730891,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628348578307938,1,0,1
1789733932436616533,1789733932466730083,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.362889212058767,1,0,1
1789733932562490693,1789733932566751503,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.362843444953465,1,0,1
1789733932689502998,1789733932766724235,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629086366541752,1,0,1
1789733932814671134,1789733932866837166,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629630838833107,1,0,1
1789733932937964398,1789733932976784239,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629549606581759,1,0,1
1789733933071990770,1789733933169262485,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629975111647603,1,0,1
1789733933193630505,1789733933266737515,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3630801176312146,1,0,1
1789733933311908267,1789733933366715811,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3631982281379522,1,0,1
1789733933436649554,1789733933466774393,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3632669189551101,1,0,1
1789733933566784514,1789733933666783161,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3632472704750449,1,0,1
1789733933685284309,1789733933766731216,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3631783937092452,1,0,1
1789733933819858824,1789733933866744854,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3631758157805502,1,0,1
1789733933941716500,1789733933966777624,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3631943917476534,1,0,1
1789733934086446221,1789733934166728390,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3631123955518185,1,0,1
1789733934194399989,1789733934266774533,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3630725441612874,1,0,1
1789733934315276568,1789733934366777293,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3630769289740448,1,0,1
1789733934434554471,1789733934466735276,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3630311486953581,1,0,1
1789733934552531505,1789733934566746963,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629210427252092,1,0,1
1789733934685401336,1789733934766765967,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628656214724555,1,0,1
1789733934812859762,1789733934866742789,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3628126065751212,1,0,1
1789733934932730446,1789733934966782959,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3627598460718775,1,0,1
1789733935066870145,1789733935166783938,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626109892210674,1,0,1
1789733935182842774,1789733935266748439,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626707138238103,1,0,1
1789733935313646345,1789733935366746213,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3627968513164364,1,0,1
1789733935433483464,1789733935466741881,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3628580023108863,1,0,1
1789733935565272902,1789733935666774124,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.362767033083248,1,0,1
1789733935689651011,1789733935766744322,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626355236343688,1,0,1
1789733935815253744,1789733935866751441,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626730787869024,1,0,1
1789733935935600142,1789733935966748147,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628896262287005,1,0,1
1789733936075259221,1789733936166769592,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626741193876462,1,0,1
1789733936190558729,1789733936266746921,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3628491756316627,1,0,1
1789733936309805364,1789733936366739128,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3627258132920832,1,0,1
1789733936437467620,1789733936466751420,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3627582578219277,1,0,1
1789733936564187060,1789733936666765685,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3627356931476529,1,0,1
1789733936688351511,1789733936766748209,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626262487525698,1,0,1
1789733936816659272,1789733936866714956,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362822383921273,1,0,1
1789733936937511106,1789733936966699387,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3627487652389418,1,0,1
1789733937072760886,1789733937166735250,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626780677509309,1,0,1
1789733937186932302,1789733937266739559,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3627462115616957,1,0,1
1789733937307828387,1789733937366778763,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626360044382952,1,0,1
1789733937435337668,1789733937466770842,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3625259979782709,1,0,1
1789733937562406926,1789733937566767188,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626363633859353,1,0,1
1789733937688823473,1789733937766757279,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3624093476521018,1,0,1
1789733937815324861,1789733937866896602,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3624855789418202,1,0,1
1789733937937918800,1789733937966804702,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3625658207818008,1,0,1
1789733938076837663,1789733938166774153,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3626322232018131,1,0,1
1789733938184390830,1789733938266749096,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3626371775863952,1,0,1
1789733938312496497,1789733938366748880,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3624913597008113,1,0,1
1789733938437313693,1789733938466754744,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3624960280682585,1,0,1
1789733938565238352,1789733938666715475,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362526216808853,1,0,1
1789733938689828495,1789733938766744182,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3625234150438894,1,0,1
1789733938816913153,1789733938866784240,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3624991225605134,1,0,1
1789733938938209136,1789733938966754078,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3623539725825777,1,0,1
1789733939064442913,1789733939166739243,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3624061873770468,1,0,1
1789733939189448657,1789733939266746167,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3625656622671802,1,0,1
1789733939315150673,1789733939366737781,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3625769066158693,1,0,1
1789733939437422500,1789733939466732167,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3626311228411505,1,0,1
1789733939564600163,1789733939666753567,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3624542300817901,1,0,1
1789733939689419151,1789733939766754946,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3626859353997269,1,0,1
1789733939816547735,1789733939866751657,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3626762313057204,1,0,1
1789733939932782567,1789733939966742945,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3627020318465282,1,0,1
1789733940082765056,1789733940167657970,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3625614411567497,1,0,1
1789733940193865295,1789733940266742713,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3626940660267555,1,0,1
1789733940314735359,1789733940367148283,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3627768767991615,1,0,1
1789733940435620070,1789733940467761496,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3627458143127709,1,0,1
1789733940565953690,1789733940677105363,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3627046444588622,1,0,1
1789733940695220502,1789733940777096526,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3627429673155982,1,0,1
1789733940817130077,1789733940866756247,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3628532991711415,1,0,1
1789733940941516037,1789733940966743823,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3629828682377085,1,0,1
1789733941076504441,1789733941168212692,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3628681037763952,1,0,1
1789733941190802405,1789733941266819145,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630154371137468,1,0,1
1789733941315636161,1789733941366731665,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630191180516622,1,0,1
1789733941442834999,1789733941466757567,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630089949151807,1,0,1
1789733941567584905,1789733941666752305,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630743826237861,1,0,1
1789733941692552599,1789733941767136817,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3630715040100219,1,0,1
1789733941816418154,1789733941866722655,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3630762697079777,1,0,1
1789733941937734014,1789733941966739686,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630735215796328,1,0,1
1789733942076620990,1789733942166749032,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3629020956512803,1,0,1
1789733942189376132,1789733942266737425,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628635335743708,1,0,1
1789733942312226642,1789733942366753796,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629105736067193,1,0,1
1789733942435570582,1789733942466749900,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362914940956192,1,0,1
1789733942560654757,1789733942566724616,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628982124861322,1,0,1
1789733942679495611,1789733942766909974,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629215094741647,1,0,1
1789733942813831115,1789733942866716907,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629469106233847,1,0,1
1789733942935684875,1789733942966747137,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362922799502353,1,0,1
1789733943071418892,1789733943166739013,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.362874873000917,1,0,1
1789733943186532343,1789733943266748959,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629078843380937,1,0,1
1789733943310474864,1789733943366747707,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629408535111778,1,0,1
1789733943434657386,1789733943466744243,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628881849061463,1,0,1
1789733943554090249,1789733943566753741,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628784196871706,1,0,1
1789733943689672372,1789733943766749543,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629718203180974,1,0,1
1789733943816535432,1789733943866747999,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3630260328417045,1,0,1
1789733943936586656,1789733943966746619,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3629732573546636,1,0,1
1789733944075160617,1789733944166866939,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3628321015901275,1,0,1
1789733944188497729,1789733944266763775,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.362808073614465,1,0,1
1789733944310687029,1789733944366741200,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.362784103448007,1,0,1
1789733944431607027,1789733944466742002,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3628957823918864,1,0,1
1789733944563723265,1789733944666748917,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3628112367227438,1,0,1
1789733944687655883,1789733944766727121,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3628654394553767,1,0,1
1789733944812556557,1789733944866805099,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3628203336635494,1,0,1
1789733944935499665,1789733944966751723,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3628462143611544,1,0,1
1789733945070601869,1789733945166723676,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3628250962948054,1,0,1
1789733945187886149,1789733945266755566,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3626431796963967,1,0,1
1789733945310483322,1789733945366735829,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3629746836964962,1,0,1
1789733945436720176,1789733945466726061,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3629014725934434,1,0,1
1789733945561756610,1789733945566715806,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3627760668371711,1,0,1
1789733945686436171,1789733945766734380,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630264470942941,1,0,1
1789733945815636985,1789733945866734427,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630449619382601,1,0,1
1789733945936625376,1789733945966728030,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630209274131264,1,0,1
1789733946077198616,1789733946166720484,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630870527056222,1,0,1
1789733946190363515,1789733946266712331,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630773697542549,1,0,1
1789733946308281509,1789733946366749683,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3630719045454311,1,0,1
1789733946435594319,1789733946466739432,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3631960843360509,1,0,1
1789733946560796308,1789733946566740433,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3632646527653085,1,0,1
1789733946688781731,1789733946766757109,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3633148204877981,1,0,1
1789733946817778148,1789733946866725429,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3633981634427057,1,0,1
1789733946936443638,1789733946966744793,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.363366843534652,1,0,1
1789733947071646162,1789733947166741814,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3633686691285485,1,0,1
1789733947181653018,1789733947266754794,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3634443489924006,1,0,1
1789733947312279227,1789733947366740492,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.363462750591113,1,0,1
1789733947437692937,1789733947466790862,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3633812758690027,1,0,1
1789733947564551162,1789733947666772250,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3633899350533873,1,0,1
1789733947690319075,1789733947766779717,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3633304776154409,1,0,1
1789733947812772357,1789733947866767714,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3634134601045127,1,0,1
1789733947933691503,1789733947966742315,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3633465876192674,1,0,1
1789733948061525214,1789733948066728168,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0,-2.3633774201421152,1,0,1
1789733948186251016,1789733948266750359,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0.01855333328649067,-2.3632789174061015,1,0,1
1789733948312432602,1789733948366723732,0,1,1,1,0,0,-14.814364065299712,-15.328589598827307,1,86,86,0,-2.3632978328266878,1,0,1
1789733948436524617,1789733948466731417,0,1,1,1,0,0,-14.814364065299712,-15.310036265540816,1,86,86,0.01855333328649067,-2.3632874513032611,1,0,1
