tick,t,gps_x,gps_y,gps_position_valid,cross,gps_yaw_error,gps_heading_valid,gps_valid,lidar_valid,lane_conf,go,v,v_valid,obstacle,avoidable,done,avoid_n,avoid_age,avoid_timeout,gps_n,estop,auto_estop,avoid_zone,gps_only_zone,top,nav,avoid,safety,source,v_ref,ref_valid,ref_fresh,ref_age,blocked,route_index,route_connecting,gps_point_x,gps_point_y,gps_point_yaw,gps_point_curvature,avoid_point_x,avoid_point_y,avoid_point_yaw,avoid_point_curvature,target_point_x,target_point_y,target_point_yaw,target_point_curvature,target_n
235,1789473944.095526,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03406480327248573,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
236,1789473944.105545,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04408352077007294,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
237,1789473944.115951,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05448906123638153,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
238,1789473944.125517,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06405489146709442,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
239,1789473944.13551,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07404882460832596,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
240,1789473944.145539,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08407735824584961,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
241,1789473944.155509,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09404803067445755,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
242,1789473944.165509,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1040473505854607,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
243,1789473944.175509,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1140474528074265,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
244,1789473944.185544,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1240813657641411,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
245,1789473944.1956,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.01171693205833435,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
246,1789473944.205594,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.02171131409704685,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
247,1789473944.215545,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03166238963603973,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
248,1789473944.225708,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04182511195540428,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
249,1789473944.235575,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05169185623526573,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
250,1789473944.245526,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06164256483316422,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
251,1789473944.255555,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07167235016822815,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
252,1789473944.265576,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08169311285018921,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
253,1789473944.275508,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09162522107362747,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
254,1789473944.285519,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1016363352537155,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
255,1789473944.29556,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1116773039102554,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
256,1789473944.305583,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.121699646115303,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
257,1789473944.315522,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1316391229629517,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
258,1789473944.325588,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1417048573493958,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
259,1789473944.335543,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1516602635383606,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
260,1789473944.345551,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1616680920124054,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
261,1789473944.355546,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1716635823249817,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
262,1789473944.365566,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.181682676076889,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
263,1789473944.375554,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1916713714599609,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
264,1789473944.385564,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2016807049512863,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
265,1789473944.395591,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08653774857521057,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
266,1789473944.40551,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09645797312259674,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
267,1789473944.41553,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1064774990081787,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
268,1789473944.425567,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1165142208337784,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
269,1789473944.435569,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1265164166688919,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
270,1789473944.445553,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1365005373954773,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
271,1789473944.455554,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1465015262365341,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
272,1789473944.465551,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.156498596072197,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
273,1789473944.475506,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.166453942656517,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
274,1789473944.485537,30.8183966565733,34.17895066611493,1,46.02145385742188,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1764844506978989,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.50479125976562,1.211763501167297,-4.560618549476203e-10,9.168223125133323e-11,1
275,1789473944.495546,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06287430971860886,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
276,1789473944.505567,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07289498299360275,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
277,1789473944.51554,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08286868780851364,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
278,1789473944.525548,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09287627041339874,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
279,1789473944.535589,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.10291638225317,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
280,1789473944.54559,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1129177883267403,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
281,1789473944.555544,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.122872531414032,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
282,1789473944.565606,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1329336762428284,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
283,1789473944.575552,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1428797990083694,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
284,1789473944.585557,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1528845131397247,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
285,1789473944.595527,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03908231481909752,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
286,1789473944.605534,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04908910393714905,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
287,1789473944.615586,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05914094671607018,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
288,1789473944.625516,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06907087564468384,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
289,1789473944.635572,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07912718504667282,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
290,1789473944.645544,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08909925073385239,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
291,1789473944.655529,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09908424317836761,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
292,1789473944.665508,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1090628281235695,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
293,1789473944.675525,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1190797686576843,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
294,1789473944.685556,30.8183966565733,34.19750399940142,1,46.03523635864258,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1291109174489975,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51823806762695,1.224546432495117,-4.560618549476203e-10,9.168223125133323e-11,1
295,1789473944.695529,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.01402999740093946,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
296,1789473944.705525,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.02402560226619244,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
297,1789473944.715631,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.03413157537579536,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
298,1789473944.72553,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.04403070732951164,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
299,1789473944.735533,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.05403336882591248,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
300,1789473944.745533,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.06403397023677826,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
301,1789473944.755541,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.07404198497533798,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
302,1789473944.765531,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.08403189480304718,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
303,1789473944.77552,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.09402084350585938,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
304,1789473944.78551,30.83315458737579,34.17895066611493,1,46.03133773803711,0,0,1,0,0,0,0,0,0,0,0,0,-1,0.5,1,1,0,0,0,0,1,0,0,1,0,1,1,0.1040104702115059,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,48.51495742797852,1.201067328453064,-4.560618549476203e-10,9.168223125133323e-11,1
