tick,t,gps_x,gps_y,gps_position_valid,cross,gps_yaw_error,gps_heading_valid,gps_valid,lidar_valid,lane_conf,go,v,v_valid,obstacle,avoidable,done,avoid_n,avoid_age,avoid_timeout,gps_n,estop,auto_estop,avoid_zone,gps_only_zone,top,nav,avoid,safety,source,v_ref,ref_valid,ref_fresh,ref_age,blocked,route_index,route_connecting,gps_point_x,gps_point_y,gps_point_yaw,gps_point_curvature,avoid_point_x,avoid_point_y,avoid_point_yaw,avoid_point_curvature,target_point_x,target_point_y,target_point_yaw,target_point_curvature,target_n
842,1789473928.585658,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.0287002008408308,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
843,1789473928.595702,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.03874477744102478,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
844,1789473928.605666,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.04870811104774475,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
845,1789473928.615686,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.05872759968042374,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
846,1789473928.625672,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.06871441006660461,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
847,1789473928.63565,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.07869244366884232,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
848,1789473928.645647,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.08868943899869919,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
849,1789473928.655661,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.09870268404483795,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
850,1789473928.665686,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1087277308106422,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
851,1789473928.675673,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1187156513333321,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
852,1789473928.685668,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1287103593349457,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
853,1789473928.69567,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1387118548154831,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
854,1789473928.705671,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1487131714820862,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
855,1789473928.715672,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1587135791778564,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
856,1789473928.725668,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1687104105949402,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
857,1789473928.735665,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1787070333957672,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
858,1789473928.745664,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.188705638051033,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
859,1789473928.755677,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1987183541059494,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
860,1789473928.765678,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.2087201625108719,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
861,1789473928.775669,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.2187110781669617,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
862,1789473928.785708,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.106276698410511,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
863,1789473928.795664,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1162329390645027,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
864,1789473928.805653,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1262218803167343,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
865,1789473928.815726,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1362944692373276,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
866,1789473928.825672,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1462404280900955,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
867,1789473928.835718,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.156287282705307,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
868,1789473928.845748,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1663165986537933,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
869,1789473928.855725,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1762937009334564,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
870,1789473928.865674,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1862430274486542,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
871,1789473928.875675,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1962435841560364,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
872,1789473928.885681,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.08150915801525116,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
873,1789473928.895727,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.09155458211898804,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
874,1789473928.905754,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1015820801258087,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
875,1789473928.915704,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1115325763821602,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
876,1789473928.925759,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1215869635343552,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
877,1789473928.935666,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1314939707517624,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
878,1789473928.945663,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1414913535118103,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
879,1789473928.955682,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1515100300312042,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
880,1789473928.965684,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1615116000175476,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
881,1789473928.975681,31.43822975153606,34.51291066606274,1,46.68515014648438,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1715088784694672,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17388916015625,0.9926139116287231,-4.560618549476203e-10,9.168223125133323e-11,1
882,1789473928.985681,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.05650519579648972,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
883,1789473928.995684,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.06650820374488831,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
884,1789473929.005716,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.07654045522212982,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
885,1789473929.015704,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.08652808517217636,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
886,1789473929.025686,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.09651044756174088,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
887,1789473929.035733,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1065568700432777,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
888,1789473929.045752,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1165761649608612,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
889,1789473929.055677,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1265015155076981,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
890,1789473929.065745,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1365687251091003,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
891,1789473929.075668,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1464920789003372,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
892,1789473929.085681,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.02351248078048229,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
893,1789473929.095715,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.03354654088616371,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
894,1789473929.105693,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.04352465644478798,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
895,1789473929.115674,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.05350566282868385,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
896,1789473929.125665,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.06349611282348633,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
897,1789473929.135664,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.0734950453042984,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
898,1789473929.145664,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.08349588513374329,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
899,1789473929.155693,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.09352452307939529,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
900,1789473929.165685,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1035158038139343,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
901,1789473929.175668,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1134992018342018,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
902,1789473929.185676,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1235072314739227,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
903,1789473929.195664,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1334955096244812,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
904,1789473929.20568,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.143511489033699,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
905,1789473929.21568,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1535108685493469,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
906,1789473929.225681,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1635119616985321,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
907,1789473929.235684,31.42347182073357,34.5314640001402,1,46.68893432617188,0,0,1,1,0,0,-0.0004502461815718561,0,0,0,0,0,-1,0.5,1,1,1,0,0,0,1,0,1,1,0,1,1,0.1735146641731262,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,0,0,0,0,49.17716979980469,1.016093134880066,-4.560618549476203e-10,9.168223125133323e-11,1
