idx,utc,lat,lon,height_m,east_m,north_m,quality
954,042043.00,37.2885373,127.1072652,113.200,-34.216,-48.424,4
955,042043.37,37.2885347,127.1072637,113.200,-34.348,-48.721,4
956,042043.75,37.2885322,127.1072622,113.200,-34.481,-48.999,4
957,042044.12,37.2885295,127.1072607,113.200,-34.614,-49.296,4
958,042044.50,37.2885270,127.1072593,113.300,-34.732,-49.575,4
959,042044.87,37.2885243,127.1072580,113.200,-34.850,-49.871,4
960,042045.25,37.2885218,127.1072563,113.300,-34.998,-50.150,4
961,042045.62,37.2885193,127.1072550,113.300,-35.116,-50.428,4
962,042046.00,37.2885168,127.1072535,113.300,-35.249,-50.706,4
963,042046.37,37.2885142,127.1072520,113.200,-35.382,-51.003,4
964,042046.75,37.2885117,127.1072507,113.300,-35.500,-51.281,4
965,042047.12,37.2885092,127.1072493,113.300,-35.618,-51.560,4
966,042047.50,37.2885067,127.1072478,113.300,-35.751,-51.838,4
967,042047.87,37.2885040,127.1072463,113.300,-35.884,-52.135,4
968,042048.25,37.2885015,127.1072448,113.300,-36.016,-52.413,4
969,042048.62,37.2884988,127.1072432,113.300,-36.164,-52.710,4
970,042049.00,37.2884962,127.1072418,113.300,-36.282,-53.007,4
971,042049.37,37.2884937,127.1072403,113.300,-36.415,-53.285,4
972,042049.87,37.2884905,127.1072385,113.300,-36.577,-53.638,4
973,042050.50,37.2884878,127.1072370,113.300,-36.710,-53.935,4
974,042052.00,37.2884905,127.1072383,113.300,-36.592,-53.638,4
975,042052.62,37.2884930,127.1072398,113.300,-36.459,-53.359,4
976,042053.37,37.2884960,127.1072418,113.300,-36.282,-53.025,4
977,042054.12,37.2884988,127.1072438,113.300,-36.105,-52.710,4
