idx,utc,lat,lon,height_m,east_m,north_m,quality
50,104015.37,37.3040612,127.9073890,182.600,-11.910,-11.874,4
51,104016.00,37.3040590,127.9073865,182.600,-12.131,-12.115,4
52,104016.62,37.3040568,127.9073838,182.600,-12.367,-12.357,4
53,104017.25,37.3040545,127.9073813,182.600,-12.588,-12.616,4
54,104017.87,37.3040522,127.9073788,182.600,-12.810,-12.876,4
55,104018.50,37.3040498,127.9073762,182.600,-13.046,-13.136,4
56,104019.12,37.3040475,127.9073735,182.600,-13.282,-13.396,4
57,104019.75,37.3040455,127.9073705,182.600,-13.548,-13.618,4
58,104020.37,37.3040433,127.9073678,182.600,-13.784,-13.859,4
59,104021.00,37.3040412,127.9073650,182.600,-14.035,-14.101,4
60,104021.62,37.3040390,127.9073622,182.600,-14.286,-14.342,4
61,104022.25,37.3040368,127.9073592,182.600,-14.551,-14.583,4
62,104022.87,37.3040347,127.9073563,182.600,-14.802,-14.824,4
63,104023.50,37.3040325,127.9073535,182.600,-15.053,-15.065,4
64,104024.12,37.3040303,127.9073510,182.600,-15.274,-15.307,4
65,104024.75,37.3040280,127.9073482,182.600,-15.525,-15.566,4
66,104025.37,37.3040257,127.9073457,182.600,-15.747,-15.826,4
67,104026.00,37.3040233,127.9073430,182.600,-15.983,-16.086,4
68,104026.62,37.3040210,127.9073405,182.700,-16.204,-16.345,4
69,104027.25,37.3040188,127.9073378,182.600,-16.440,-16.587,4
70,104027.87,37.3040163,127.9073355,182.600,-16.647,-16.865,4
71,104028.50,37.3040140,127.9073330,182.600,-16.868,-17.125,4
72,104029.12,37.3040117,127.9073305,182.600,-17.090,-17.384,4
73,104029.75,37.3040093,127.9073278,182.700,-17.326,-17.644,4
74,104030.37,37.3040072,127.9073250,182.700,-17.577,-17.885,4
75,104031.00,37.3040050,127.9073223,182.600,-17.813,-18.127,4
76,104031.62,37.3040027,127.9073198,182.600,-18.034,-18.386,4
77,104032.25,37.3040003,127.9073170,182.600,-18.285,-18.646,4
78,104032.87,37.3039980,127.9073145,182.600,-18.506,-18.906,4
79,104033.50,37.3039957,127.9073117,182.600,-18.757,-19.166,4
80,104034.12,37.3039935,127.9073090,182.700,-18.993,-19.407,4
81,104034.75,37.3039915,127.9073063,182.600,-19.230,-19.629,4
82,104035.37,37.3039892,127.9073037,182.600,-19.466,-19.889,4
83,104036.00,37.3039868,127.9073008,182.600,-19.717,-20.149,4
84,104036.62,37.3039845,127.9072982,182.600,-19.953,-20.409,4
85,104037.25,37.3039822,127.9072953,182.600,-20.204,-20.668,4
86,104037.87,37.3039802,127.9072925,182.600,-20.454,-20.891,4
87,104038.50,37.3039780,127.9072897,182.600,-20.705,-21.132,4
88,104039.12,37.3039757,127.9072870,182.600,-20.941,-21.392,4
89,104039.75,37.3039735,127.9072842,182.600,-21.192,-21.633,4
90,104040.37,37.3039710,127.9072815,182.600,-21.428,-21.911,4
91,104041.00,37.3039685,127.9072790,182.600,-21.650,-22.190,4
92,104041.62,37.3039662,127.9072763,182.600,-21.886,-22.450,4
93,104042.25,37.3039638,127.9072738,182.600,-22.107,-22.709,4
94,104042.87,37.3039615,127.9072712,182.600,-22.343,-22.969,4
95,104043.50,37.3039590,127.9072688,182.600,-22.550,-23.247,4
96,104044.12,37.3039568,127.9072662,182.600,-22.786,-23.489,4
97,104044.75,37.3039547,127.9072635,182.600,-23.022,-23.730,4
98,104045.37,37.3039523,127.9072607,182.600,-23.273,-23.989,4
99,104046.00,37.3039502,127.9072580,182.600,-23.509,-24.231,4
100,104046.62,37.3039480,127.9072552,182.600,-23.760,-24.472,4
101,104047.25,37.3039457,127.9072523,182.600,-24.011,-24.732,4
102,104047.87,37.3039435,127.9072497,182.600,-24.247,-24.973,4
103,104048.50,37.3039413,127.9072468,182.600,-24.498,-25.214,4
104,104049.12,37.3039393,127.9072440,182.600,-24.749,-25.437,4
105,104049.75,37.3039372,127.9072413,182.600,-24.985,-25.678,4
106,104050.37,37.3039350,127.9072385,182.600,-25.236,-25.919,4
107,104051.00,37.3039328,127.9072358,182.600,-25.472,-26.160,4
108,104051.62,37.3039305,127.9072332,182.600,-25.708,-26.420,4
109,104052.25,37.3039283,127.9072305,182.600,-25.944,-26.661,4
110,104052.87,37.3039262,127.9072278,182.600,-26.180,-26.902,4
111,104053.50,37.3039238,127.9072250,182.600,-26.431,-27.162,4
112,104054.12,37.3039217,127.9072222,182.600,-26.682,-27.403,4
113,104054.75,37.3039195,127.9072193,182.600,-26.933,-27.644,4
114,104055.37,37.3039172,127.9072167,182.600,-27.169,-27.904,4
115,104056.00,37.3039148,127.9072140,182.600,-27.405,-28.164,4
116,104056.62,37.3039127,127.9072115,182.600,-27.627,-28.405,4
117,104057.12,37.3039107,127.9072092,182.600,-27.833,-28.628,4
118,104057.75,37.3039085,127.9072065,182.600,-28.069,-28.869,4
119,104058.37,37.3039062,127.9072038,182.600,-28.306,-29.129,4
120,104059.00,37.3039037,127.9072013,182.600,-28.527,-29.407,4
121,104059.62,37.3039013,127.9071988,182.600,-28.748,-29.667,4
122,104100.25,37.3038992,127.9071962,182.600,-28.984,-29.908,4
123,104100.87,37.3038968,127.9071937,182.600,-29.206,-30.168,4
124,104101.50,37.3038943,127.9071912,182.600,-29.427,-30.446,4
125,104102.12,37.3038920,127.9071885,182.600,-29.663,-30.706,4
126,104102.75,37.3038898,127.9071857,182.600,-29.914,-30.947,4
127,104103.37,37.3038877,127.9071830,182.600,-30.150,-31.188,4
128,104104.00,37.3038855,127.9071803,182.600,-30.386,-31.429,4
129,104104.62,37.3038832,127.9071777,182.600,-30.623,-31.689,4
130,104105.25,37.3038808,127.9071750,182.600,-30.859,-31.949,4
131,104105.87,37.3038785,127.9071723,182.600,-31.095,-32.209,4
132,104106.50,37.3038762,127.9071698,182.600,-31.316,-32.468,4
133,104107.12,37.3038738,127.9071673,182.600,-31.538,-32.728,4
134,104107.75,37.3038715,127.9071647,182.600,-31.774,-32.988,4
135,104108.37,37.3038692,127.9071620,182.600,-32.010,-33.248,4
136,104109.00,37.3038670,127.9071592,182.600,-32.261,-33.489,4
137,104109.62,37.3038648,127.9071565,182.600,-32.497,-33.730,4
138,104110.25,37.3038627,127.9071537,182.600,-32.748,-33.971,4
139,104110.87,37.3038605,127.9071508,182.600,-32.999,-34.212,4
140,104111.50,37.3038583,127.9071478,182.600,-33.264,-34.454,4
141,104112.12,37.3038563,127.9071450,182.600,-33.515,-34.676,4
142,104112.75,37.3038542,127.9071422,182.600,-33.766,-34.917,4
143,104113.37,37.3038520,127.9071393,182.600,-34.017,-35.159,4
144,104114.00,37.3038497,127.9071367,182.600,-34.253,-35.418,4
145,104114.62,37.3038473,127.9071342,182.600,-34.474,-35.678,4
146,104115.12,37.3038453,127.9071317,182.700,-34.696,-35.901,4
147,104115.75,37.3038430,127.9071290,182.600,-34.932,-36.160,4
148,104116.37,37.3038407,127.9071263,182.700,-35.168,-36.420,4
149,104117.00,37.3038383,127.9071240,182.600,-35.375,-36.680,4
150,104117.62,37.3038362,127.9071215,182.600,-35.596,-36.921,4
151,104118.25,37.3038338,127.9071192,182.600,-35.803,-37.181,4
152,104118.87,37.3038315,127.9071167,182.600,-36.024,-37.441,4
153,104119.50,37.3038292,127.9071142,182.600,-36.245,-37.700,4
154,104120.12,37.3038267,127.9071118,182.700,-36.452,-37.979,4
155,104120.75,37.3038243,127.9071095,182.700,-36.659,-38.238,4
156,104121.37,37.3038218,127.9071072,182.600,-36.865,-38.517,4
157,104122.00,37.3038193,127.9071047,182.600,-37.087,-38.795,4
158,104122.62,37.3038168,127.9071022,182.600,-37.308,-39.073,4
159,104123.25,37.3038145,127.9070997,182.700,-37.529,-39.333,4
160,104123.87,37.3038122,127.9070972,182.600,-37.751,-39.593,4
161,104124.50,37.3038098,127.9070947,182.600,-37.972,-39.853,4
162,104125.12,37.3038075,127.9070920,182.700,-38.208,-40.112,4
163,104125.75,37.3038055,127.9070892,182.700,-38.459,-40.335,4
164,104126.25,37.3038037,127.9070867,182.700,-38.680,-40.539,4
165,104126.87,37.3038017,127.9070838,182.700,-38.931,-40.762,4
166,104127.50,37.3037995,127.9070810,182.700,-39.182,-41.003,4
167,104128.12,37.3037973,127.9070780,182.700,-39.448,-41.244,4
168,104128.75,37.3037952,127.9070753,182.700,-39.684,-41.485,4
169,104129.37,37.3037928,127.9070727,182.700,-39.920,-41.745,4
170,104130.00,37.3037907,127.9070698,182.700,-40.171,-41.986,4
171,104130.62,37.3037883,127.9070672,182.700,-40.407,-42.246,4
172,104131.25,37.3037862,127.9070645,182.700,-40.643,-42.487,4
173,104131.87,37.3037840,127.9070620,182.700,-40.865,-42.728,4
174,104132.50,37.3037817,127.9070593,182.700,-41.101,-42.988,4
175,104133.12,37.3037793,127.9070567,182.700,-41.337,-43.248,4
176,104133.75,37.3037772,127.9070542,182.700,-41.558,-43.489,4
177,104134.37,37.3037748,127.9070513,182.700,-41.809,-43.749,4
178,104135.00,37.3037725,127.9070483,182.700,-42.075,-44.009,4
179,104135.62,37.3037703,127.9070455,182.700,-42.326,-44.250,4
180,104136.25,37.3037682,127.9070427,182.700,-42.576,-44.491,4
181,104136.87,37.3037658,127.9070400,182.700,-42.813,-44.751,4
182,104137.50,37.3037635,127.9070372,182.700,-43.063,-45.010,4
183,104138.12,37.3037613,127.9070345,182.700,-43.300,-45.252,4
184,104138.75,37.3037587,127.9070317,182.700,-43.550,-45.548,4
185,104139.37,37.3037565,127.9070292,182.700,-43.772,-45.790,4
186,104139.87,37.3037545,127.9070268,182.700,-43.978,-46.012,4
187,104140.50,37.3037523,127.9070240,182.700,-44.229,-46.253,4
188,104141.12,37.3037502,127.9070212,182.700,-44.480,-46.495,4
189,104141.75,37.3037482,127.9070183,182.600,-44.731,-46.717,4
190,104142.37,37.3037458,127.9070155,182.700,-44.982,-46.977,4
191,104143.00,37.3037437,127.9070127,182.700,-45.233,-47.218,4
192,104143.62,37.3037415,127.9070100,182.600,-45.469,-47.459,4
193,104144.25,37.3037392,127.9070075,182.700,-45.690,-47.719,4
194,104144.87,37.3037370,127.9070048,182.600,-45.926,-47.960,4
195,104145.50,37.3037348,127.9070023,182.700,-46.148,-48.202,4
196,104146.12,37.3037325,127.9069998,182.600,-46.369,-48.461,4
197,104146.75,37.3037302,127.9069973,182.700,-46.591,-48.721,4
198,104147.37,37.3037277,127.9069948,182.700,-46.812,-48.999,4
199,104148.00,37.3037255,127.9069920,182.700,-47.063,-49.241,4
200,104148.62,37.3037233,127.9069895,182.600,-47.284,-49.482,4
201,104149.25,37.3037210,127.9069867,182.600,-47.535,-49.741,4
202,104149.87,37.3037188,127.9069842,182.700,-47.756,-49.983,4
203,104150.50,37.3037167,127.9069813,182.600,-48.007,-50.224,4
204,104151.12,37.3037143,127.9069785,182.700,-48.258,-50.484,4
205,104151.75,37.3037122,127.9069760,182.600,-48.480,-50.725,4
206,104152.37,37.3037098,127.9069732,182.700,-48.730,-50.985,4
207,104153.00,37.3037075,127.9069703,182.600,-48.981,-51.244,4
208,104153.62,37.3037053,127.9069677,182.600,-49.217,-51.485,4
209,104154.25,37.3037030,127.9069650,182.600,-49.454,-51.745,4
210,104154.87,37.3037007,127.9069623,182.600,-49.690,-52.005,4
211,104155.37,37.3036987,127.9069600,182.700,-49.896,-52.228,4
212,104156.00,37.3036965,127.9069573,182.700,-50.132,-52.469,4
213,104156.62,37.3036942,127.9069547,182.600,-50.369,-52.729,4
214,104157.25,37.3036920,127.9069522,182.600,-50.590,-52.970,4
215,104157.87,37.3036897,127.9069493,182.600,-50.841,-53.230,4
216,104158.50,37.3036875,127.9069467,182.600,-51.077,-53.471,4
217,104159.12,37.3036853,127.9069440,182.600,-51.313,-53.712,4
218,104159.75,37.3036832,127.9069412,182.600,-51.564,-53.953,4
219,104200.37,37.3036810,127.9069382,182.600,-51.830,-54.194,4
220,104201.00,37.3036788,127.9069353,182.600,-52.081,-54.435,4
221,104201.62,37.3036765,127.9069325,182.600,-52.331,-54.695,4
222,104202.25,37.3036743,127.9069297,182.600,-52.582,-54.936,4
223,104202.87,37.3036720,127.9069270,182.600,-52.818,-55.196,4
224,104203.50,37.3036697,127.9069245,182.600,-53.040,-55.456,4
225,104204.12,37.3036675,127.9069218,182.600,-53.276,-55.697,4
226,104204.75,37.3036652,127.9069193,182.600,-53.497,-55.957,4
227,104205.37,37.3036628,127.9069167,182.600,-53.733,-56.217,4
228,104206.00,37.3036608,127.9069140,182.600,-53.970,-56.439,4
229,104206.62,37.3036587,127.9069113,182.600,-54.206,-56.680,4
230,104207.25,37.3036563,127.9069087,182.600,-54.442,-56.940,4
231,104207.87,37.3036542,127.9069058,182.600,-54.693,-57.181,4
232,104208.50,37.3036518,127.9069032,182.600,-54.929,-57.441,4
233,104209.12,37.3036497,127.9069005,182.600,-55.165,-57.682,4
234,104209.75,37.3036475,127.9068977,182.600,-55.416,-57.924,4
235,104210.37,37.3036452,127.9068948,182.600,-55.667,-58.183,4
236,104211.00,37.3036427,127.9068922,182.600,-55.903,-58.462,4
237,104211.62,37.3036403,127.9068895,182.600,-56.139,-58.721,4
238,104212.25,37.3036378,127.9068870,182.600,-56.360,-59.000,4
239,104212.87,37.3036355,127.9068845,182.600,-56.582,-59.259,4
240,104213.50,37.3036332,127.9068818,182.600,-56.818,-59.519,4
241,104214.12,37.3036310,127.9068790,182.600,-57.069,-59.760,4
242,104214.75,37.3036288,127.9068760,182.600,-57.334,-60.001,4
243,104215.37,37.3036267,127.9068735,182.600,-57.556,-60.243,4
244,104216.00,37.3036247,127.9068707,182.600,-57.807,-60.465,4
245,104216.62,37.3036227,127.9068678,182.600,-58.057,-60.688,4
246,104217.25,37.3036207,127.9068650,182.600,-58.308,-60.911,4
247,104217.87,37.3036187,127.9068620,182.600,-58.574,-61.133,4
248,104218.50,37.3036162,127.9068600,182.600,-58.751,-61.412,4
249,104219.12,37.3036132,127.9068590,182.600,-58.840,-61.745,4
250,104219.75,37.3036102,127.9068590,182.600,-58.840,-62.079,4
251,104223.12,37.3036075,127.9068577,182.600,-58.958,-62.376,4
252,104224.37,37.3036048,127.9068553,182.600,-59.164,-62.673,4
253,104225.12,37.3036027,127.9068525,182.600,-59.415,-62.914,4
254,104225.75,37.3036008,127.9068498,182.600,-59.651,-63.118,4
255,104226.37,37.3035988,127.9068472,182.600,-59.887,-63.341,4
256,104227.00,37.3035968,127.9068447,182.700,-60.109,-63.564,4
257,104227.62,37.3035945,127.9068423,182.600,-60.315,-63.823,4
258,104228.25,37.3035928,127.9068393,182.600,-60.581,-64.009,4
259,104228.87,37.3035917,127.9068357,182.600,-60.906,-64.139,4
260,104229.62,37.3035913,127.9068318,182.600,-61.245,-64.176,4
261,104231.87,37.3035900,127.9068287,182.600,-61.526,-64.324,4
262,104233.25,37.3035880,127.9068258,182.600,-61.776,-64.547,4
263,104234.62,37.3035860,127.9068233,182.600,-61.998,-64.770,4
264,104235.87,37.3035840,127.9068208,182.600,-62.219,-64.992,4
265,104237.12,37.3035820,127.9068185,182.600,-62.426,-65.215,4
266,104238.25,37.3035797,127.9068158,182.600,-62.662,-65.475,4
267,104239.00,37.3035772,127.9068133,182.600,-62.883,-65.753,4
268,104239.62,37.3035752,127.9068110,182.600,-63.090,-65.976,4
269,104240.25,37.3035730,127.9068087,182.600,-63.296,-66.217,4
270,104240.87,37.3035708,127.9068062,182.600,-63.518,-66.458,4
271,104241.50,37.3035685,127.9068037,182.600,-63.739,-66.718,4
272,104242.12,37.3035663,127.9068013,182.600,-63.946,-66.959,4
273,104242.75,37.3035640,127.9067988,182.600,-64.167,-67.219,4
274,104243.37,37.3035618,127.9067965,182.600,-64.374,-67.460,4
275,104244.00,37.3035593,127.9067940,182.600,-64.595,-67.738,4
276,104244.62,37.3035570,127.9067917,182.600,-64.802,-67.998,4
277,104245.25,37.3035548,127.9067892,182.600,-65.023,-68.239,4
278,104245.87,37.3035525,127.9067867,182.600,-65.245,-68.499,4
279,104246.50,37.3035503,127.9067843,182.600,-65.451,-68.740,4
280,104247.12,37.3035482,127.9067817,182.600,-65.687,-68.981,4
281,104247.75,37.3035458,127.9067787,182.600,-65.953,-69.241,4
282,104248.37,37.3035437,127.9067760,182.600,-66.189,-69.482,4
283,104249.00,37.3035417,127.9067733,182.600,-66.425,-69.705,4
284,104249.62,37.3035395,127.9067707,182.600,-66.661,-69.946,4
285,104250.25,37.3035372,127.9067678,182.700,-66.912,-70.206,4
286,104250.87,37.3035352,127.9067652,182.600,-67.148,-70.428,4
287,104251.50,37.3035330,127.9067623,182.600,-67.399,-70.670,4
