idx,utc,lat,lon,height_m,east_m,north_m,quality
309,070804.88,37.2999600,127.9794953,223.100,31.303,-75.289,4
310,070805.25,37.2999623,127.9794972,223.100,31.465,-75.030,4
311,070805.75,37.2999653,127.9794998,223.100,31.701,-74.696,4
312,070806.25,37.2999683,127.9795025,223.000,31.938,-74.362,4
313,070806.75,37.2999715,127.9795042,223.000,32.085,-74.009,4
314,070807.13,37.2999740,127.9795057,223.100,32.218,-73.731,4
315,070807.63,37.2999772,127.9795075,223.100,32.380,-73.378,4
316,070808.00,37.2999798,127.9795088,223.100,32.498,-73.082,4
317,070808.38,37.2999825,127.9795100,223.000,32.602,-72.785,4
318,070808.75,37.2999852,127.9795108,223.000,32.675,-72.488,4
319,070809.13,37.2999878,127.9795120,223.000,32.779,-72.191,4
320,070809.50,37.2999910,127.9795128,223.000,32.853,-71.839,4
321,070809.88,37.2999947,127.9795135,223.000,32.912,-71.430,4
322,070810.25,37.2999982,127.9795143,223.000,32.985,-71.041,4
323,070810.63,37.3000018,127.9795145,223.100,33.000,-70.633,4
324,070811.00,37.3000055,127.9795150,223.100,33.044,-70.224,4
325,070811.38,37.3000092,127.9795155,223.100,33.089,-69.816,4
326,070811.75,37.3000128,127.9795160,223.000,33.133,-69.408,4
327,070812.13,37.3000165,127.9795165,223.000,33.177,-69.000,4
328,070812.50,37.3000200,127.9795168,223.100,33.207,-68.610,4
329,070812.88,37.3000238,127.9795172,223.100,33.236,-68.184,4
330,070813.25,37.3000275,127.9795173,223.100,33.251,-67.775,4
331,070813.63,37.3000312,127.9795177,223.100,33.281,-67.367,4
332,070814.00,37.3000348,127.9795180,223.000,33.310,-66.959,4
333,070814.38,37.3000387,127.9795183,223.000,33.340,-66.532,4
334,070814.75,37.3000423,127.9795188,223.000,33.384,-66.124,4
335,070815.13,37.3000462,127.9795192,223.000,33.413,-65.697,4
336,070815.50,37.3000492,127.9795193,223.000,33.428,-65.363,4
337,070816.00,37.3000522,127.9795195,223.000,33.443,-65.029,4
338,070816.63,37.3000555,127.9795197,223.000,33.458,-64.658,4
339,070822.75,37.3000585,127.9795198,223.000,33.472,-64.324,4
340,070824.00,37.3000618,127.9795200,223.000,33.487,-63.953,4
341,070824.75,37.3000652,127.9795202,223.000,33.502,-63.582,4
342,070825.38,37.3000680,127.9795202,223.000,33.502,-63.267,4
343,070826.00,37.3000710,127.9795203,223.000,33.517,-62.933,4
344,070826.50,37.3000742,127.9795203,223.000,33.517,-62.580,4
345,070827.00,37.3000777,127.9795207,223.000,33.546,-62.191,4
346,070827.50,37.3000812,127.9795213,223.000,33.605,-61.801,4
347,070827.88,37.3000838,127.9795222,223.000,33.679,-61.504,4
348,070828.38,37.3000872,127.9795228,223.000,33.738,-61.133,4
349,070828.75,37.3000897,127.9795243,223.000,33.871,-60.855,4
350,070829.13,37.3000922,127.9795257,223.000,33.989,-60.577,4
351,070829.50,37.3000948,127.9795267,223.000,34.078,-60.280,4
352,070830.00,37.3000980,127.9795288,223.000,34.269,-59.927,4
353,070830.50,37.3001012,127.9795308,223.000,34.446,-59.575,4
354,070831.00,37.3001035,127.9795342,223.000,34.742,-59.315,4
355,070831.50,37.3001052,127.9795382,223.000,35.096,-59.129,4
356,070831.88,37.3001060,127.9795417,223.000,35.406,-59.037,4
357,070832.38,37.3001065,127.9795460,223.000,35.790,-58.981,4
358,070832.75,37.3001073,127.9795493,223.000,36.085,-58.888,4
359,070833.25,37.3001087,127.9795533,223.000,36.439,-58.740,4
360,070833.63,37.3001097,127.9795565,223.000,36.719,-58.629,4
361,070834.00,37.3001103,127.9795600,223.000,37.029,-58.554,4
362,070834.50,37.3001110,127.9795643,223.000,37.413,-58.480,4
363,070834.88,37.3001112,127.9795678,223.000,37.723,-58.462,4
364,070835.38,37.3001113,127.9795722,223.100,38.107,-58.443,4
365,070835.88,37.3001118,127.9795765,223.100,38.490,-58.387,4
366,070836.38,37.3001123,127.9795805,223.100,38.845,-58.332,4
367,070836.75,37.3001127,127.9795840,223.100,39.154,-58.295,4
368,070837.25,37.3001132,127.9795883,223.100,39.538,-58.239,4
369,070837.63,37.3001133,127.9795918,223.100,39.848,-58.220,4
370,070838.00,37.3001137,127.9795953,223.100,40.158,-58.183,4
371,070838.38,37.3001142,127.9795988,223.100,40.468,-58.128,4
372,070838.75,37.3001145,127.9796025,223.100,40.793,-58.090,4
373,070839.13,37.3001150,127.9796060,223.100,41.103,-58.035,4
374,070839.50,37.3001157,127.9796095,223.100,41.413,-57.961,4
375,070839.88,37.3001165,127.9796130,223.100,41.722,-57.868,4
376,070840.25,37.3001173,127.9796165,223.100,42.032,-57.775,4
377,070840.63,37.3001183,127.9796197,223.100,42.313,-57.664,4
378,070841.00,37.3001197,127.9796230,223.100,42.608,-57.515,4
379,070841.38,37.3001217,127.9796255,223.100,42.829,-57.293,4
380,070841.75,37.3001238,127.9796283,223.100,43.080,-57.052,4
381,070842.25,37.3001255,127.9796312,223.100,43.331,-56.866,4
382,070842.75,37.3001275,127.9796335,223.100,43.538,-56.643,4
383,070843.25,37.3001295,127.9796358,223.100,43.744,-56.421,4
384,070843.88,37.3001322,127.9796383,223.100,43.966,-56.124,4
385,070844.38,37.3001352,127.9796408,223.100,44.187,-55.790,4
386,070844.88,37.3001383,127.9796432,223.100,44.394,-55.437,4
387,070845.25,37.3001412,127.9796442,223.100,44.482,-55.122,4
388,070845.63,37.3001437,127.9796457,223.100,44.615,-54.844,4
389,070846.00,37.3001465,127.9796463,223.100,44.674,-54.528,4
390,070846.38,37.3001493,127.9796465,223.100,44.689,-54.213,4
391,070846.75,37.3001522,127.9796470,223.100,44.733,-53.897,4
392,070847.13,37.3001550,127.9796468,223.100,44.718,-53.582,4
393,070847.50,37.3001580,127.9796468,223.100,44.718,-53.248,4
394,070847.88,37.3001607,127.9796460,223.100,44.645,-52.951,4
395,070848.25,37.3001635,127.9796450,223.100,44.556,-52.636,4
396,070848.63,37.3001663,127.9796443,223.100,44.497,-52.320,4
397,070849.00,37.3001690,127.9796432,223.100,44.394,-52.024,4
398,070849.38,37.3001717,127.9796422,223.100,44.305,-51.727,4
399,070849.75,37.3001743,127.9796407,223.100,44.172,-51.430,4
400,070850.25,37.3001777,127.9796392,223.100,44.040,-51.059,4
401,070850.63,37.3001802,127.9796373,223.100,43.877,-50.780,4
402,070851.00,37.3001827,127.9796358,223.100,43.744,-50.502,4
403,070851.38,37.3001852,127.9796345,223.100,43.626,-50.224,4
404,070851.88,37.3001877,127.9796330,223.100,43.493,-49.946,4
405,070852.50,37.3001905,127.9796307,223.100,43.287,-49.630,4
