idx,utc,lat,lon,height_m,east_m,north_m,quality
124,092929.50,37.3039170,127.9072248,182.700,-27.273,-28.646,4
125,092929.87,37.3039150,127.9072222,182.700,-27.509,-28.869,4
126,092930.25,37.3039130,127.9072197,182.700,-27.730,-29.092,4
127,092930.62,37.3039110,127.9072172,182.700,-27.951,-29.314,4
128,092931.00,37.3039090,127.9072147,182.700,-28.173,-29.537,4
129,092931.37,37.3039070,127.9072122,182.700,-28.394,-29.760,4
130,092931.75,37.3039050,127.9072097,182.700,-28.616,-29.982,4
131,092932.12,37.3039030,127.9072072,182.700,-28.837,-30.205,4
132,092932.50,37.3039012,127.9072047,182.700,-29.058,-30.409,4
133,092932.87,37.3038990,127.9072022,182.700,-29.280,-30.650,4
134,092933.25,37.3038970,127.9071998,182.700,-29.486,-30.873,4
135,092933.62,37.3038950,127.9071973,182.700,-29.708,-31.095,4
136,092934.00,37.3038930,127.9071948,182.700,-29.929,-31.318,4
137,092934.37,37.3038910,127.9071925,182.700,-30.136,-31.541,4
138,092934.75,37.3038888,127.9071900,182.700,-30.357,-31.782,4
139,092935.12,37.3038868,127.9071877,182.700,-30.564,-32.004,4
140,092935.50,37.3038848,127.9071853,182.700,-30.770,-32.227,4
141,092935.87,37.3038828,127.9071830,182.700,-30.977,-32.450,4
142,092936.25,37.3038807,127.9071807,182.700,-31.183,-32.691,4
143,092936.62,37.3038787,127.9071782,182.700,-31.405,-32.914,4
144,092937.00,37.3038765,127.9071758,182.700,-31.611,-33.155,4
145,092937.37,37.3038743,127.9071735,182.700,-31.818,-33.396,4
146,092937.75,37.3038725,127.9071710,182.700,-32.039,-33.600,4
147,092938.12,37.3038703,127.9071685,182.700,-32.261,-33.841,4
148,092938.50,37.3038682,127.9071663,182.700,-32.453,-34.082,4
149,092938.87,37.3038662,127.9071640,182.700,-32.659,-34.305,4
150,092939.25,37.3038638,127.9071618,182.700,-32.851,-34.565,4
151,092939.75,37.3038612,127.9071587,182.700,-33.131,-34.862,4
152,092940.12,37.3038590,127.9071565,182.700,-33.323,-35.103,4
153,092940.50,37.3038568,127.9071542,182.700,-33.530,-35.344,4
154,092940.87,37.3038548,127.9071518,182.700,-33.736,-35.567,4
155,092941.25,37.3038527,127.9071495,182.700,-33.943,-35.808,4
156,092941.62,37.3038507,127.9071472,182.700,-34.150,-36.031,4
157,092942.00,37.3038483,127.9071450,182.700,-34.342,-36.290,4
158,092942.37,37.3038465,127.9071423,182.700,-34.578,-36.494,4
159,092942.75,37.3038447,127.9071398,182.700,-34.799,-36.698,4
160,092943.12,37.3038423,127.9071373,182.700,-35.020,-36.958,4
161,092943.50,37.3038402,127.9071350,182.700,-35.227,-37.199,4
162,092943.87,37.3038382,127.9071327,182.700,-35.434,-37.422,4
163,092944.25,37.3038360,127.9071305,182.700,-35.625,-37.663,4
164,092944.62,37.3038338,127.9071283,182.700,-35.817,-37.904,4
165,092945.00,37.3038320,127.9071257,182.700,-36.053,-38.109,4
166,092945.37,37.3038302,127.9071232,182.700,-36.275,-38.313,4
167,092945.75,37.3038282,127.9071207,182.700,-36.496,-38.535,4
168,092946.12,37.3038262,127.9071183,182.700,-36.703,-38.758,4
169,092946.50,37.3038243,127.9071158,182.700,-36.924,-38.962,4
170,092946.87,37.3038225,127.9071130,182.700,-37.175,-39.166,4
171,092947.25,37.3038207,127.9071103,182.700,-37.411,-39.370,4
172,092947.62,37.3038187,127.9071078,182.700,-37.633,-39.593,4
173,092948.00,37.3038167,127.9071053,182.700,-37.854,-39.815,4
174,092948.37,37.3038147,127.9071028,182.700,-38.075,-40.038,4
175,092948.75,37.3038127,127.9071003,182.700,-38.297,-40.261,4
176,092949.12,37.3038107,127.9070980,182.700,-38.503,-40.483,4
177,092949.50,37.3038087,127.9070957,182.700,-38.710,-40.706,4
178,092949.87,37.3038067,127.9070932,182.700,-38.931,-40.929,4
179,092950.25,37.3038047,127.9070907,182.700,-39.153,-41.151,4
180,092950.62,37.3038027,127.9070882,182.700,-39.374,-41.374,4
181,092951.00,37.3038007,127.9070857,182.700,-39.595,-41.597,4
182,092951.37,37.3037987,127.9070833,182.700,-39.802,-41.819,4
183,092951.75,37.3037967,127.9070808,182.700,-40.023,-42.042,4
184,092952.12,37.3037947,127.9070785,182.700,-40.230,-42.264,4
185,092952.50,37.3037927,127.9070760,182.700,-40.451,-42.487,4
186,092952.87,37.3037905,127.9070737,182.700,-40.658,-42.728,4
187,092953.25,37.3037885,127.9070712,182.700,-40.879,-42.951,4
188,092953.62,37.3037865,127.9070688,182.700,-41.086,-43.174,4
189,092954.00,37.3037843,127.9070665,182.700,-41.293,-43.415,4
190,092954.37,37.3037825,127.9070640,182.700,-41.514,-43.619,4
191,092954.75,37.3037807,127.9070612,182.700,-41.765,-43.823,4
192,092955.12,37.3037787,127.9070588,182.700,-41.971,-44.046,4
193,092955.50,37.3037765,127.9070565,182.700,-42.178,-44.287,4
194,092955.87,37.3037745,127.9070540,182.700,-42.399,-44.509,4
195,092956.25,37.3037725,127.9070517,182.700,-42.606,-44.732,4
196,092956.62,37.3037703,127.9070493,182.700,-42.813,-44.973,4
197,092957.00,37.3037683,127.9070468,182.800,-43.034,-45.196,4
198,092957.37,37.3037660,127.9070445,182.700,-43.241,-45.456,4
199,092957.75,37.3037640,127.9070422,182.700,-43.447,-45.678,4
200,092958.12,37.3037620,127.9070397,182.700,-43.669,-45.901,4
201,092958.50,37.3037598,127.9070372,182.700,-43.890,-46.142,4
202,092958.87,37.3037578,127.9070347,182.700,-44.111,-46.365,4
203,092959.25,37.3037558,127.9070322,182.700,-44.333,-46.587,4
204,092959.62,37.3037537,127.9070298,182.700,-44.539,-46.829,4
205,093000.00,37.3037515,127.9070275,182.700,-44.746,-47.070,4
206,093000.37,37.3037495,127.9070250,182.700,-44.967,-47.292,4
207,093000.75,37.3037473,127.9070228,182.700,-45.159,-47.534,4
208,093001.12,37.3037453,127.9070203,182.700,-45.380,-47.756,4
209,093001.50,37.3037432,127.9070180,182.800,-45.587,-47.997,4
210,093001.87,37.3037412,127.9070155,182.700,-45.808,-48.220,4
211,093002.25,37.3037392,127.9070130,182.700,-46.030,-48.443,4
212,093002.62,37.3037372,127.9070105,182.700,-46.251,-48.665,4
213,093003.00,37.3037353,127.9070080,182.700,-46.473,-48.869,4
214,093003.37,37.3037333,127.9070055,182.700,-46.694,-49.092,4
215,093003.87,37.3037307,127.9070023,182.700,-46.974,-49.389,4
216,093004.25,37.3037287,127.9069998,182.700,-47.196,-49.612,4
217,093004.62,37.3037267,127.9069975,182.700,-47.402,-49.834,4
218,093005.00,37.3037247,127.9069950,182.700,-47.624,-50.057,4
219,093005.37,37.3037228,127.9069923,182.700,-47.860,-50.261,4
220,093005.75,37.3037208,127.9069900,182.700,-48.066,-50.484,4
221,093006.12,37.3037188,127.9069875,182.700,-48.288,-50.706,4
222,093006.50,37.3037168,127.9069850,182.700,-48.509,-50.929,4
223,093006.87,37.3037148,127.9069827,182.700,-48.716,-51.152,4
224,093007.25,37.3037130,127.9069802,182.700,-48.937,-51.356,4
225,093007.62,37.3037108,127.9069777,182.700,-49.158,-51.597,4
226,093008.00,37.3037088,127.9069752,182.700,-49.380,-51.819,4
227,093008.37,37.3037068,127.9069727,182.700,-49.601,-52.042,4
228,093008.75,37.3037048,127.9069700,182.700,-49.837,-52.265,4
229,093009.12,37.3037027,127.9069677,182.700,-50.044,-52.506,4
230,093009.50,37.3037005,127.9069653,182.700,-50.251,-52.747,4
231,093009.87,37.3036985,127.9069630,182.700,-50.457,-52.970,4
232,093010.25,37.3036965,127.9069605,182.700,-50.679,-53.192,4
233,093010.62,37.3036945,127.9069580,182.700,-50.900,-53.415,4
234,093011.00,37.3036925,127.9069555,182.700,-51.121,-53.638,4
235,093011.37,37.3036903,127.9069532,182.700,-51.328,-53.879,4
236,093011.75,37.3036883,127.9069508,182.700,-51.534,-54.102,4
237,093012.12,37.3036862,127.9069487,182.700,-51.726,-54.343,4
238,093012.50,37.3036842,127.9069463,182.700,-51.933,-54.565,4
239,093012.87,37.3036818,127.9069442,182.700,-52.125,-54.825,4
240,093013.25,37.3036797,127.9069418,182.700,-52.331,-55.066,4
241,093013.62,37.3036778,127.9069393,182.700,-52.553,-55.270,4
242,093014.00,37.3036757,127.9069370,182.700,-52.759,-55.512,4
243,093014.37,37.3036737,127.9069345,182.700,-52.981,-55.734,4
244,093014.75,37.3036717,127.9069320,182.700,-53.202,-55.957,4
245,093015.12,37.3036695,127.9069298,182.700,-53.394,-56.198,4
246,093015.50,37.3036673,127.9069273,182.700,-53.615,-56.439,4
247,093015.87,37.3036653,127.9069250,182.700,-53.822,-56.662,4
248,093016.25,37.3036633,127.9069227,182.700,-54.029,-56.885,4
249,093016.62,37.3036612,127.9069203,182.700,-54.235,-57.126,4
250,093017.00,37.3036592,127.9069180,182.700,-54.442,-57.348,4
251,093017.37,37.3036572,127.9069157,182.700,-54.648,-57.571,4
252,093017.75,37.3036555,127.9069130,182.700,-54.885,-57.757,4
253,093018.12,37.3036533,127.9069107,182.700,-55.091,-57.998,4
254,093018.50,37.3036513,127.9069082,182.700,-55.312,-58.220,4
255,093018.87,37.3036492,127.9069058,182.700,-55.519,-58.462,4
256,093019.25,37.3036472,127.9069033,182.700,-55.740,-58.684,4
257,093019.62,37.3036455,127.9069007,182.600,-55.977,-58.870,4
258,093020.00,37.3036437,127.9068978,182.700,-56.227,-59.074,4
259,093020.37,37.3036415,127.9068953,182.700,-56.449,-59.315,4
260,093020.75,37.3036395,127.9068928,182.700,-56.670,-59.538,4
261,093021.12,37.3036373,127.9068903,182.600,-56.892,-59.779,4
262,093021.50,37.3036353,127.9068877,182.700,-57.128,-60.001,4
263,093021.87,37.3036333,127.9068852,182.600,-57.349,-60.224,4
264,093022.25,37.3036312,127.9068828,182.600,-57.556,-60.465,4
265,093022.62,37.3036293,127.9068802,182.600,-57.792,-60.669,4
266,093023.00,37.3036273,127.9068778,182.600,-57.998,-60.892,4
267,093023.37,37.3036252,127.9068757,182.600,-58.190,-61.133,4
268,093023.75,37.3036232,127.9068732,182.600,-58.412,-61.356,4
269,093024.12,37.3036212,127.9068708,182.600,-58.618,-61.579,4
