idx,utc,lat,lon,height_m,east_m,north_m,quality
113,080736.62,37.3039347,127.9072865,182.200,-20.750,-24.620,4
114,080737.75,37.3039317,127.9072870,182.100,-20.705,-24.954,4
115,080738.87,37.3039288,127.9072875,182.100,-20.661,-25.270,4
116,080740.00,37.3039260,127.9072880,182.100,-20.617,-25.585,4
117,080741.12,37.3039233,127.9072885,182.100,-20.572,-25.882,4
118,080742.37,37.3039205,127.9072893,182.200,-20.499,-26.197,4
119,080743.50,37.3039178,127.9072900,182.200,-20.440,-26.494,4
120,080744.62,37.3039152,127.9072907,182.200,-20.381,-26.791,4
121,080745.75,37.3039123,127.9072912,182.200,-20.336,-27.106,4
122,080746.87,37.3039095,127.9072903,182.200,-20.410,-27.422,4
123,080748.00,37.3039072,127.9072885,182.100,-20.572,-27.682,4
124,080749.25,37.3039050,127.9072862,182.200,-20.779,-27.923,4
125,080750.37,37.3039032,127.9072833,182.200,-21.030,-28.127,4
126,080751.50,37.3039022,127.9072798,182.200,-21.340,-28.238,4
127,080752.62,37.3039017,127.9072762,182.200,-21.665,-28.294,4
128,080753.62,37.3039017,127.9072727,182.200,-21.974,-28.294,4
129,080754.75,37.3039017,127.9072690,182.200,-22.299,-28.294,4
130,080755.87,37.3039013,127.9072653,182.200,-22.624,-28.331,4
131,080757.12,37.3039012,127.9072617,182.200,-22.948,-28.349,4
132,080758.25,37.3039015,127.9072582,182.200,-23.258,-28.312,4
133,080759.50,37.3039015,127.9072545,182.200,-23.583,-28.312,4
134,080800.75,37.3039015,127.9072508,182.200,-23.908,-28.312,4
135,080802.00,37.3039017,127.9072472,182.200,-24.232,-28.294,4
136,080803.12,37.3039018,127.9072437,182.200,-24.542,-28.275,4
137,080804.37,37.3039022,127.9072400,182.200,-24.867,-28.238,4
138,080805.50,37.3039025,127.9072365,182.200,-25.177,-28.201,4
139,080806.62,37.3039028,127.9072330,182.200,-25.487,-28.164,4
140,080807.62,37.3039032,127.9072295,182.200,-25.797,-28.127,4
141,080808.75,37.3039037,127.9072257,182.200,-26.136,-28.071,4
142,080809.75,37.3039042,127.9072223,182.200,-26.431,-28.016,4
143,080810.75,37.3039045,127.9072188,182.200,-26.741,-27.978,4
144,080811.75,37.3039050,127.9072155,182.200,-27.036,-27.923,4
145,080812.87,37.3039057,127.9072118,182.200,-27.361,-27.849,4
146,080814.00,37.3039062,127.9072083,182.200,-27.671,-27.793,4
147,080815.12,37.3039068,127.9072048,182.200,-27.981,-27.719,4
148,080816.25,37.3039073,127.9072013,182.200,-28.291,-27.663,4
149,080817.50,37.3039072,127.9071977,182.200,-28.616,-27.682,4
150,080818.62,37.3039065,127.9071942,182.200,-28.925,-27.756,4
151,080819.75,37.3039062,127.9071903,182.100,-29.265,-27.793,4
152,080821.12,37.3039050,127.9071865,182.200,-29.604,-27.923,4
153,080822.25,37.3039030,127.9071838,182.100,-29.840,-28.145,4
154,080823.37,37.3039005,127.9071820,182.100,-30.003,-28.424,4
155,080824.50,37.3038978,127.9071810,182.200,-30.091,-28.721,4
156,080825.62,37.3038950,127.9071808,182.100,-30.106,-29.036,4
157,080826.75,37.3038923,127.9071815,182.100,-30.047,-29.333,4
158,080827.87,37.3038897,127.9071827,182.100,-29.944,-29.630,4
159,080829.00,37.3038868,127.9071832,182.100,-29.899,-29.945,4
160,080830.12,37.3038840,127.9071835,182.100,-29.870,-30.260,4
161,080831.25,37.3038813,127.9071842,182.200,-29.811,-30.557,4
162,080832.37,37.3038787,127.9071847,182.200,-29.767,-30.854,4
163,080833.50,37.3038758,127.9071852,182.200,-29.722,-31.170,4
164,080834.62,37.3038732,127.9071857,182.200,-29.678,-31.466,4
165,080835.75,37.3038705,127.9071863,182.200,-29.619,-31.763,4
166,080836.87,37.3038678,127.9071870,182.200,-29.560,-32.060,4
167,080838.00,37.3038652,127.9071865,182.200,-29.604,-32.357,4
168,080839.12,37.3038623,127.9071852,182.200,-29.722,-32.672,4
169,080840.25,37.3038600,127.9071828,182.200,-29.929,-32.932,4
170,080841.25,37.3038580,127.9071803,182.200,-30.150,-33.155,4
171,080842.37,37.3038558,127.9071778,182.200,-30.372,-33.396,4
172,080843.50,37.3038535,127.9071753,182.200,-30.593,-33.656,4
173,080844.62,37.3038515,127.9071728,182.200,-30.814,-33.878,4
174,080845.62,37.3038497,127.9071703,182.300,-31.036,-34.082,4
175,080846.75,37.3038475,127.9071678,182.200,-31.257,-34.324,4
176,080847.87,37.3038455,127.9071652,182.200,-31.493,-34.546,4
177,080849.00,37.3038435,127.9071627,182.200,-31.715,-34.769,4
178,080850.12,37.3038413,127.9071602,182.200,-31.936,-35.010,4
179,080851.25,37.3038392,127.9071577,182.200,-32.157,-35.251,4
180,080852.37,37.3038372,127.9071553,182.200,-32.364,-35.474,4
181,080853.50,37.3038348,127.9071530,182.200,-32.571,-35.734,4
182,080854.62,37.3038327,127.9071505,182.200,-32.792,-35.975,4
183,080855.75,37.3038307,127.9071482,182.200,-32.999,-36.198,4
184,080857.00,37.3038285,127.9071455,182.200,-33.235,-36.439,4
185,080858.25,37.3038265,127.9071432,182.200,-33.441,-36.661,4
186,080859.37,37.3038245,127.9071408,182.200,-33.648,-36.884,4
187,080900.62,37.3038225,127.9071382,182.200,-33.884,-37.107,4
188,080901.75,37.3038205,127.9071358,182.200,-34.091,-37.329,4
189,080902.87,37.3038185,127.9071333,182.200,-34.312,-37.552,4
190,080904.00,37.3038165,127.9071310,182.200,-34.519,-37.775,4
191,080905.12,37.3038143,127.9071285,182.200,-34.740,-38.016,4
