idx,utc,lat,lon,height_m,east_m,north_m,quality
270,114856.50,37.3035817,127.9068508,183.700,-60.935,-64.250,4
271,114856.75,37.3035788,127.9068482,183.700,-61.171,-64.566,4
272,114857.00,37.3035763,127.9068452,183.700,-61.437,-64.844,4
273,114857.25,37.3035738,127.9068423,183.600,-61.688,-65.122,4
274,114857.37,37.3035725,127.9068407,183.600,-61.835,-65.271,4
275,114857.62,37.3035700,127.9068380,183.700,-62.072,-65.549,4
276,114857.87,37.3035675,127.9068352,183.700,-62.322,-65.827,4
277,114858.12,37.3035652,127.9068322,183.700,-62.588,-66.087,4
278,114858.37,37.3035630,127.9068290,183.600,-62.869,-66.328,4
279,114858.62,37.3035607,127.9068258,183.700,-63.149,-66.588,4
280,114858.87,37.3035582,127.9068230,183.600,-63.400,-66.866,4
281,114859.12,37.3035558,127.9068202,183.600,-63.651,-67.126,4
282,114859.37,37.3035538,127.9068175,183.600,-63.887,-67.349,4
283,114859.62,37.3035513,127.9068147,183.700,-64.138,-67.627,4
284,114859.87,37.3035488,127.9068125,183.600,-64.330,-67.905,4
285,114900.12,37.3035465,127.9068100,183.700,-64.551,-68.165,4
286,114900.37,37.3035445,127.9068077,183.600,-64.758,-68.388,4
287,114900.62,37.3035425,127.9068053,183.700,-64.964,-68.610,4
288,114900.87,37.3035405,127.9068033,183.700,-65.141,-68.833,4
289,114901.12,37.3035388,127.9068015,183.600,-65.304,-69.018,4
290,114901.37,37.3035373,127.9067997,183.700,-65.466,-69.185,4
291,114901.75,37.3035353,127.9067975,183.600,-65.658,-69.408,4
292,114902.25,37.3035335,127.9067967,182.900,-65.732,-69.612,4
