tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,auto_estop,estop,parking_valid,parking_wall_complete,parking_ready,parking_search,parking_request_id,traffic_fail_safe,avoid_x,avoid_y,avoid_yaw,avoid_k,gps_x,gps_y,gps_heading_valid,rear_clear,red,green,traffic_stop_required
3828,1789390374691665014,43273744205266,1.847277403,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3829,1789390374701669802,43273754210077,1.847357154,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3830,1789390374711667254,43273764207527,1.847793818,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3831,1789390374721672852,43273774213121,1.848334432,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3832,1789390374731674710,43273784214978,1.848250389,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3833,1789390374741667330,43273794207601,1.848206758,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3834,1789390374751665357,43273804205620,1.848734736,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3835,1789390374761669589,43273814209857,1.849087596,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3836,1789390374771665475,43273824205745,1.848901749,1,0,1,0.7476503253,1,1,0,0,0,0,-1,0.5,0,0,5.791356087,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3837,1789390374781683603,43273834223769,1.849154592,1,0,1,0.7031387687,1,1,1,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.843842847,-7.380516,1,0,0,0,0
3838,1789390374791672552,43273844212821,1.849375963,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3839,1789390374801668340,43273854208608,1.849547744,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3840,1789390374811666182,43273864206461,1.849983931,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3841,1789390374821707886,43273874248164,1.849597335,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3842,1789390374831669025,43273884209291,1.850179195,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3843,1789390374841664281,43273894204553,1.850204825,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3844,1789390374851686816,43273904227077,1.850209713,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3845,1789390374861826794,43273914367064,1.850725293,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3846,1789390374871670756,43273924211025,1.850489855,1,0,1,0.7031387687,1,1,0,0,0,0,-1,0.5,0,0,5.701845169,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3847,1789390374881673422,43273934213694,1.851691604,1,0,1,0.7031387687,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-6.991422155,-7.547496,1,0,0,0,0
3848,1789390374891676496,43273944216767,1.852205038,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3849,1789390374901670875,43273954211150,1.851874471,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3850,1789390374911673494,43273964213760,1.852896214,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3851,1789390374921667269,43273974207537,1.854042649,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3852,1789390374931676692,43273984216965,1.855102301,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3853,1789390374941670023,43273994210291,1.85516119,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3854,1789390374951766398,43274004306533,1.855096102,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3855,1789390374961711342,43274014251609,1.856008649,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3856,1789390374971670074,43274024210344,1.85630703,1,0,1,0.7084043622,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3857,1789390374981674215,43274034214488,1.857285738,1,0,1,0.717292726,1,1,1,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.183275257,-7.695922667,1,0,0,0,0
3858,1789390374991691809,43274044232078,1.858389974,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3859,1789390375001669929,43274054210198,1.858061314,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3860,1789390375011674666,43274064214941,1.859904051,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3861,1789390375021670835,43274074211105,1.860850334,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3862,1789390375031670314,43274084210586,1.86130023,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3863,1789390375041665028,43274094205297,1.862573743,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3864,1789390375051677481,43274104217749,1.862066865,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3865,1789390375061674319,43274114214587,1.863502741,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3866,1789390375071712803,43274124253072,1.864973783,1,0,1,0.717292726,1,1,0,0,0,0,-1,0.5,0,0,3.904029608,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3867,1789390375081671736,43274134211902,1.865716219,1,0,1,0.717292726,1,1,1,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3868,1789390375091675110,43274144215378,1.866954446,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3869,1789390375101668382,43274154208541,1.866872311,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3870,1789390375111675082,43274164215351,1.868221283,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3871,1789390375121672953,43274174213225,1.869444489,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3872,1789390375131667174,43274184207448,1.870012879,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3873,1789390375141667125,43274194207395,1.871029496,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3874,1789390375151667960,43274204208230,1.871597767,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3875,1789390375161665093,43274214205349,1.873297334,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3876,1789390375171669671,43274224209936,1.874616504,1,0,1,0.7344740033,1,1,0,0,0,0,-1,0.5,0,0,3.801705599,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3877,1789390375181674907,43274234215177,1.874989867,1,0,1,0.7344740033,1,1,1,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.345612496,-7.844349334,1,0,0,0,0
3878,1789390375191676381,43274244216651,1.875176668,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3879,1789390375201667573,43274254207846,1.875458121,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3880,1789390375211674825,43274264215096,1.875625491,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3881,1789390375221666954,43274274207212,1.87527442,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3882,1789390375231683189,43274284223458,1.875717998,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3883,1789390375241743002,43274294282936,1.876612544,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3884,1789390375251671774,43274304212042,1.877589941,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3885,1789390375261711689,43274314251879,1.877936482,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3886,1789390375271696136,43274324236401,1.878061295,1,0,1,0.8006481528,1,1,0,0,0,0,-1,0.5,0,0,3.681763887,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3887,1789390375281688685,43274334228958,1.878826261,1,0,1,0.8006481528,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.522707665,-8.011329333,1,0,0,0,0
3888,1789390375291686968,43274344227240,1.879405379,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3889,1789390375301678405,43274354218676,1.88097477,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3890,1789390375311676475,43274364216729,1.880856156,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3891,1789390375321667829,43274374208097,1.880623102,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3892,1789390375331681514,43274384221787,1.881525397,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3893,1789390375341668834,43274394209104,1.882329226,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3894,1789390375351671340,43274404211613,1.884217024,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3895,1789390375361669518,43274414209785,1.884868383,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3896,1789390375371671585,43274424211854,1.885048747,1,0,1,0.805693984,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3897,1789390375381685934,43274434226204,1.88585937,1,0,1,0.805693984,1,1,1,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.699802836,-8.159756,1,0,0,0,0
3898,1789390375391673050,43274444213323,1.886706948,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3899,1789390375401667657,43274454207926,1.888328671,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3900,1789390375411671544,43274464211809,1.888518929,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3901,1789390375421675214,43274474215487,1.888697743,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3902,1789390375431687177,43274484227448,1.889534593,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3903,1789390375441666056,43274494206322,1.890588641,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3904,1789390375451687674,43274504227942,1.891525388,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3905,1789390375461692849,43274514233118,1.891259789,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3906,1789390375471671686,43274524211868,1.89113915,1,0,1,0.7979028225,1,1,0,0,0,0,-1,0.5,0,0,3.448543549,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3907,1789390375481672981,43274534213246,1.891767144,1,0,1,0.7979028225,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-7.862140075,-8.326736,1,0,0,0,0
3908,1789390375491679254,43274544219522,1.892658234,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3909,1789390375501674260,43274554214530,1.893721104,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3910,1789390375511671686,43274564211957,1.894023538,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3911,1789390375521667697,43274574207966,1.89483273,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3912,1789390375531684440,43274584224708,1.896371961,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3913,1789390375541670693,43274594210961,1.897600412,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3914,1789390375551668357,43274604208623,1.898263693,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3915,1789390375561693632,43274614233886,1.898414612,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3916,1789390375571692414,43274624232684,1.89955008,1,0,1,0.8256135583,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3917,1789390375581694608,43274634234876,1.901163816,1,0,1,0.8256135583,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3918,1789390375591689157,43274644229432,1.901781797,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3919,1789390375601727625,43274654267634,1.902078509,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3920,1789390375611713441,43274664253708,1.902786613,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3921,1789390375621682396,43274674222664,1.903921843,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3922,1789390375631691708,43274684231938,1.904819012,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3923,1789390375641689779,43274694230037,1.904425979,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3924,1789390375651710364,43274704250621,1.903632045,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3925,1789390375661693873,43274714234108,1.903391719,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3926,1789390375671674389,43274724214577,1.903517962,1,0,1,0.7693462372,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3927,1789390375681670112,43274734210381,1.9034127,1,0,1,0.7693462372,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.024477314,-8.493716,1,0,0,0,0
3928,1789390375691668454,43274744208727,1.90248549,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3929,1789390375701677854,43274754218121,1.901955128,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3930,1789390375711674333,43274764214608,1.902198553,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3931,1789390375721673188,43274774213460,1.902445674,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3932,1789390375731673757,43274784214026,1.902591825,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3933,1789390375741669443,43274794209696,1.902080178,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3934,1789390375751672774,43274804213039,1.902190566,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3935,1789390375761687122,43274814227390,1.902509451,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3936,1789390375771689698,43274824229969,1.902507663,1,0,1,0.8132759929,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3937,1789390375781685293,43274834225565,1.902853727,1,0,1,0.8132759929,1,1,1,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.201572485,-8.660696,1,0,0,0,0
3938,1789390375791694362,43274844234630,1.903030634,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3939,1789390375801734163,43274854274212,1.90344286,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3940,1789390375811693573,43274864233730,1.903676391,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3941,1789390375821713718,43274874253985,1.903069735,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3942,1789390375831691674,43274884231937,1.902804613,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3943,1789390375841691620,43274894231885,1.902706146,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3944,1789390375851695858,43274904236002,1.902725816,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3945,1789390375861685776,43274914226027,1.903030276,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3946,1789390375871673416,43274924213685,1.902500749,1,0,1,0.7178403139,1,1,0,0,0,0,-1,0.5,0,0,4.587128162,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3947,1789390375881675665,43274934215846,1.902078271,1,0,1,0.7178403139,1,1,1,0,0,0,-1,0.5,0,0,4.439940929,0,0,1,0,0,0,0,0,0,0,0,0,-8.363909723,-8.846229334,1,0,0,0,0
3948,1789390375891675449,43274944215719,1.901931286,1,0,1,0.794047296,1,1,0,0,0,0,-1,0.5,0,0,4.439940929,0,0,1,0,0,0,0,0,0,0,0,0,-8.526246962,-9.013209333,1,0,0,0,0
3949,1789390375901674672,43274954214944,1.901876807,1,0,1,0.794047296,1,1,0,0,0,0,-1,0.5,0,0,4.439940929,0,0,1,0,0,0,0,0,0,0,0,0,-8.526246962,-9.013209333,1,0,1,0,0
