stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451546.4551766,forward_path_end_hold:0.35/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.005073854699730873,0.0,0.6467288136482239,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.4654195,forward_path_end_hold:0.35/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.004860801622271538,0.0,0.6420254111289978,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.4767573,forward_path_end_hold:0.35/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.004860801622271538,0.0,0.6420254111289978,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.4853108,forward_path_end_hold:0.37/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.008695753291249275,0.0,0.6298489570617676,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.4965026,forward_path_end_hold:0.38/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.006884803995490074,0.0,0.6238990426063538,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.5052078,forward_path_end_hold:0.39/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.004381432663649321,0.0,0.6184295415878296,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.515436,forward_path_end_hold:0.41/1.00s,1,3.7443083475006613,0.08070861219038294,0.04229851970561561,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.005047223065048456,0.0,0.6115096211433411,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.525682,forward_path_end_hold:0.41/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.2517170906066895,-0.048409998416900635,-0.028872473165392876,-0.0,0.0,-0.007017962168902159,0.0,0.606330394744873,0.07097037927129729,0.008349069299552397,-0.001619941242763101
1788451546.537394,forward_path_end_hold:0.43/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.007071225438266993,0.0,0.6008557677268982,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.5457692,forward_path_end_hold:0.43/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.00592606607824564,0.0,0.5928175449371338,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.555322,forward_path_end_hold:0.45/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.005739644635468721,0.0,0.5852148532867432,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.565607,forward_path_end_hold:0.45/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.005739644635468721,0.0,0.5852148532867432,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.5755885,forward_path_end_hold:0.46/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.004674380179494619,0.0,0.5653117299079895,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.586225,forward_path_end_hold:0.47/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.0051803807727992535,0.0,0.5552611947059631,0.05927243716519321,-0.004946754165823117,0.002832676547543045
1788451546.595919,forward_path_end_hold:0.49/1.00s,1,3.8037369464828257,0.07827267144891142,0.045131196253158645,1.1923167705535889,-0.04684087261557579,-0.026039795950055122,-0.0,0.0,-0.006671751383692026,0.0,0.5469359159469604,0.05927243716519321,-0.004946754165823117,0.002832676547543045
