segment,index,map_x,map_y
parallel_reused_reference_path,6,0.5997195580918296,1.3072507824586312
parallel_reused_reference_path,7,0.6481017505779696,1.3065618815446602
parallel_reused_reference_path,8,0.6964839430641097,1.3058729806306892
parallel_reused_reference_path,9,0.7448661355502497,1.3051840797167182
parallel_reused_reference_path,10,0.7932483280363897,1.3044951788027472
parallel_reused_reference_path,11,0.8416305205225296,1.3038062778887762
parallel_reused_reference_path,12,0.8900127130086697,1.3031173769748052
parallel_reused_reference_path,13,0.9383949054948098,1.3024284760608342
parallel_reused_reference_path,14,0.9867770979809496,1.3017395751468632
parallel_reused_reference_path,15,1.0351592904670897,1.3010506742328922
parallel_reused_reference_path,16,1.0835414829532297,1.3003617733189214
parallel_reused_reference_path,17,1.1319236754393698,1.2996728724049504
parallel_reused_reference_path,18,1.1803058679255098,1.2989839714909794
parallel_reused_reference_path,19,1.2286880604116497,1.2982950705770084
parallel_reused_reference_path,20,1.2770702528977897,1.2976061696630374
parallel_reused_reference_path,21,1.3254524453839298,1.2969172687490664
parallel_reused_reference_path,22,1.3738346378700697,1.2962283678350954
parallel_reused_reference_path,23,1.4222168303562097,1.2955394669211244
parallel_reused_reference_path,24,1.4705990228423498,1.2948505660071534
parallel_reused_reference_path,25,1.5189812153284896,1.2941616650931824
parallel_reused_reference_path,26,1.56736340781463,1.2934727641792116
parallel_reused_reference_path,27,1.6157456003007697,1.2927838632652406
parallel_reused_reference_path,28,1.6641277927869096,1.2920949623512696
parallel_reused_reference_path,29,1.7125099852730499,1.2914060614372986
parallel_reused_reference_path,30,1.7608921777591897,1.2907171605233276
parallel_reused_reference_path,31,1.8092743702453298,1.2900282596093566
parallel_reused_reference_path,32,1.8559866486848007,1.2883877121264986
parallel_reused_reference_path,33,1.9025897986224087,1.2847995693000538
parallel_reused_reference_path,34,1.9490026535857292,1.2792700804263928
parallel_reused_reference_path,35,1.995144378529972,1.2718088759512425
parallel_reused_reference_path,36,2.040934610624505,1.2624289506968012
parallel_reused_reference_path,37,2.0862935992169462,1.2511466412292778
parallel_reused_reference_path,38,2.1311423447310482,1.2379815974062787
parallel_reused_reference_path,39,2.1754027362564767,1.2229567481535928
parallel_reused_reference_path,40,2.218997687590838,1.2060982615309797
parallel_reused_reference_path,41,2.2618512714970227,1.1874354991565148
parallel_reused_reference_path,42,2.303888851942035,1.1670009650688669
parallel_reused_reference_path,43,2.345037214086995,1.144830249116571
parallel_reused_reference_path,44,2.3852246918019118,1.120961964972896
parallel_reused_reference_path,45,2.4243812924831496,1.0954376828842605
parallel_reused_reference_path,46,2.4624388189561888,1.0683018572693266
parallel_reused_reference_path,47,2.4993309882513763,1.0396017492948715
parallel_reused_reference_path,48,2.5349935470457967,1.0093873445632762
parallel_reused_reference_path,49,2.569364383570206,0.9777112660549996
parallel_reused_reference_path,50,2.6023836357861203,0.9446286824776553
parallel_reused_reference_path,51,2.633993795644663,0.9101972121813182
parallel_reused_reference_path,52,2.664139809245572,0.874476822807405
