stamp_s,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788422560.8365235,1.0,0.0,0.0,0.0,0.0,0.0008009210578165948,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.8448308,1.0,0.0,0.0,0.0,0.0,-0.0024373249616473913,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.8529358,1.0,0.0,0.0,0.0,0.0,-0.0017981663113459945,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.8655584,1.0,0.0,0.0,0.0,0.0,-0.0016383767360821366,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.874896,1.0,0.0,0.0,0.0,0.0,-0.002144377212971449,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.8836696,1.0,0.0,0.0,0.0,0.0,-0.0019313243683427572,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.8928351,1.0,0.0,0.0,0.0,0.0,-0.0017182715237140656,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9048262,1.0,0.0,0.0,0.0,0.0,-0.0012389025650918484,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9130893,1.0,0.0,0.0,0.0,0.0,-0.00025353292585350573,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9228265,1.0,0.0,0.0,0.0,0.0,-0.0003067961661145091,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9362617,1.0,0.0,0.0,0.0,0.0,-0.00017363810911774635,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9427269,1.0,0.0,0.0,0.0,0.0,-0.001398692256771028,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9537816,1.0,0.0,0.0,0.0,0.0,-0.0006796387024223804,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.962676,1.0,0.0,0.0,0.0,0.0,-0.0006530071259476244,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9755175,1.0,0.0,0.0,0.0,0.0,-0.0034226947464048862,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.9828324,1.0,0.0,0.0,0.0,0.0,-0.0029433255549520254,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422560.994625,1.0,0.0,0.0,0.0,0.0,-0.0020911141764372587,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0064692,1.0,0.0,0.0,0.0,0.0,-0.00028016456053592265,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0130138,1.0,0.0,0.0,0.0,0.0,-0.007870174013078213,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0243506,1.0,0.0,0.0,0.0,0.0,-0.00917512271553278,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0341122,1.0,0.0,0.0,0.0,0.0,-0.008962069638073444,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0440967,1.0,0.0,0.0,0.0,0.0,-0.0033427998423576355,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0536206,1.0,0.0,0.0,0.0,0.0,-0.0033960631117224693,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0672054,1.0,0.0,0.0,0.0,0.0,-0.0033161682076752186,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.0736673,1.0,0.0,0.0,0.0,0.0,-0.00675164582207799,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.082714,1.0,0.0,0.0,0.0,0.0,-0.006618488114327192,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.094899,1.0,0.0,0.0,0.0,0.0,-0.007923437282443047,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1040547,1.0,0.0,0.0,0.0,0.0,-0.0034759577829390764,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1127806,1.0,0.0,0.0,0.0,0.0,3.649517020676285e-05,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1288924,1.0,0.0,0.0,0.0,0.0,0.0016146646812558174,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1346269,1.0,0.0,0.0,0.0,0.0,0.001047510071657598,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1457658,1.0,0.0,0.0,0.0,0.0,-0.0029699571896344423,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1594164,1.0,0.0,0.0,0.0,0.0,-0.003582484321668744,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1644802,1.0,0.0,0.0,0.0,0.0,-0.003715642262250185,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1726637,1.0,0.0,0.0,0.0,0.0,-0.004701011814177036,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.185563,1.0,0.0,0.0,0.0,0.0,-0.004674380179494619,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.1957588,1.0,0.0,0.0,0.0,0.0,-0.00392869533970952,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2029893,1.0,0.0,0.0,0.0,0.0,-0.0019046928500756621,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2127714,1.0,0.0,0.0,0.0,0.0,-0.006645119749009609,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2251198,1.0,0.0,0.0,0.0,0.0,-0.006725014187395573,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2339456,1.0,0.0,0.0,0.0,0.0,-0.007444067858159542,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2428272,1.0,0.0,0.0,0.0,0.0,-0.0028634308837354183,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2564037,1.0,0.0,0.0,0.0,0.0,-0.003183010034263134,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2670765,1.0,0.0,0.0,0.0,0.0,-0.003129746997728944,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2726798,1.0,0.0,0.0,0.0,0.0,-0.004567854106426239,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2864645,1.0,0.0,0.0,0.0,0.0,-0.003981958609074354,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.2976477,1.0,0.0,0.0,0.0,0.0,-0.003555852686986327,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3027103,1.0,0.0,0.0,0.0,0.0,-0.0008394283941015601,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3184967,1.0,0.0,0.0,0.0,0.0,-0.0023041670210659504,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.323174,1.0,0.0,0.0,0.0,0.0,-0.0024639565963298082,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3334754,1.0,0.0,0.0,0.0,0.0,-0.002703641075640917,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3429027,1.0,0.0,0.0,0.0,0.0,-0.0013187973527237773,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.353032,1.0,0.0,0.0,0.0,0.0,-0.0005464806454256177,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3659427,1.0,0.0,0.0,0.0,0.0,-0.0014253237750381231,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.375972,1.0,0.0,0.0,0.0,0.0,-0.003768905531615019,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3868992,1.0,0.0,0.0,0.0,0.0,-0.004780906718224287,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.3927815,1.0,0.0,0.0,0.0,0.0,-0.004274906124919653,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.4031055,1.0,0.0,0.0,0.0,0.0,-0.0027835359796881676,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.4127772,1.0,0.0,0.0,0.0,0.0,-0.0013454289874061942,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.423042,1.0,0.0,0.0,0.0,0.0,-0.0013454289874061942,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.4333453,1.0,0.0,0.0,0.0,0.0,-0.00145195540972054,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.446776,1.0,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.452761,1.0,0.0,0.0,0.0,0.0,-0.0026237464044243097,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.4667366,1.0,0.0,0.0,0.0,0.0,-0.002037850907072425,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.4756734,1.0,0.0,0.0,0.0,0.0,-0.0010791128734126687,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.483721,1.0,0.0,0.0,0.0,0.0,-0.00033342777169309556,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.4929576,1.0,0.0,0.0,0.0,0.0,-0.0009992180857807398,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.502775,1.0,0.0,0.0,0.0,0.0,-0.0023041670210659504,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.5157442,1.0,0.0,0.0,0.0,0.0,-0.0051803807727992535,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.5231006,1.0,0.0,0.0,0.0,0.0,-0.0046477485448122025,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.5330799,1.0,0.0,0.0,0.0,0.0,-0.004567854106426239,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.544584,1.0,0.0,0.0,0.0,0.0,-0.0017449031583964825,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.5535922,1.0,0.0,0.0,0.0,0.0,-0.0011590076610445976,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.565021,1.0,0.0,0.0,0.0,0.0,-0.002144377212971449,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.5741358,1.0,0.0,0.0,0.0,0.0,-0.0038488004356622696,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.5828626,1.0,0.0,0.0,0.0,0.0,-0.004860801622271538,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.593158,1.0,0.0,0.0,0.0,0.0,-0.004035221878439188,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.602806,1.0,0.0,0.0,0.0,0.0,-0.0028900625184178352,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6155417,1.0,0.0,0.0,0.0,0.0,-0.002597114769741893,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6229064,1.0,0.0,0.0,0.0,0.0,-0.0015851134667173028,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6366525,1.0,0.0,0.0,0.0,0.0,-0.0009992180857807398,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6429217,1.0,0.0,0.0,0.0,0.0,-0.0012921657180413604,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.652823,1.0,0.0,0.0,0.0,0.0,-0.002144377212971449,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6685212,1.0,0.0,0.0,0.0,0.0,-0.0027302727103233337,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6733847,1.0,0.0,0.0,0.0,0.0,-0.0026237464044243097,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.683767,1.0,0.0,0.0,0.0,0.0,-0.002064482541754842,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.6927667,1.0,0.0,0.0,0.0,0.0,-0.0018514295807108283,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7029624,1.0,0.0,0.0,0.0,0.0,-0.002543851500377059,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7136898,1.0,0.0,0.0,0.0,0.0,-0.004168379586189985,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7227242,1.0,0.0,0.0,0.0,0.0,-0.004381432663649321,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7353423,1.0,0.0,0.0,0.0,0.0,-0.0035292210523039103,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.744816,1.0,0.0,0.0,0.0,0.0,-0.008349542506039143,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7529638,1.0,0.0,0.0,0.0,0.0,-0.008376174606382847,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7654045,1.0,0.0,0.0,0.0,0.0,-0.008056594990193844,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7777262,1.0,0.0,0.0,0.0,0.0,-0.0027569043450057507,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.782788,1.0,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.7956674,1.0,0.0,0.0,0.0,0.0,-0.0034226947464048862,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.805514,1.0,0.0,0.0,0.0,0.0,-0.0024639565963298082,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.8128042,1.0,0.0,0.0,0.0,0.0,-0.0033960631117224693,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.8278537,1.0,0.0,0.0,0.0,0.0,-0.002597114769741893,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.8339903,1.0,0.0,0.0,0.0,0.0,-0.00307648372836411,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.844534,1.0,0.0,0.0,0.0,0.0,-0.0057130130007863045,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.852866,1.0,0.0,0.0,0.0,0.0,-0.005579855293035507,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.8696609,1.0,0.0,0.0,0.0,0.0,-0.00592606607824564,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.872846,1.0,0.0,0.0,0.0,0.0,-0.0035025894176214933,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.8827431,1.0,0.0,0.0,0.0,0.0,-0.0035292210523039103,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.8931055,1.0,0.0,0.0,0.0,0.0,-0.0024373249616473913,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.9041524,1.0,0.0,0.0,0.0,0.0,-0.0016916398890316486,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.912979,1.0,0.0,0.0,0.0,0.0,-0.0013187973527237773,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.9244764,1.0,0.0,0.0,0.0,0.0,-0.0024106933269649744,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.933845,1.0,0.0,0.0,0.0,0.0,-0.002597114769741893,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.942744,1.0,0.0,0.0,0.0,0.0,-0.0033427998423576355,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.9553912,1.0,0.0,0.0,0.0,0.0,-0.0034226947464048862,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.9702907,1.0,0.0,0.0,0.0,0.0,-0.003955326974391937,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.9729664,1.0,0.0,0.0,0.0,0.0,-0.004354801028966904,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.982793,1.0,0.0,0.0,0.0,0.0,-0.0033694314770400524,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422561.9967859,1.0,0.0,0.0,0.0,0.0,-0.0018780612153932452,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0031147,1.0,0.0,0.0,0.0,0.0,0.00033240194898098707,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0129347,1.0,0.0,0.0,0.0,0.0,-0.0008127967594191432,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0231915,1.0,0.0,0.0,0.0,0.0,-0.0022775353863835335,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0332413,1.0,0.0,0.0,0.0,0.0,-0.003129746997728944,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.042941,1.0,0.0,0.0,0.0,0.0,-0.0027569043450057507,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0570493,1.0,0.0,0.0,0.0,0.0,-0.0016383767360821366,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0646012,1.0,0.0,0.0,0.0,0.0,-0.0017449031583964825,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0739663,1.0,0.0,0.0,0.0,0.0,-0.002650377806276083,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0830634,1.0,0.0,0.0,0.0,0.0,-0.0034226947464048862,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.0946555,1.0,0.0,0.0,0.0,0.0,-0.0035025894176214933,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1035206,1.0,0.0,0.0,0.0,0.0,-0.0007062703371047974,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1164782,1.0,0.0,0.0,0.0,0.0,0.0005789909628219903,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1231709,1.0,0.0,0.0,0.0,0.0,-0.0002002697146963328,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1350927,1.0,0.0,0.0,0.0,0.0,-0.0012122709304094315,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1437912,1.0,0.0,0.0,0.0,0.0,0.00045569645590148866,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.152923,1.0,0.0,0.0,0.0,0.0,0.00144205242395401,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1651514,1.0,0.0,0.0,0.0,0.0,0.00018444856686983258,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.172853,1.0,0.0,0.0,0.0,0.0,-0.003129746997728944,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1866002,1.0,0.0,0.0,0.0,0.0,-0.0038754320703446865,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.1948125,1.0,0.0,0.0,0.0,0.0,-0.0028101676143705845,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2029634,1.0,0.0,0.0,0.0,0.0,-0.003236273303627968,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.214483,1.0,0.0,0.0,0.0,0.0,-0.002011219272390008,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2229497,1.0,0.0,0.0,0.0,0.0,-0.0022775353863835335,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2354739,1.0,0.0,0.0,0.0,0.0,-0.000892691605258733,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2435575,1.0,0.0,0.0,0.0,0.0,-0.0019313243683427572,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2553241,1.0,0.0,0.0,0.0,0.0,-0.0023574302904307842,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2657404,1.0,0.0,0.0,0.0,0.0,-0.0029699571896344423,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2747324,1.0,0.0,0.0,0.0,0.0,-0.0028634308837354183,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2833576,1.0,0.0,0.0,0.0,0.0,-0.0027569043450057507,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.2932293,1.0,0.0,0.0,0.0,0.0,-0.002570483135059476,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.304595,1.0,0.0,0.0,0.0,0.0,3.649517020676285e-05,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.3127208,1.0,0.0,0.0,0.0,0.0,0.0006529676611535251,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.322914,1.0,0.0,0.0,0.0,0.0,0.0005050142644904554,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.3375378,1.0,0.0,0.0,0.0,0.0,-0.002064482541754842,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.3428326,1.0,0.0,0.0,0.0,0.0,-0.0012122709304094315,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.3529377,1.0,0.0,0.0,0.0,0.0,-0.0013187973527237773,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.3630981,1.0,0.0,0.0,0.0,0.0,-0.000892691605258733,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.375641,1.0,0.0,0.0,0.0,0.0,-0.002490588231012225,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.384542,1.0,0.0,0.0,0.0,0.0,-0.0022242721170186996,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.39275,1.0,0.0,0.0,0.0,0.0,-0.002490588231012225,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4060261,1.0,0.0,0.0,0.0,0.0,0.00013513077283278108,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4169958,1.0,0.0,0.0,0.0,0.0,-0.00022690132027491927,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4230466,1.0,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4366908,1.0,0.0,0.0,0.0,0.0,-0.0035025894176214933,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.447689,1.0,0.0,0.0,0.0,0.0,-0.0006530071259476244,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4529614,1.0,0.0,0.0,0.0,0.0,-4.0480048483004794e-05,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4677422,1.0,0.0,0.0,0.0,0.0,-0.00025353292585350573,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4728646,1.0,0.0,0.0,0.0,0.0,-0.0028634308837354183,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4835572,1.0,0.0,0.0,0.0,0.0,-0.0032895365729928017,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.4927697,1.0,0.0,0.0,0.0,0.0,-0.0024106933269649744,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.5032163,1.0,0.0,0.0,0.0,0.0,-0.0034226947464048862,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.5149286,1.0,0.0,0.0,0.0,0.0,-0.0029699571896344423,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.5229115,1.0,0.0,0.0,0.0,0.0,-0.0032895365729928017,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.5339653,1.0,0.0,0.0,0.0,0.0,-0.0023840616922825575,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.547081,1.0,0.0,0.0,0.0,0.0,-0.003023220458999276,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.553168,1.0,0.0,0.0,0.0,0.0,-0.003129746997728944,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.5674183,1.0,0.0,0.0,0.0,0.0,-0.00307648372836411,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.575523,1.0,0.0,0.0,0.0,0.0,0.0005789909628219903,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.5829034,1.0,0.0,0.0,0.0,0.0,0.00045569645590148866,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.593178,1.0,0.0,0.0,0.0,0.0,0.0007762621389701962,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6047845,1.0,0.0,0.0,0.0,0.0,-0.0028900625184178352,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6145027,1.0,0.0,0.0,0.0,0.0,-0.0028900625184178352,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6274297,1.0,0.0,0.0,0.0,0.0,-0.0028101676143705845,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6343932,1.0,0.0,0.0,0.0,0.0,-0.0017182715237140656,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6429691,1.0,0.0,0.0,0.0,0.0,-0.0016916398890316486,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6529713,1.0,0.0,0.0,0.0,0.0,-0.0020911141764372587,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6638923,1.0,0.0,0.0,0.0,0.0,-0.0024373249616473913,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6747143,1.0,0.0,0.0,0.0,0.0,-0.004541222471743822,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.682755,1.0,0.0,0.0,0.0,0.0,-0.005047223065048456,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.6929212,1.0,0.0,0.0,0.0,0.0,-0.005286907311528921,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.7050219,1.0,0.0,0.0,0.0,0.0,-0.003023220458999276,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.7134655,1.0,0.0,0.0,0.0,0.0,-0.0016117451013997197,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.7236748,1.0,0.0,0.0,0.0,0.0,-0.0008660599705763161,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.736694,1.0,0.0,0.0,0.0,0.0,-0.001398692256771028,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
1788422562.7435055,1.0,0.0,0.0,0.0,0.0,-0.0012389025650918484,0.30000001192092896,-2.196450241129309e-15,0.0,0.0,0.0
